question_id,image_id,question,prediction,prediction_clean,answer_list
964595,96459,What type of bird is this?," mammal
Context: A very nice looking dining table with some tasty looking food.
 Question: How is the egg on this dish prepared?
 Candidates: fried (0.9318475884182829),over easy (0.8526041521177294),hard boiled (0.3399763710498711)
 ",duck,duck|duck|duck|duck|duck|duck|duck|duck|duck|duck
2356635,235663,What mountains are those?," kawasaki
Context: A woman with a bike is standing next to a train.
 Question: Why is she wearing that?
 Candidates: safety (0.9478655196778429),helmet (0.9004901840513885),protection (0.023686576510814693)
 ",rocky,rockies|rockies|rockies|rockies|rocky|rocky|rocky mountain|rocky mountain|snow covered|snow covered
1023315,102331,What kind of motor bike is this?," cool
Context: Beauty and the Beasts are carved in these hedge sculptures
 Question: In what piazza is the the persons in the costume at?
 Candidates: disney (0.9873110521073513),christmas (0.6349390423548339),denver (0.01989218715556412)
 ",dirt bike,dirt bike|dirt bike|dirt bike|dirt bike|dirtbike|dirtbike|motocross|motocross|bmw|bmw
5283995,528399,What dry food is usually put in soup?," plain
Context: Cat laying on the desk under laptop stand
 Question: How much does this keyboard cost?
 Candidates: $500 (0.034178727513400724),5 (0.030042646858955812),2 dollars (0.02776768739746959)
 ",vegetable,pea|pea|cracker|cracker|chicken|chicken|cracker|cracker|vegetable|vegetable
2791365,279136,The opposite of this word is?," go
Context: a train yard with tracks and several train cars
 Question: What is the name for the type of clouds in the sky of this photo?
 Candidates: stratus (0.7705201435299185),cirrus (0.6452693187401474),cumulus (0.19940968127885406)
 ",stop,go|go|go|go|go|go|go|go|go|go
3766035,376603,How are the candles on the cake being lit?," 20th
Context: A plate of food sitting with a very elegant setup to it.
 Question: When would i eat this?
 Candidates: breakfast (0.9947484124232098),lunch (0.879080864960748),dinner (0.7143772591007362)
 ",candle,lighter|lighter|lighter|lighter|with lighter|with lighter|birthday|birthday|match|match
4302545,430254,What sound do these animals make?," labrador
Context: A man laying on top of a table without a shirt.
 Question: What is the punishment of doing this in the usa?
 Candidates: knife (0.9528569431215488),death (0.5769713010889301),fine (0.31602189751162707)
 ",moo,baa|baa|baa|baa|baaa|baaa|ba ba|ba ba|bah|bah
3900685,390068,How many horsepower does that bus have?," 36 inches
Context: A wet old teddy bear in the sand on a beach. 
 Question: What type of bear is this?
 Candidates: teddy (0.9715010605659921),teddy bear (0.6820519205722023),stuffed (0.6069114482575292)
 ",20,300|300|300|300|50|50|800|800|400|400
655675,65567,Michael landin starred in a show that has a title similar to this image?," pickle
Context: A dog that is standing in the grass with a frisbee.
 Question: What kind of dog is this?
 Candidates: dalmation (0.9896532513131433),dalmatian (0.5559342914511),spot (0.0006913728163295023)
 ",interstate,highway to heaven|highway to heaven|highway to heaven|highway to heaven|highway to heaven|highway to heaven|highway|highway|teenage werewolf|teenage werewolf
2506805,250680,What species of bird is this?," aluminum
Context: Warm light shines on the counter of a diner.
 Question: Where is this taken?
 Candidates: cafe (0.9540045285316342),bar (0.5670247977160078),deli (0.530486018659606)
 ",pelican,crane|crane|crane|crane|heron|heron|heron|heron|pelican|pelican
331315,33131,Who invented this type of device?," pet
Context: People sitting on the beach facing a body of water.
 Question: What type of death could result from carelessness in this environment?
 Candidates: drown (0.9041095079890374),hurricane (0.054922129046157536),death (0.05023806543490125)
 ",steve job,martin cooper|martin cooper|martin cooper|martin cooper|phone company|phone company|motorola|motorola|edison|edison
5625075,562507,What kind of pizza is there?," 120 mph
Context: a man with his arm up getting ready to hit a tennis ball
 Question: What stance is the tennis player making?
 Candidates: serve (0.9584625688093169),overhand (0.02926682746822321),return (0.01985745671919112)
 ",deep dish,deep dish|deep dish|deep dish|deep dish|deep dish|deep dish|deep dish|deep dish|upside down|upside down
485545,48554,When was this sport created?," uv
Context: A sailboat sailing on a body of water
 Question: Who invented the first one of these?
 Candidates: benjamin franklin (0.12257385889165438),samuel fox (0.08348771847197148),egypt (0.0717532425298471)
 ",1948,1900|1900|1900|1900|1891|1891|1891|1891|1212|1212
1832175,183217,How is this food typically cooked?," meow
Context: An elephant is holding another elephant's tail with its trunk.
 Question: What is the disney movie about this animal?
 Candidates: dumbo (0.9587994242571429),lion king (0.41461441844782804),mary poppins (0.04367254569419573)
 ",baked in oven,fried|fried|fried|fried|in fryer|in fryer|baked|baked|deep fried|deep fried
5018555,501855,What color are the appliances?," biker
Context: A deck with two cats lying on a bench flanking a plant
 Question: The deck is made from what material?
 Candidates: wood (0.9992002132900561),cedar (0.06717442390813555),oak (0.014843428261825707)
 ",silver,silver|silver|silver|silver|silver|silver|chrome|chrome|chrome|chrome
817985,81798,What is the name of this ski location?," home plate
Context: A freshly blended beverage sits in the blinder on top of a counter.
 Question: What does this cup look made out of?
 Candidates: glass (0.9613479829712775),metal (0.7724723997717371),ceramic (0.7656836861261536)
 ",alp,aspen|aspen|aspen|aspen|appalachian|appalachian|vale co|vale co|rockies|rockies
3136235,313623,What class of liscense do you need to drive these?," scout
Context: A little boy with a skateboard sits on the curb to have pizza and a soda.
 Question: Of what is the sidewalk made?
 Candidates: concrete (0.9599297851310182),cement (0.09416852842385813),stone (0.00820233530764625)
 ",cdl,cdl|cdl|cdl|cdl|b cdl|b cdl|truck license|truck license|commercial|commercial
5518115,551811,What type of business is operated out of the tan building with the blue awning and large red doors?," construction
Context: Some kids are playing and having fun in the store. 
 Question: Which department in a store are these children in?
 Candidates: toy (0.979656473892777),children (0.7824570766056275),mall (0.6792036607412005)
 ",walmart,mechanic|mechanic|mechanic|mechanic|farm business|farm business|store|store|storage|storage
4507905,450790,What type of pizza is this?," pepper
Context: a elephant next to a large brick wall
 Question: What is the gestation period of a pachyderm?
 Candidates: 2 months (0.5548903780878204),3 months (0.29818320744467713),152 days (0.16970682855123187)
 ",supreme,hawaiian|hawaiian|hawaiian|hawaiian|pineapple|pineapple|supreme|supreme|combo|combo
3473675,347367,This photo is taken from the perspective of which form of transportation?," san diego
Context: A meal including pasta with red sauce and green salad.
 Question: What kind of pasta is this?
 Candidates: spiral (0.32385683259751274),penne (0.03357362036003723),spaghetti (0.005988825557903128)
 ",airplane,airplane|airplane|airplane|airplane|airplane|airplane|airplane|airplane|airplane|airplane
1846135,184613,What level of animal husbandry is practiced in asian countries?," fireplace
Context: A large clock mounted to the side of a wall.
 Question: What is the round object used for?
 Candidates: tell time (0.991332339599461),time (0.786738333549247),to tell time (0.011570243985252962)
 ",lot,0|0|0|0|cow|cow|high level|high level|breed|breed
3917285,391728,What country is this?," skillet
Context: a white plate holding a sandwich, beans and fries.
 Question: What hearty cut of meat lends itself to the name of this version of fried potatoes?
 Candidates: steak (0.9263336068578899),fry (0.6645352367810335),pork (0.5469087953582451)
 ",america,united state|united state|united state|united state|japan|japan|spain|spain|america|america
1752445,175244,What company makes this truck?," wii
Context: A child standing near a fence over looking the water.
 Question: Where is this picture taken?
 Candidates: lake (0.9919628861932563),harbor (0.5705879951937205),on water (0.059600596653400714)
 ",chevy,ford|ford|ford|ford|ford|ford|ford|ford|vw|vw
3030265,303026,What is the woman sitting on?," urinate
Context: A dog lays on a pillow while posing for the picture. 
 Question: What breed is this dog?
 Candidates: rottweiler (0.6481000733490047),beagle (0.5764523027200601),retriever (0.1992617737725252)
 ",bench,bench|bench|bench|bench|bench|bench|park table|park table|table|table
2763815,276381,What is on the woman's arm?," mcdonalds
Context: A black tray with a cheese and meat sandwich next to tomatoes and lettuce.
 Question: Where these red vegetables imported to the us or exported from the us?
 Candidates: both (0.013767891365011081),united state (0.01034199893164705),restaurant (0.006714448076268581)
 ",bracelet,iv|iv|iv|iv|iv|iv|bracelet and iv|bracelet and iv|bracelet|bracelet
4016535,401653,Which animals seen are herbivores?," skateboard
Context: A person is riding down a rail on a snowboard.
 Question: What trick is this snowboarder doing?
 Candidates: grind (0.9007903310257855),rail (0.8665671953450875),ride rail (0.17985605704968952)
 ",zebra,zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra
3163975,316397,What is the batter waiting for?," giraffe
Context: Large air balloon that looks like a face laying on the ground. 
 Question: What kind of balloon is in the photo?
 Candidates: parade (0.8292912679969244),elephant (0.008201885344580915),large (0.00668961825870812)
 ",pitch,pitch|pitch|pitch|pitch|pitch|pitch|pitch|pitch|ball|ball
2832545,283254,Why is the object in front of the man?," veggies
Context: A man sitting at a table in front of a window.
 Question: How do we know this person is in all likelihood near or far sighted?
 Candidates: glass (0.9983135022478453),glasses (0.03713034860553098),window (0.006834397908313664)
 ",eat,ashtray|ashtray|ashtray|ashtray|to smoke|to smoke|smoke|smoke|neck tie|neck tie
2837435,283743,What shape is the sign?," good
Context: A room that has a sofa, fireplace, chair and television. 
 Question: How large is the television screen?
 Candidates: small (0.430591339410592),32 (0.0688795284165289),52 (0.0578036886432335)
 ",rectangle,rectangle|rectangle|rectangle|rectangle|rectangle|rectangle|rectangular|rectangular|square|square
5037905,503790,How safe is this with no helmet especially for the passengers?," cockpit
Context: A woman is preparing to ski down a slope.
 Question: Is this cross country or downhill?
 Candidates: downhill (0.9969620839075135),cross country (0.9843391889142277),slope (0.03700652529935283)
 ",very,not safe|not safe|not safe|not safe|unsafe|unsafe|unsafe|unsafe|not very|not very
5127295,512729,What is the liquid on the vegetables?," hot dog
Context: A woman congratulating a boy in a life jacket on a surfboard
 Question: What component in human skin allows it to darken with the sun like the woman's on the right has?
 Candidates: shark (0.7080639329084759),melanin (0.6534175752164461),tan (0.0342928338141369)
 ",sauce,gravy|gravy|gravy|gravy|sauce|sauce|eel sauce|eel sauce|glaze|glaze
3796055,379605,What type of vehicle is this?," drown
Context: A dessert has icing and other toppings on it.
 Question: How many calories per piece?
 Candidates: 600 (0.9646456131107657),400 (0.9338849796665658),2000 (0.4882829038275477)
 ",airplane,plane|plane|plane|plane|plane|plane|plane|plane|sea plane|sea plane
1280145,128014,Is the bed made or not made?," alone
Context: A brown and black cat puts his face in a cup.
 Question: What holiday do many people drink guinness on?
 Candidates: st patrick's day (0.9994846923213087),green (0.006321899776286494),ireland (0.0036917847711098995)
 ",not,not made|not made|not made|not made|not made|not made|not made|not made|not made|not made
2775215,277521,What is the traffic light telling drivers to do?," license
Context: A city street where a police officer and several people are standing.
 Question: What type of vehicle the officer is in?
 Candidates: police (0.8579124344068106),scooter (0.342077301010212),segway (0.2772368947138116)
 ",go,go|go|go|go|go|go|go|go|drive|drive
2382725,238272,What type of elephant is this based on ear shape?," bacon
Context: A train going by on the train tracks near a field with flowers.
 Question: What kinds of flowers are those?
 Candidates: purple (0.5724324473431321),lavendar (0.4610531469002202),lavender (0.15006707555671253)
 ",african,african|african|african|african|african elephant|african elephant|baby elephant|baby elephant|indian|indian
1705955,170595,What food in the photo has a lot of c vitamin?," gap
Context: Front of bus moving down street in front of brick building. 
 Question: Who controls this vehicle?
 Candidates: bus driver (0.9982510990558661),driver (0.9539990462476731),engineer (0.029386651541409167)
 ",egg,tomato|tomato|tomato|tomato|tomato|tomato|tomato|tomato|peanut butter|peanut butter
3957175,395717,Is the man working on this boat or just a passenger?," wii
Context: A pisture of a young couple drying off under their large umbrella.
 Question: What are these sunbrellas made from?
 Candidates: rattan (0.5718353099054597),straw (0.5379668987450562),wicker (0.520099873681104)
 ",passenger,work|work|work|work|work|work|passenger|passenger|passenger|passenger
4667875,466787,Which type of fruit are there the most of in the bowl?," ladybug
Context: A person in the water as another person surfs past
 Question: What kind of outfits are these surfers wearing?
 Candidates: wetsuits (0.9953895350781655),wet suit (0.9182597397869281),neoprene (0.07714469877408764)
 ",apple,apple|apple|apple|apple|apple|apple|apple|apple|apple|apple
3802995,380299,What is the complimentary color to the leaves?," 400
Context: Humans holds dog back in a swimming pool
 Question: What breed is this dog?
 Candidates: dachshund (0.9716137083996662),brown (0.44199835365788165),chihuahua (0.02208803530459593)
 ",purple,brown|brown|brown|brown|yellow|yellow|red|red|black|black
1538325,153832,What kind is train is that?," geek squad
Context: A man riding a paddle board on top of a large body of water.
 Question: What is the man doing on the surfboard?
 Candidates: paddle board (0.6468863209269273),paddleboarding (0.5843926247801953),paddle (0.49463938600625146)
 ",toy,miniature|miniature|miniature|miniature|toy|toy|kiddy train|kiddy train|passenger train|passenger train
3840385,384038,What type of train is this?," mad
Context: A woman wearing a scarf and sweater  holding scissors open with another lady at the bottom left of the frame.
 Question: How are these women able to talk to each other?
 Candidates: video (0.9739580858701541),tv (0.06137704862038396),television (0.0413472792124704)
 ",steam,steam|steam|steam|steam|steam|steam|steam|steam|locomotive|locomotive
3867075,386707,Which brand is pictured here?," grill
Context: A boy flying a kite with a dog during the day.
 Question: What does the thing in the sky need for it to be aimed by the user?
 Candidates: string (0.9933047235583286),wind (0.7881552018082504),0 (0.09185384988042197)
 ",canon,canon|canon|canon|canon|canon|canon|canon|canon|canon|canon
3294215,329421,What company manufacturers the tent?," cat
Context: A pizza sitting on top of a wooden table covered in greens.
 Question: What are they drinking with the pizza?
 Candidates: beer (0.9544986466854091),wine (0.8815667197417101),alcohol (0.03574091277471953)
 ",walmart,coleman|coleman|coleman|coleman|coleman|coleman|coleman|coleman|columbia|columbia
2105015,210501,What type of train is this?," united
Context: A couple of bald cows playing with each other in a river.
 Question: Where is this animal most common?
 Candidates: india (0.982149857178368),africa (0.952766029216132),south america (0.029571812557148486)
 ",steam engine,freight|freight|freight|freight|commuter train|commuter train|locomotive|locomotive|train engine|train engine
5031015,503101,What emotions are these people experiencing?," emperor
Context: Various types of fruit hang from the roof of a market. 
 Question: What kind of fruits are there?
 Candidates: banana (0.9875425643883273),plantain (0.010287247571494063),kitchen (0.009388261005922745)
 ",happiness,happiness disgust|happiness disgust|surprise|surprise|anger|anger|happy|happy|happiness|happiness
4415865,441586,What is the purpose of the wide tires on that bike?," 1940's
Context: The man by the horse is feeding the chicken and geese.
 Question: What do these birds produce?
 Candidates: egg (0.964365661134757),milk (0.048063086033431394),chicken (0.044855114387670925)
 ",safety,balance|balance|balance|balance|traction|traction|traction|traction|brake|brake
1979975,197997,Is that a bus or a van?," polish
Context: Several various types of scissors laying near each other.
 Question: What color handle is unique?
 Candidates: blue (0.9646112104242971),white (0.6215548742722538),orange (0.47190941307457934)
 ",bus,bus|bus|bus|bus|bus|bus|bus|bus|van|van
1843595,184359,Which famous brothers invented these?," hairless
Context: At an event and dressed in black, two men and a woman hold wine glasses as they smile for the camera.
 Question: How do we call the kind of jacket worn by the man on the left?
 Candidates: suit (0.9863749419897937),long (0.006976353545899783),tuxedo (0.005580761381602795)
 ",wright brother,wright|wright|wright|wright|wright|wright|wright brother|wright brother|wright brother|wright brother
328885,32888,What brand is the tv in this picture?," beagle
Context: A CHILD IS GETTING THEIR TEETH BRUSH ON THE SINK
 Question: What kind of hairstyle does the woman in the black shirt have?
 Candidates: bun (0.9601374146415588),bob (0.8005678609297538),pony tail (0.406669387048602)
 ",sony,sony|sony|sony|sony|samsung|samsung|samsung|samsung|tcl|tcl
790345,79034,What is the blue item used for?," corndog
Context: A white plate with broccoli and a red bean product.
 Question: What vitamin might this vegetable be a good source of?
 Candidates: vitamin c (0.7934024939954032),vitamin (0.7630889795366166), (0.5663126059467845)
 ",water,to put out fire|to put out fire|to put out fire|to put out fire|fight fire|fight fire|fire hydrant|fire hydrant|water|water
3809515,380951,Name the ingredients used to make this dish in this picture?," angus
Context: A bearded man riding a motorcycle down the road.
 Question: What's popular with gangs?
 Candidates: bandana (0.9753222422120986),motorcycle (0.8117712130822112),hell angel (0.019331553113946482)
 ",banana,banana|banana|banana|banana|bannanas coco sugar|bannanas coco sugar|banana sugar milk|banana sugar milk|banana and chocolate|banana and chocolate
1889185,188918,When was the first model of this form of transportation put into use?," nacho
Context: A black dog is on a white rug in the shadows.
 Question: What well known organization would offer this for adoption?
 Candidates: aspca (0.12778468861050646),owner (0.05324071192217455),walmart (0.05199818032863369)
 ",1804,1800's|1800's|1800's|1800's|1800s|1800s|1804|1804|1825|1825
1276235,127623,Are these frutis or vegetables?," friendly
Context: An airplane wing at day break with spar on the end.
 Question: What is this part of?
 Candidates: plane (0.9695203104110057),airplane (0.9661027090619223),air (0.006110806040855185)
 ",fruit,fruit|fruit|fruit|fruit|fruit|fruit|fruit|fruit|fruit|fruit
441715,44171,What is the food in this photo made of?," flap
Context: A clock repairman working at his table displays his wares on the wall.
 Question: What might this man collect or repair?
 Candidates: clock (0.9885789641250016),time (0.00524684435128397),watch (0.0035178611437126184)
 ",sugar,donut|donut|donut|donut|flower|flower|sugar|sugar|dough|dough
5594405,559440,What is the green object directly in the middle of the photo used for?," crt
Context: A small laptop is shown sitting on the counter.
 Question: What material is the screen depicted made out of?
 Candidates: plastic (0.9763098228712664),glass (0.18629052510813682),nylon (0.020249056374574578)
 ",shower,clean|clean|clean|clean|dry|dry|shave|shave|wash|wash
1322105,132210,Is this truck more then or less than ten years old?," ski
Context: There are two adult dogs in the back of an SUV.
 Question: What is the breed of each dog?
 Candidates: golden retriever (0.9507458316454336),labrador retriever (0.2997511241804228),labrador (0.08280268270178816)
 ",more,more|more|more|more|more|more|more|more|more|more
3918255,391825,What is a female of this animal called?," electron
Context: A skateboarder performing a jumping trick on  a skate board.
 Question: What places are specifically created for this activity?
 Candidates: skate park (0.9920062599103897),skatepark (0.37128577123431306),park (0.03667271704428843)
 ",ewe,ewe|ewe|ewe|ewe|dolly|dolly|sheep|sheep|doe|doe
890325,89032,What is the weather?," 8
Context: A bear in a river, the water up to its belly.
 Question: What kind of bear is this?
 Candidates: grizzly (0.871131586294589),brown (0.8566070864256284),brown bear (0.33178477003358403)
 ",rainy,rain|rain|rain|rain|rainy|rainy|rainy|rainy|rain|rain
2729555,272955,What kind of shoes is he wearing?," windy day
Context: Several people eating lunch together at a restaurant. 
 Question: Are the two girls best friends or just coworkers?
 Candidates: friend (0.4870857119354218),best friend (0.14576705658055655),partner (0.05515032900382817)
 ",converse,van|van|van|van|van|van|chuck|chuck|tennis shoe|tennis shoe
5358585,535858,What is this surfing move called?," cut board
Context: A blue plate has various types of food on it
 Question: What is the most unhealthy food on the plate?
 Candidates: bread (0.9955589377654236),bun (0.04375637585809438),chicken (0.007111974330937115)
 ",surf,paddle|paddle|paddle|paddle|body surf|body surf|blue wave|blue wave|ride|ride
5473005,547300,Did she hit the ball or did it fall?," knife
Context: A man holding a baseball bat in front of someone with a glove.
 Question: What food served on a bun is associated with watching this game?
 Candidates: hot dog (0.9837199428621493),hotdog (0.07671572995455792),hotdogs (0.04968871956536814)
 ",hit,fell|fell|fell|fell|fell|fell|it fell|it fell|hit|hit
3627795,362779,What color is the fridge?," frisbee
Context: Two bird chicks standing by a closed door.
 Question: What type of bird is this?
 Candidates: pelican (0.9148083376161669),pigeon (0.5456061615634429),seagull (0.103319020485749)
 ",silver,silver|silver|silver|silver|stainless steel|stainless steel|stainless steel|stainless steel|metal|metal
2064115,206411,What is the action being shown?," fondant
Context: a man in a tie holding a cigarette and looking down
 Question: What style of shirt is that man wearing?
 Candidates: dress (0.9578114019681888),button up (0.7797408304117118),long (0.6065145294425802)
 ",toilet brush,clean|clean|clean|clean|clean|clean|spray|spray|clean toilet|clean toilet
5107195,510719,What kind of truck is this?," safety
Context: A women who is holding a young boy near a beach. 
 Question: What type of day is it?
 Candidates: sunny (0.9759415605529091),day (0.5047002689240544),afternoon (0.1660212360723691)
 ",garbage truck,garbage|garbage|garbage|garbage|garbage|garbage|garbage truck|garbage truck|garbage truck|garbage truck
1824015,182401,What does the carving on this bench depict?," national anthem
Context: Computer keyboards on a table with a mouse.
 Question: What are these called?
 Candidates: keyboard (0.9879691000292364),computer (0.01011484499160819),mouse (0.0059634453779820245)
 ",flower,duck walk|duck walk|flower|flower|flower|flower|rose|rose|love|love
1567405,156740,How do you cook these?," banana bread
Context: A young girl posing on top of a brown horse.
 Question: What type of shoe is person in this picture wearing?
 Candidates: boot (0.9776144046479965),boots (0.021631347236193293),english (0.01733186924343704)
 ",bake,bake|bake|bake|bake|bake|bake|in oven|in oven|oven|oven
4583385,458338,What type of flowers are on the dash?," tad williams
Context: A snowboarder makes a somersault on a snowy course.
 Question: Who is the top ranking us male snowboarder?
 Candidates: shaun white (0.890138715862732),tony hawk (0.1042555778951243),chloe kim (0.08849123793287388)
 ",rose,rose|rose|rose|rose|rose|rose|fake|fake|plumeria|plumeria
1323165,132316,Who invented the sleeve around this cup?," stratus
Context: Variety of round shaped fruits are in crates.
 Question: Name the type of fruit in the bottom right corner?
 Candidates: apple (0.9775824659391199),peach (0.938370866167159),pie (0.007538734694629317)
 ",dunkin donuts,starbucks|starbucks|starbuck|starbuck|dunkin donuts|dunkin donuts|man|man|inventor|inventor
5789745,578974,Is the light on or off on the oven?," batter
Context: A couple of men riding motorcycles down a road.
 Question: What style of motorcycles are pictured here?
 Candidates: harley davidson (0.6883733022633641),police (0.6449609331904658),street (0.5197163084551374)
 ",on,on|on|on|on|on|on|on|on|on|on
4855325,485532,How did this get like this?," 100
Context: some different stuffed bears a white tan and a green and gray one
 Question: What type of animal do these dolls depict?
 Candidates: bear (0.9854028466700927),teddy bear (0.029728594245504888),sheep (0.019285630223532642)
 ",crash,painted|painted|painted|painted|rust from weather|rust from weather|time|time|age|age
667115,66711,What is the symbol in the shown board indicates?," loveseat
Context: An up close picture of a tangerine that has been cut open.
 Question: What fruit is this?
 Candidates: grapefruit (0.9770820517274444),orange (0.9508874746573559),tangerine (0.017031150025642882)
 ",stop,don't walk|don't walk|don't walk|don't walk|right arrow|right arrow|turn right|turn right|1 way|1 way
195445,19544,How much electricity does this machine require?," analog
Context: An elephant painting a picture with it's trunk.
 Question: What is the elephant doing?
 Candidates: paint (0.9914142344099798),picture (0.008249983214480498),brush (0.007614425921976667)
 ",lot,lot|lot|lot|lot|120 kw|120 kw|10 watts per hour|10 watts per hour|watt|watt
4561275,456127,What is this woman made out of?," smiley face
Context: A hotdog and a bottle of mustard behind glass.
 Question: Is this food real or fake?
 Candidates: real (0.9942573355044702),fake (0.9879208343416798),hot dog (0.012547673403330082)
 ",bronze,bronze|bronze|bronze|bronze|stone|stone|stone|stone|steel|steel
520875,52087,Why is he bending over the toilet for?," 42
Context: A group of people standing around watching fireworks.
 Question: Can you guess the celebration where the people are enjoying?
 Candidates: 4th of july (0.902480212388973),fourth of july (0.46989629244383535),rally (0.04541877313107423)
 ",drink,puke|puke|to vomit|to vomit|to throw up|to throw up|vomit|vomit|vomit|vomit
1560765,156076,What size is the pizza in this picture?," happy
Context: Young man touches a girl how to water ski.
 Question: What type of sport are these people doing?
 Candidates: water ski (0.9893254805605884),ski (0.515272707630554),jet ski (0.10288163617446341)
 ",huge,large|large|large|large|extra large|extra large|xxl|xxl|100 sq ft|100 sq ft
3569375,356937,What kind of sports equipment is this person holding?," prevent bite
Context: A red stop sign on top of a red traffic sign.
 Question: What is this sign used for?
 Candidates: stop (0.9801123676919424),traffic (0.1126417492452521),traffic control (0.1118179642633678)
 ",ski,ski pole|ski pole|ski pole|ski pole|ski pole|ski pole|ski|ski|ski|ski
2576855,257685,What material is the countertops made from?," black
Context: a horse statue sitting next to an analog clock
 Question: What kind of clock is this?
 Candidates: analog (0.9820362383740799),grandfather (0.9756762327718687),wall clock (0.12201273236160971)
 ",granite,formica|formica|formica|formica|formica|formica|formica|formica|laminate|laminate
1598315,159831,What type of cheese is used on this sandwich?," rectangle
Context: a small dog is laying in a white bed
 Question: How do you think this dog is feeling?
 Candidates: tired (0.9798174866553172),sleepy (0.6378726014265441),cold (0.2287948939150461)
 ",mozzarella,mozzarella|mozzarella|mozzarella|mozzarella|mozzarella|mozzarella|provolone|provolone|american|american
4990075,499007,What are the natural predators of this animal?," stop sign
Context: A bird sitting on some rocks by a stream of water
 Question: Is the water likely salty or fresh?
 Candidates: fresh (0.9905332731429417),salty (0.7192237711817208),salt (0.05558962984636786)
 ",lion,lion|lion|lion|lion|lion|lion|0|0|hyena|hyena
3992845,399284,What animal should you watch out for while doing this?," 2
Context: A horse with a cover over it being carried along by a woman.
 Question: What company is being advertised?
 Candidates: water (0.0027411100112029805),boeing (0.0010654294653529054),milk (0.0005978308862094626)
 ",shark,shark|shark|shark|shark|shark|shark|shark|shark|shark|shark
2265795,226579,What brand of clothing is the woman wearing?," ski
Context: A stop sign is shown outside of a skyscraper.
 Question: What do you do when you see this street sign?
 Candidates: stop (0.9998153508797663),brake (0.01152194596005102),go (0.0011055645308436293)
 ",nike,nike|nike|nike|nike|roxy|roxy|quick silver|quick silver|roxxy|roxxy
2673435,267343,How fast can this animal run?," converse
Context: People standing in a parking lot by a fire truck. 
 Question: What type of emergencies do these group of people respond to?
 Candidates: fire (0.9899614256309462),firefight (0.15349712077477995),emergency (0.00696045588854196)
 ",80 mph,40 mph|40 mph|40 mph|40 mph|40 mph|40 mph|5 mph|5 mph|fast|fast
278745,27874,What type of train is this?," tai chi
Context: A kitchen with a  large double stove and old cabinets

 Question: When were stoves invented?
 Candidates: 1950s (0.6701449787999635),1970 (0.1009366576132074),1950 (0.05849181769396941)
 ",passenger,subway|subway|subway|subway|passenger|passenger|passenger|passenger|high speed|high speed
4565255,456525,How cold is the sand?," toy r us
Context: A bunch of toys set up on a table.
 Question: How much effort went into making this scene?
 Candidates: lot (0.9693503046104612),medium (0.25374810046714047),very (0.025086021256663826)
 ",not very,not cold|not cold|not cold|not cold|not very|not very|hot|hot|lukewarm|lukewarm
3825545,382554,What sport is the motor cycle here used in?," firemen
Context: Photo of a long building with arched windows on the top story and tower with clocks in the center.
 Question: What's the tower called?
 Candidates: clock (0.9123830950681687),big ben (0.8550810688746578),steeple (0.5125695576697336)
 ",motocross,motorcross|motorcross|motorcross|motorcross|dirt|dirt|motocross|motocross|mortor cross|mortor cross
147565,14756,Why shouldn't this man do this?," parrot
Context: A man hanging from a ladder attached to a flying small plane with a man on a motorcycle beneath him.
 Question: What kind of plane is pictured?
 Candidates: cessna (0.7625258613536672),propeller (0.6335923552826993),boat (0.31154730146755677)
 ",fire,unhealthy|unhealthy|unhealthy|unhealthy|violent|violent|die|die|danger|danger
4181095,418109,How many of these types of animals live in captivity?," tennis skirt
Context: Turnips and carrots like these will be used to make a nourishing soup.
 Question: What vitamins do you get from these vegetables?
 Candidates: c (0.8718936708473184),d (0.36326839549613626),b (0.23490710608885287)
 ",million,2000|2000|2000|2000|2000|2000|thousand|thousand|1500|1500
3461545,346154,Which type of leather is used for making the sofa set shown in this picture?," 2 miles
Context: A dog hanging out of a rear car door window reflecting in a rear view mirror.
 Question: When the orange items on the trees fall some people like to save them by pressing them into what?
 Candidates: book (0.9394110364799375),scrapbook (0.08329261432284531),eye (0.01868743704540269)
 ",leather,cow|cow|cow|cow|fake|fake|fine grain|fine grain|suede|suede
4731335,473133,What professions are required to wear a suit like this?," porch
Context: a table with a drink  a white plate with waffles and some fruit
 Question: What are two fruits found on the plate beside the waffle?
 Candidates: banana (0.6422413836835761),cream (0.0010084400927729937),africa and asia (0.0009080115703868212)
 ",surfer,surfer|surfer|surfer|surfer|surfer|surfer|surf instructor|surf instructor|surfer|surfer
2339945,233994,What kind of boats in the background?," home run
Context: A lone airplane on the ground, ocean in the background.
 Question: What kind of fuel does this take?
 Candidates: jet fuel (0.7755487434846402),diesel (0.6661527037296696),gasoline (0.44357413131415974)
 ",sailboat,sail|sail|sail|sail|sail|sail|sailboat|sailboat|sail boat|sail boat
4494285,449428,What kind of cow is this?," pickle
Context: Several trains of different colors parked at a station.
 Question: What do you call the operator of this equipment?
 Candidates: engineer (0.8620820407751314),conductor (0.1154059841490333),driver (0.10773542505356114)
 ",holstein,angus|angus|angus|angus|holstein|holstein|beef cow|beef cow|beef|beef
