question_id,image_id,question,prediction,prediction_clean,answer_list
4872175,487217,What type of church is that?," sun protection
Context: Birds sitting on wires are silhouetted against the yellow sky.
 Question: What famous cartoon have these birds in it?
 Candidates: looney tune (0.2922836116020461),mary poppins (0.11546818625237565),forrest gump (0.08187419984341723),garfield (0.041480915040188505),ted (0.0361488140215303)
 ",catholic,christian|christian|christian|christian|catholic church|catholic church|baptist|baptist|1 story|1 story
2211055,221105,What type of building is this room located in?," 120 mph
Context: A cricket player starting his swing towards the ball.
 Question: What is a popular food served in this event?
 Candidates: hotdog (0.760209882908),hotdogs (0.6697786584991786),hot dog (0.12284262011890462),french fry (0.05331207040079858),popcorn (0.015932006422590874)
 ",church,church|church|church|church|church|church|church|church|church|church
3997905,399790,What team is playing the baseball game?," fruit
Context: a couple walking down a sidewalk next to some graffiti
 Question: What type of writing is this called on the wall?
 Candidates: graffiti (0.9999577996972768),grafitti (0.4286870961679222),spray (0.003800114235787007),vandalism (0.0019338671506789295),van gogh (0.001723913244766595)
 ",cardinal,red sox|red sox|red sox|red sox|cub|cub|minor league team|minor league team|red|red
5317075,531707,What is the age range for this group?," seagull
Context: Horses pulling a wagon down the street in a city. 
 Question: What kind of transportation was used here?
 Candidates: horse (0.8506300337029497),carriage (0.6253630639964529),car (0.017018462061963606),wagon (0.01511474873591958),people (0.012024785991211515)
 ",60s,75|75|75|75|elderly|elderly|elderly|elderly|senior|senior
4796125,479612,What brand is this microwave?," contain
Context: An Asian meal is ready to please the new guests
 Question: What type of food does this seem to be?
 Candidates: chinese (0.9258381021611444),asian (0.8693099621887974),japanese (0.22362555241936224),korean (0.17993465471970316),ramen (0.0666699261808494)
 ",sharp,sharp|sharp|sharp|sharp|sharp|sharp|sharp|sharp|sharp|sharp
2337715,233771,The colored object in this photo depicts a symbol of which country?," speed limit
Context: Two female tennis players shaking hands over the net. 
 Question: What are the two players doing by the net?
 Candidates: shake hand (0.9065860681178026),talk (0.9025718912432751),shake (0.012818595233371591),shaking hands (0.00909019432552573),tennis (0.004786286989481142)
 ",great britain,britain|britain|britain|britain|britian|britian|great britian|great britian|uk|uk
4145765,414576,Who does he play for?," candle
Context: a baseball player with a bat swings at a ball 
 Question: What did this man just swing at?
 Candidates: ball (0.985360611446393),baseball (0.8172014122903236),bat (0.25957238707224056),baseball bat (0.006707099449329872),tennis ball (0.002071470330777092)
 ",dodger,em|em|em|em|seattle mariner|seattle mariner|new york yankees|new york yankees|baseball team|baseball team
3466215,346621,What style of car is in the red one?," sandwich
Context: a cat looking at a message on a television screen
 Question: What can you use to change this screen?
 Candidates: remote (0.9921526024715949),remote control (0.8145981865535723),controller (0.06892402326337706),button (0.0171531550579947),monitor (0.014743574820936077)
 ",volkswagen,sedan|sedan|sedan|sedan|compact|compact|fiat126|fiat126|mini|mini
1629985,162998,What is the airline company that manages the pictures flight?," electric
Context: A train is riding past a building on an overpass.
 Question: What shape would you say the building is?
 Candidates: rectangle (0.9913011903067195),square (0.5086984127714655),black (0.0006146737393407214),white (0.0005960861588540061),skyscraper (0.0005509575850520095)
 ",united,jet airway|jet airway|jet airway|jet airway|united|united|southwest|southwest|spirit|spirit
5116475,511647,How high do you think the kite is?," samuel groth
Context: A man standing on a field next to two beautiful women.
 Question: What kind of lighting tool is the man holding?
 Candidates: mirror (0.8756981589919002),flash (0.1600419062161062),camera (0.041217607343431245),0 (0.023622741956863844),lamp (0.018291838356872557)
 ",very high,100 feet|100 feet|100 feet|100 feet|1000 feet|1000 feet|1 feet|1 feet|100 ft|100 ft
5204335,520433,Is this legal or illegal?," make call
Context: Three airplanes flying in a cloudy blue sky.
 Question: Who is controlling these?
 Candidates: pilot (0.9990146059241057),wright brother (0.01812327819837856),military (0.0035013831752109645),wright (0.0018664179208847584),people (0.0010035530782071488)
 ",illegal,illegal|illegal|illegal|illegal|illegal|illegal|illegal|illegal|illegal|illegal
4768945,476894,Factory or custom?," run
Context: A man is holding a woman in the air while surfing in the ocean.
 Question: How are these figures standing on the water?
 Candidates: surfboard (0.9982094794469946),surf board (0.07027692675622166),board (0.04824234357309377),surf (0.01020248898675537),paddle board (0.006318680472337001)
 ",custom,custom|custom|custom|custom|custom|custom|custom|custom|custom|custom
3976935,397693,Name the dish which is prepared using these fruits?," friendly
Context: A man standing outside of a building talking on a phone.
 Question: What is for rent?
 Candidates: apartment (0.9695400455168934),building (0.07839778369428736),build (0.04867799627443961),house (0.04643443057795861),apart (0.014374530779242388)
 ",banana bread,banana bread|banana bread|banana bread|banana bread|banana split|banana split|smoothie|smoothie|pud|pud
5812055,581205,What style are the eggs on the plate cooked?," jockey
Context: A baseball game is in action as the catcher leans for the ball.
 Question: What is the fastest one of these have ever been thrown?
 Candidates: fast (0.017855184406304344),baseball (0.016073980116362414),home run (0.005489464537901191),homerun (0.004360901564274109),ball (0.00368465859730791)
 ",sunny side up,hard boiled|hard boiled|hard boiled|hard boiled|benedict|benedict|benedict|benedict|poached|poached
3892555,389255,What is the purpose of the umbrellas?," seagull
Context: Many items and wares are stacked on a kitchen counter.
 Question: Does this look like a neat or messy kitchen?
 Candidates: messy (0.9936072070574098),clean (0.01942753553539064),cluttered (0.005801882851213557),disorganized (0.003748213277178166),neither (0.0014343022941676335)
 ",shade,shade|shade|shade|shade|block sun|block sun|provide cover from rain|provide cover from rain|to shield from sun|to shield from sun
3183865,318386,What is the name of the long green legumes shown here?," screen
Context: A cross country skier's skis are shown with poles in the snow.
 Question: Is this person inside or outside?
 Candidates: outside (0.9909834365582704),inside (0.021786216268690956),outdoor (0.005870559493555415),out (0.0032319729995933973),day (0.0018358669932553846)
 ",broccoli,snap pea|snap pea|snap pea|snap pea|faba|faba|green bean|green bean|pea|pea
795885,79588,Is this a public or private school?," wood
Context: A group of planes with smoke trailing behind them as they fly
 Question: What term refers to the trail left here?
 Candidates: contrail (0.7388206017201628),air (0.6338869865947445),jet (0.1360952703965624),airplane (0.06982178733582353),smoke (0.05236471632925919)
 ",private,private|private|private|private|private|private|private|private|private|private
3841115,384111,What kind of bed is this in the photo?," william phelps eno
Context: A large brown dog sitting behind a tiger cat.
 Question: Is there a grazing animal that has a name similar to one of these pets?
 Candidates: bull (0.9844641720691424),cow (0.8920089701850233),bulldog (0.08387171702562807),dog (0.018292604732722997),horse (0.004189856876070563)
 ",bunk bed,car|car|car|car|car|car|racecar|racecar|race|race
3136475,313647,When the batter strategically taps the ball like this it's called a what?," steam
Context: A young woman with an umbrella reads a newspaper.
 Question: What newspaper is this woman looking at?
 Candidates: new york (0.8152764782705586),new york city (0.017151523225067297),subway (0.004252506761629065),2 (0.0038065116293511474),noon (0.003501988830120501)
 ",bunt,bunt|bunt|bunt|bunt|bunt|bunt|bunt|bunt|bat|bat
4093455,409345,The kids on skateboards are wearing what kind of safety gear?," cloud
Context: An outdoor patio area that has a brick wall and a bench, tables and chairs.
 Question: What type of scenery is this?
 Candidates: cafe (0.8952000372390119),patio (0.8344676403916192),indoor (0.45831947477621676),black white (0.12087335975906374),outdoor (0.11921811753931866)
 ",helmet,helmet|helmet|helmet|helmet|helmet|helmet|helmet|helmet|helmet and kneepads|helmet and kneepads
1427425,142742,Who invented the sport being played here?," surf
Context: A brown bear in grassy area next to rocks and a log.
 Question: Is this a polar bear or black bear?
 Candidates: polar (0.9207048789440518),black bear (0.37777400294825186),black (0.240348563891959),white (0.19021454188883483),brown (0.17258598240801085)
 ",abner doubleday,abner doubleday|abner doubleday|abner doubleday|abner doubleday|yankee's|yankee's|bucky dent|bucky dent|americans|americans
1461935,146193,What regions are this activity typically done in?," politic
Context: some boxes of pizza sitting on a counter and a stove 
 Question: How many servings of this food does the average american consume yearly?
 Candidates: 46 (0.9647977313365933),20 (0.3445421405678302),60 (0.2708190435258074),8 (0.24746893380340895),40 (0.2058640339658839)
 ",beach,tropical|tropical|tropical|tropical|tropic|tropic|pacific|pacific|ocean|ocean
2736375,273637,Is this red wine or grape juice?," corn
Context: Two planes parked at an airport terminal. 
 Question: What type of ticket will you need to board?
 Candidates: board (0.7513410249679038),plane (0.7355910301681021),jet (0.02503570287509816),air (0.023247419138685166),travel (0.019315401081734716)
 ",red,red wine|red wine|red wine|red wine|red wine|red wine|red win|red win|wine|wine
1323285,132328,At the end of which movie featuring dick van dyke does this activity occur?," spring
Context: Two planes parked at an airport terminal. 
 Question: What type of ticket will you need to board?
 Candidates: board (0.7513410249679038),plane (0.7355910301681021),jet (0.02503570287509816),air (0.023247419138685166),travel (0.019315401081734716)
 ",mary poppins,mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|charade|charade|let go fly kite|let go fly kite
2521375,252137,What vegetables should i eat everyday?," intel
Context: a professional tennis player at a tennis match prepared to hit the ball 
 Question: What kind of job is this?
 Candidates: tennis player (0.9710440502018233),tennis (0.017355745588845183),serena williams (0.013509150978251613),roger federer (0.013483667175458241),wimbleton (0.004504405517513279)
 ",carrot,carrot|carrot|carrot|carrot|carrot|carrot|carrot|carrot|carrot|carrot
3120815,312081,Which author created this character?," bicycle
Context: A selection of foods on a plate with meat, beans, eggs and bread.
 Question: How is the side item cooked?
 Candidates: toasted (0.9210895387305793),scrambled (0.8196731529291431),fast (0.3000018677870675),fried (0.0738746052566356),grilled (0.06753311740917749)
 ",unknown,dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss
2347795,234779,What is inside that sandwhich?," light
Context: Various types of fruit hang from the roof of a market. 
 Question: What kind of fruits are there?
 Candidates: banana (0.9875425643883273),plantain (0.010287247571494063),kitchen (0.009388261005922745),south america (0.008020464750901036),tropical (0.006359284675649609)
 ",hamburger,meat|meat|meat|meat|meat|meat|mince|mince|hamburger ketchup|hamburger ketchup
4876125,487612,What event is this at?," 350
Context: A bowl of food with carrots and potatoes in it.
 Question: Name the ingredients used for preparing this dish?
 Candidates: carrot (0.9798923246999157),cheese (0.01587181019545241),vegetable (0.014708988606186588),coconut (0.0050393305889963),rice (0.004893119645798838)
 ",kite fly,kite festival|kite festival|kite festival|kite festival|kite fly event|kite fly event|hot air balloon festival|hot air balloon festival|fair|fair
1765275,176527,What kind of bird is that?," wheel on bus
Context: A row of remotes and a row of calculators.
 Question: What makes these items similar?
 Candidates: button (0.9719957179679969),battery (0.49041838538972843),electron (0.21300874234699266),remote (0.021133002805899165),buttons (0.019199132705430787)
 ",seagull,seagull|seagull|seagull|seagull|pelican|pelican|seagul|seagul|dove|dove
1688905,168890,What company made this vehicle?," rain
Context: Two buses in a downtown area,, near a boat dock
 Question: What type of clouds are those?
 Candidates: storm (0.8125418594605264),cumulus (0.5679629813865903),clear (0.5472489635396526),rain (0.12998355042082504),cirrus (0.09004910628957939)
 ",vespa,vespa|vespa|vespa|vespa|vespa|vespa|vespa|vespa|honda|honda
5072745,507274,What do you do in this room?," storage
Context: A man standing in front of  a soccer goal with a dog.
 Question: What sport can you play here?
 Candidates: soccer (0.9964941901441394),volleyball (0.020744319547597218),football (0.01867641361929407),frisbee (0.014401098414189796),soccer ball (0.010391677578575375)
 ",bath,bathe|bathe|bathe|bathe|bathe|bathe|bathe|bathe|bath|bath
376605,37660,What body part are these sticks traditionally used to clean?," vespa
Context: A view of a bunch of seagulls flying around the beach,
 Question: What animals with claws do these animals like to eat?
 Candidates: mice (0.18944683352392983),crab (0.17391359851555757),seed (0.17142499733064367),bug (0.08146935776470308),fish (0.07924999820106371)
 ",teeth,ear|ear|ear|ear|ear|ear|ear|ear|ear|ear
4402995,440299,In what part of the world are these a custom?," vacation
Context: A long narrow brown building with a short clock tower.
 Question: What species of tree is seen in the foreground of this picture?
 Candidates: maple (0.8583226274052413),oak (0.6185379428392698),pine (0.36516693172984377),elm (0.09611890895277726),pear (0.019802899162920502)
 ",japan,europe|europe|europe|europe|usa|usa|north america|north america|west|west
5455835,545583,What shape is used to classify the difficult of this activity?," brain
Context: A black and white bird flying next to a table umbrella. 
 Question: How far can this bird fly without landing?
 Candidates: mile (0.41565386049380826),far (0.11654727172227317),30 feet (0.03240775281041202),30000 feet (0.011665522235717358),migrate (0.011581024642571524)
 ",triangle,diamond|diamond|diamond|diamond|square|square|slope|slope|triangle|triangle
3511405,351140,How do you know they are competing?," air
Context: A bird is perched on a wire above a fence.
 Question: What is the purpose of the burrs on the wire?
 Candidates: security (0.9149562181409985),identification (0.19100363735760234),defense (0.14430883433059416),protection (0.06696454091509789),track (0.04610809802344945)
 ",competition,number|number|number|number|nu ber|nu ber|race number|race number|they have number|they have number
1106175,110617,What kind of shoes is her wearing?," rock
Context: a cat looking at a message on a television screen
 Question: What can you use to change this screen?
 Candidates: remote (0.9921526024715949),remote control (0.8145981865535723),controller (0.06892402326337706),button (0.0171531550579947),monitor (0.014743574820936077)
 ",cleats,cleat|cleat|cleat|cleat|tennis shoe|tennis shoe|tennis|tennis|baseball cleat|baseball cleat
3709355,370935,What style of skateboarding is depicted?," united parcel service
Context: An individual is separated from other individuals in the picture and doing something there.

 Question: What move is being done by the skateboarder?
 Candidates: flip (0.739820918284982),kickflip (0.6217819371214885),kick flip (0.41502108930139336),jump (0.12674075622799222),ollie (0.07472321435827745)
 ",jump,freestyle|freestyle|freestyle|freestyle|1 with 4 wheel|1 with 4 wheel|street|street|trick|trick
3391775,339177,What types of seats are these?," seed
Context: Hotdog and bun with lots of catsup and mustard.
 Question: Is this meal healthy or unhealthy?
 Candidates: unhealthy (0.9388763028886061),healthy (0.01995283126616501),unsafe (0.007635858773754447),danger (0.0038155015953043572),carbohydrate (0.002631426174175176)
 ",wooden,stool|stool|stool|stool|stool|stool|wood|wood|wood|wood
5174545,517454,What is most famous internet animal?," reflection
Context: Two laptops sit next to a tv on a tv stand.
 Question: What company manufacture the television in this picture?
 Candidates: sony (0.9769691743566207),lg (0.7917654152030943),samsung (0.6014625212271576),flatscreen (0.0771209557378601),toshiba (0.05582385741852319)
 ",feline,cat|cat|cat|cat|cat|cat|ugly cat|ugly cat|grumpy cat|grumpy cat
1589645,158964,In what country can you see this?," aluminum
Context: a chocolate cake with powdered sugar on top of it
 Question: What is the name of this dish?
 Candidates: cupcake (0.09878494134411356),cake (0.05698881333766174),dessert (0.0062546531755054945),bread (0.0033926002817754306),steak (0.002500592739710969)
 ",usa,vietnam|vietnam|vietnam|vietnam|thailand|thailand|egypt|egypt|spain|spain
4078255,407825,What breed of animal is on the picture?," downtown
Context: A tiny van turned into a food wagon
 Question: What meat do we get from the animal on the front of the food truck?
 Candidates: pork (0.9188807871142718),beef (0.7613134949846099),0 (0.561815017721961),steak (0.08523535629379499),chicken (0.048195052684549766)
 ",penguin,penguin|penguin|penguin|penguin|penguin|penguin|penguin|penguin|emperor penguin|emperor penguin
3893155,389315,What genre are these books?," 500
Context: A table that has several bananas with wires connecting them.
 Question: Which popular desert comprised of ice cream commonly features these?
 Candidates: banana split (0.8772932674879035),banana (0.5362652808354136),pud (0.015581174989864159),banana bread (0.00920683821866486),south america (0.008556182480519203)
 ",read,fiction|fiction|fiction|fiction|romance|romance|thriller|thriller|history|history
1024005,102400,What type of disability does that vehicle's sign say it can accommodate?," half windsor
Context: A train driving down the tracks under power lines.
 Question: What is this transportation on?
 Candidates: track (0.9879976320735949),rail (0.941170676098542),train (0.00583921327932204),steel (0.004611066744846426),train track (0.004550392821586483)
 ",handicap,wheelchair|wheelchair|wheelchair|wheelchair|handicap|handicap|handicap|handicap|wheelchair disability|wheelchair disability
4496385,449638,What is this area of a town?," balance
Context: A painting of white flowers in a black vase.
 Question: What substance was used to create this painting?
 Candidates: oil (0.9636278138232173),paint (0.6146386814484858),cement (0.021268181649873204),stone (0.009550090008054462),concrete (0.009186707693870273)
 ",downtown,downtown|downtown|downtown|downtown|downtown|downtown|park|park|park|park
2287495,228749,What is this used for?," fiberglass
Context: A tall, brick building in the middle of a street with a clock on it. 
 Question: Is this a street or a walkway?
 Candidates: walkway (0.4802710080703194),street (0.23211656593443028),sidewalk (0.0714979976222852),both (0.015322324913179721),stair (0.015253469898777804)
 ",eat,eat|eat|eat|eat|food|food|dinner|dinner|nourishment|nourishment
4825855,482585,What are these trains used for?," medium
Context: A woman with a surf board walking on the beach.
 Question: Are the waves good or bad?
 Candidates: bad (0.9111166296576716),good (0.6739113418904312),poor (0.4009156708818486),cold (0.013671603639442212),low (0.011068417236774205)
 ",transportation,carry passenger|carry passenger|passenger|passenger|transportation|transportation|travel|travel|transport|transport
1859035,185903,What is the long tall white pole for?," fruit stripe
Context: Asian boy styling hair with hair dryer and brush.
 Question: What is funny about this picture?
 Candidates: nothing (0.962751765785753),kid (0.3024604182449909),sing (0.1091512990019997),hair (0.019199038425165394),boy (0.01530582273748407)
 ",light,light|light|flag|flag|utility|utility|flag|flag|light pole|light pole
1967065,196706,How long do these animals live?," jet
Context: Old tower with two visible large clocks on the sides.
 Question: What does the top of the tower have on it?
 Candidates: clock (0.9711834562330243),weather vane (0.8749373828614647),rooster (0.012908079018311727),clock tower (0.008123071957240036),horse (0.005108104114817649)
 ",30 years,50 years|50 years|50 years|50 years|15 years|15 years|40 years|40 years|long time|long time
3275655,327565,This motorcycle has what stroke engine?," french fry
Context: A police officer patrols the streets on a motorcycle.
 Question: What type of gun does this police man carry?
 Candidates: police (0.15990144783962892),gun (0.025394249249056748),policeman (0.004524935841151382),police officer (0.004336967447682601),black (0.004100526987660831)
 ",gas,4|4|4|4|1|1|3 stroke|3 stroke|2|2
4660055,466005,What is the company name for this airplane?," shade
Context: a woman is standing near a curb by a car
 Question: Why is this woman wearing a coat?
 Candidates: cold (0.947488895518523),rain (0.8342352820940688),cold weather (0.2236925964397539),warmth (0.07713378531023991),rainy (0.010397853083632575)
 ",american,boeing|boeing|boeing|boeing|delta|delta|us airline|us airline|american|american
2559175,255917,When was this mode of transportation invented?," vegan
Context: A pile of yellow and green bananas. 
 Question: Why are some bananas green?
 Candidates: not ripe (0.8273996326032838),unripe (0.7821419869181093),chlorophyll (0.07786007723040005),algae (0.06433315540561844),plantain (0.018612479745754792)
 ",1903,1886|1886|1886|1886|1886|1886|1920s|1920s|1885|1885
4200905,420090,What style saddle are the riders using?," formal
Context: A boy does a trick on a skateboard between two platforms in a skate park.
 Question: What is the trick being performed called?
 Candidates: flip (0.6310555662977794),kickflip (0.46608797159401394),skateboard (0.30600176837878773),kick flip (0.27645096838316724),jump (0.26197749816978544)
 ",western,western|western|western|western|leather|leather|leather|leather|english|english
1760785,176078,What breed is the black and white animal next to the sheep?," keep dry
Context: A mouse sitting next to a laptop  with custom writing on it.
 Question: What is missing from beneath the mouse?
 Candidates: mouse pad (0.9905899620887864),pad (0.06040228872297227),keyboard (0.016736666025663996),bluetooth (0.010511499807448884),table (0.005345664032349866)
 ",border collie,shepherd|shepherd|shepherd|shepherd|border collie|border collie|border collie|border collie|american|american
2834985,283498,How fast could you travel on this?," spanish
Context: Two teddy bears with mugs of hot chocolate and a jar of cookies.
 Question: How long will it take them to drink this coffee?
 Candidates: hour (0.11207306962452865),10 minutes (0.11120557119075296),5 minutes (0.05882598417187018),2 weeks (0.05178489566915378),4 months (0.03104868673270674)
 ",300 mph,very fast|very fast|very fast|very fast|fast|fast|500 mph|500 mph|extremely|extremely
4169605,416960,What flavor is the cake?," flock
Context: A work desk with a computer books and keyboard
 Question: Is this a laptop or desktop?
 Candidates: desktop (0.9740488389418336),laptop (0.9507824947786842),computer (0.019157845520382175),both (0.014228029194475182),mac (0.013250393810577948)
 ",chocolate,chocolate|chocolate|chocolate|chocolate|chocolate|chocolate|chocolate|chocolate|chocolate|chocolate
5330395,533039,What goes in the container next to the benches?," field
Context: A long-haired grey tabby cat resting on a sofa.
 Question: What are the long hairs on this cat's face called?
 Candidates: whisker (0.5882854682795254),fur (0.01813295389915195),purr (0.00950593138182964),feline (0.008681331269479453),bad luck (0.0076634810070577725)
 ",trash,trash|trash|trash|trash|trash|trash|trash|trash|garbage|garbage
522325,52232,What is generally in the drawer next to the bed?," seagull
Context: Man preparing surfboard in natural outdoor wooded area.
 Question: What is this man doing to the surfboard?
 Candidates: wax (0.9751171389998742),surf (0.061693748361105874),plastic (0.024671715930541967),brush (0.017842712586737773),good (0.01749392925404697)
 ",book,bible|bible|bible|bible|makeup|makeup|gun|gun|bible and phone bookam|bible and phone bookam
3895325,389532,What part of the building is the person standing on?," asia
Context: A woman is sitting between two large teddy bears.
 Question: Who invented the figures on both sides of the woman?
 Candidates: 2 (0.24819096527917212),teddy roosevelt (0.027753646401500163),benjamin franklin (0.023514039484388117),theodore roosevelt (0.02181600109987379),ben franklin (0.018494670683157934)
 ",roof,roof|roof|roof|roof|roof|roof|roof|roof|roof|roof
1639295,163929,Taking a ride on one of these may cause what kind of sickness?," golf
Context: A women playing a video game while a man watches.
 Question: What is the maker of this gaming system?
 Candidates: nintendo (0.9488751562816722),wii (0.9311588421147474),wi (0.01913014243562161),nintendo wii (0.018292407783965403),xbox (0.006128805241448337)
 ",drown,sea|sea|sea|sea|sea|sea|seasick|seasick|sea sick|sea sick
713845,71384,What do we call a place like this with many cars?," interstate
Context: A desktop computer sitting next to a software titled "" Law & Order Special Victims Unit "".
 Question: What show is being watched?
 Candidates: read (0.0012781334046941875), (0.0011084835835670796),forrest gump (0.001048287991569621),star war (0.0006949737569893142),sport (0.00048377159184881255)
 ",street,park lot|park lot|park lot|park lot|park lot|park lot|park lot|park lot|park llot|park llot
949265,94926,What tv show is this backpack from?," cream
Context: A dog is taking the lead against a cow.
 Question: What breed of dog is the dog in this photo?
 Candidates: border collie (0.6175002735445292),sheepdog (0.5323920280111647),beagle (0.295584016363942),collie (0.13606037473639432),shepherd (0.0820301498510387)
 ",don't know,dora explorer|dora explorer|dora explorer|dora explorer|blue clue|blue clue|cartoon show|cartoon show|dora|dora
761385,76138,What vitamins does this vegetable contain?," chicago
Context: a couple of baseball players at a game
 Question: What are these people waiting for?
 Candidates: pitch (0.9748334269309696),ball (0.6382739292087476),baseball (0.05424468928598385),batter (0.009017956786304016),baseball game (0.008817516252954714)
 ",vitamin c,vitamin c|vitamin c|vitamin c|vitamin c|vitamin e|vitamin e|vitamin|vitamin|d|d
3703995,370399,The vegetables shown before you is good for which parts of the body?," on rock
Context: A computer sitting on a desk next to a light and phone.
 Question: Why is there two key boards?
 Candidates: work (0.023668223316627632),type (0.022745022919049524),compute (0.009958499920283925),internet (0.00563193649976317),music (0.005212840950635237)
 ",brain,heart|heart|heart|heart|immunte system|immunte system|digestive|digestive|total body|total body
5105155,510515,What type of walkway is pictured?," fan
Context: a computer mouse is in front of two keyboards
 Question: What input devices are shown here?
 Candidates: mouse (0.8909458469203013),keyboard (0.37823786234010576),computer (0.033735520128076645),monitor (0.007721536457745973),laptop (0.0037412896062480015)
 ",stone,stone path|stone path|stone path|stone path|bridge|bridge|stone|stone|stonepath|stonepath
4591415,459141,In what country would you find this hat?," park
Context: A large ornate clock attached to a large pole inside a building
 Question: What family member is part of the name of this clock?
 Candidates: grandfather (0.9915633848812434),big ben (0.35580863772023574),0 (0.2044531157834314),analog (0.09531533164173996),clock (0.02900321499645886)
 ",thailand,vietnam|vietnam|vietnam|vietnam|china|china|china|china|japan|japan
5274975,527497,Is this a desktop or laptop computer?," stuffing
Context: Some poeple sitting around talking to each other
 Question: Name the laptop model shown in this picture?
 Candidates: macbook (0.8586455900341616),dell (0.41385775686356174),mac (0.3998579972294867),window (0.2933857242614784),hp (0.0539144146845513)
 ",desktop,desktop|desktop|desktop|desktop|desktop|desktop|desktop|desktop|desktop|desktop
5039515,503951,What type of breed are the two birds in the photo?," stuffed animal
Context: a horse statue sitting next to an analog clock
 Question: What kind of clock is this?
 Candidates: analog (0.9820362383740799),grandfather (0.9756762327718687),wall clock (0.12201273236160971),old (0.0220475369473365),roman numeral (0.018501938663906564)
 ",parakeet,canary|canary|parrot|parrot|parakeet|parakeet|parrot|parrot|cockatoo|cockatoo
1587985,158798,What process is used to make that umbrella green?," sausage
Context: A women in a room with colorful chandeliers everywhere. 
 Question: What is hanging on the ceiling?
 Candidates: lamp (0.9596047581114111),chandelier (0.7670287561555515),light (0.7555836780205485),fan (0.004556528957490627),overhead (0.004495835213523716)
 ",paint,dye|dye|dye|dye|died|died|color|color|die|die
4910625,491062,What color is the skin of the vegetable used to make these fried sticks?," set
Context: Dog sitting in the back basket of a bike outside the shop
 Question: What type of bike is this?
 Candidates: bicycle (0.8838837451586),regular (0.6276590442765164), (0.3449710841646115),low (0.12951452237794714),old (0.05421792098298111)
 ",orange,brown|brown|brown|brown|brown|brown|red|red|green|green
3107705,310770,What kind of sandwhich is that?," clock tower
Context: Someone's hand holding up a glass of wine.
 Question: What would you do with this?
 Candidates: drink (0.9713146123729915),smell (0.13617792889968236),eat (0.010566210526119979),flush (0.010344844620372568),eat it (0.009535073232578429)
 ",sub,chicken|chicken|chicken|chicken|poboy|poboy|sub|sub|shrimp|shrimp
921775,92177,How long would it usually take to bake this kind of cake?," pot
Context: A man hikes up a snowy mountain carrying skis on his back.
 Question: What purpose do these poles serve?
 Candidates: balance (0.9875135639676799),movement (0.12707244907639656),safety (0.052386406726155715),light (0.026989458830089897),hike (0.02645103562640155)
 ",1 hour,2 hours|2 hours|2 hours|2 hours|2 3 hours|2 3 hours|50 minutes|50 minutes|1 hour|1 hour
3956335,395633,What kind of boat is this?," apron
Context: A hot dog with mayo and ketchup on a paper tray
 Question: How was this hot dog cooked?
 Candidates: grill (0.9369596473105706),grilled (0.8992808798572226),steam (0.42002940877272943),steamed (0.32099899651087954),boiled (0.06492277460808688)
 ",tugboat,tug|tug|tug|tug|tug|tug|ship|ship|tugboat|tugboat
1453255,145325,What part of this back does this pillow support?," spring
Context: Plant with flowers blooming in front of cloudy sky
 Question: Is this flora or fauna?
 Candidates: flora (0.36249612171387363),mammal (0.05000014935359668),herbivorous (0.04337028942900705),fauna (0.029481611616572076),herbivore (0.014838952364707126)
 ",stomach,lower|lower|lower|lower|lower|lower|lumbar|lumbar|lumbar|lumbar
657365,65736,Name the material used to make this ball shown in this picture?," painted
Context: Cut up bananas in a bowl with chocolate in the middle.
 Question: What is that food?
 Candidates: cereal (0.8112675062896734),banana (0.7590046722378342),dessert (0.7326928944339758),pie (0.05892177157093344),pud (0.017041706466145848)
 ",rubber,felt|felt|felt|felt|rubber|rubber|rubber|rubber|plastic|plastic
2102305,210230,What branch of the military is this woman from?," abner doubleday
Context: a giraffe leaning over a little tiny tree 
 Question: What is this animal's popular characteristic?
 Candidates: neck (0.9878963589995728),long neck (0.6524989757319177),spot (0.029548989431988595),tusk (0.012621615108618353),africa (0.012420000574832142)
 ",army,army|army|army|army|navy|navy|navy|navy|marine|marine
371495,37149,Name the flooring type shown in this picture?," smrt
Context: A clock with different gadets on it 
 Question: What does the round disk tell you?
 Candidates: time (0.9619305399712698),tell time (0.06326867668644127),roman numeral (0.005807826960853045),to tell time (0.003222208639009984),12 (0.0026213624037512767)
 ",wood,hardwood|hardwood|hardwood|hardwood|hardwood|hardwood|wood|wood|wood|wood
1868735,186873,What type of boat is this?," torso
Context: people learning how to sheer a sheep's coat
 Question: What is the lady doing to the sheep?
 Candidates: shear (0.9446636793148926),sheer (0.7164776089432497),pet (0.01925294188775188),shearing (0.013990444816176683),herd (0.00790487165462282)
 ",canoe,canoe|canoe|canoe|canoe|canoe|canoe|canoe|canoe|rowboat|rowboat
5525075,552507,What language is on the sign?," bunch
Context: Many boats moving past some large old buildings. 
 Question: What is a luxury vessel called?
 Candidates: yacht (0.9901667832375654),italian (0.7918767550101329),boat (0.2722780663568461),sailboat (0.07502733786564714),sail (0.023453629144401918)
 ",russian,russian|russian|russian|russian|russia|russia|iraqi|iraqi|thai|thai
