question_id,image_id,question,prediction,prediction_clean,answer_list
1517905,151790,What is the handled item used for?," clock
Context: A boy carrying a skateboard with another boy at a parking lot. 
 Question: What type of recreation facility are the people at?
 Candidates: skate park (0.9980243095744944),skatepark (0.9699585203054496),skate (0.09920146616587915)
 ",cut,cut|cut|cut|cut|cut paper|cut paper|cut thing|cut thing|cut|cut
2207395,220739,Is lincoln av east or west?," work
Context: a white china cabinet with a lot of china 
 Question: What holiday will the dishes celebrate?
 Candidates: thanksgiving (0.9757247044990549),easter (0.7096893735693443),christmas (0.6718498198359366)
 ",east,east|east|east|east|east|east|east|east|east|east
3453565,345356,What decade is this photo likely taken?," cowboy
Context: A couple sits on a bench at the beach and looks out at the water.
 Question: What is inside the red and white barrel?
 Candidates: trash (0.989987195126595),garbage (0.9727971099703882),trash can (0.01964715862903988)
 ",1980's,1990|1990|1990|1990|1990|1990|2000s|2000s|2000's|2000's
3392535,339253,What kind of shirt is this girl wearing?," sprained it
Context: A sign in the grass next to the sidewalk in the shadows. 
 Question: What is the name of this road?
 Candidates: street (0.0015562441497333104),park (0.0003556811437371285),boeing (0.00018343984921408065)
 ",tank top,tank top|tank top|tank top|tank top|camisole|camisole|spaghetti strap|spaghetti strap|tank|tank
5233155,523315,What animal does this toy represent?," decoration
Context: A public restroom with focus on three urinals.
 Question: Why is one urinal smaller than the others?
 Candidates: children (0.9762227495850526),kid (0.5746108991224105),child (0.07011529211262618)
 ",bear,bear|bear|bear|bear|bear|bear|bear|bear|bear|bear
1540875,154087,Where in canada is this?," air
Context: a man skating at the deepest part of the ocean
 Question: What activity is this contraption used for?
 Candidates: wind surf (0.7938051220871599),windsurf (0.6993613063081222),parasailing (0.6920375975891294)
 ",canada,alberta|alberta|alberta|alberta|toronto|toronto|rocky mountain|rocky mountain|vancouver|vancouver
3181935,318193,Where was this game played at?," chocolate
Context: A man standing in front of a horse drawn wagon
 Question: What is this horse pulling?
 Candidates: carriage (0.9690363193680027),car (0.8196562369040499),cart (0.6425155972406286)
 ",tennis court,tennis court|tennis court|tennis court|tennis court|court|court|france|france|wimbledon|wimbledon
3433155,343315,How is this type of fire hydrant opened?," stopped
Context: A beef sandwich on display on the plate
 Question: What type of sandwich is this?
 Candidates: barbecue (0.05155788640009142),bbq (0.026356490817859887),hotdog (0.022396435009312123)
 ",foot,wrench|wrench|wrench|wrench|valve|valve|with key|with key|witha pentagon hydrant tool|witha pentagon hydrant tool
3294945,329494,How tall are these animals?," grocery
Context: A dog standing on a bed with a brush in its mouth.
 Question: What is the object that the dog is holding used for?
 Candidates: brush hair (0.6632773897790151),brush (0.48568572204229427),brush teeth (0.16511093397439902)
 ",15 feet,15 feet|15 feet|15 feet|15 feet|12 feet|12 feet|10 fee|10 fee|50 feet|50 feet
5601785,560178,What family does this vegetable belong to?," sunny
Context: A little league player hit the baseball very hard.
 Question: Why does the boy in the white play baseball?
 Candidates: for fun (0.9914991649602783),fun (0.951332491408299),competition (0.01397002220284408)
 ",carrot,carrot|carrot|carrot|carrot|berry|berry|root|root|potato|potato
3156205,315620,What type of soldier does this uniform belong to?," tie tie
Context: A man sits in a cart pulled by a horse.
 Question: What is the technical term for this automobile?
 Candidates: cart (0.982589798570371),wagon (0.7911012615792679),carriage (0.052927428987678875)
 ",navy,army|army|army|army|army|army|combat|combat|military|military
3685105,368510,What type of drink is pictured?," helmet
Context: A baseball player swinging a baseball bat at a baseball.
 Question: What teams do these players play for?
 Candidates: dodger (0.49903406322960286),baseball (0.3594943936223773),met (0.14188609000381874)
 ",soda,coke|coke|coke|coke|coke|coke|soda|soda|coca cola|coca cola
5521485,552148,What are the benefits to playing the type of game shown here?," samuel fox
Context: Fresh bread and scones ready at the table
 Question: What is the food in the bowl usually eaten with?
 Candidates: butter (0.7844952411938962),hand (0.7553594055405376),chopstick (0.06455279412367958)
 ",fun,exercise|exercise|exercise|exercise|fun|fun|workout fun|workout fun|fun exercise|fun exercise
5170615,517061,Where would you find this kind of scene?," san diego
Context: A woman under an umbrella on a cloudy day. 
 Question: What disney character uses the everyday accessory that can be seen in the photo to help her fly?
 Candidates: mary poppins (0.8671169600099305),samuel fox (0.03221058170195209),ben franklin (0.026643156336190785)
 ",mountain,mountain|mountain|mountain|mountain|mountain|mountain|sky lodge|sky lodge|ski slope|ski slope
2568005,256800,Apart from this toy which other item does these animal like to fetch?," schwinn
Context: a man on a surfboard in the water
 Question: Which ocean is the beat for this activity?
 Candidates: pacific (0.9940463437429512),atlantic (0.624273555456299),pacific ocean (0.18685467483611656)
 ",meat,ball|ball|ball|ball|ball|ball|stick|stick|stick|stick
2404175,240417,What food does this animal eat?," train track
Context: A wooden sign that has multiple signs on it.
 Question: How old do you believe this building is?
 Candidates: 100 years (0.6768246083245181),50 years (0.24482497901583536),100 (0.09434626382562046)
 ",fish,bug|bug|bug|bug|worm|worm|algae|algae|vegetable and animal matter|vegetable and animal matter
3956655,395665,Where is the tennis ball?," day
Context: A Victory Liner bus driving down a street.
 Question: Is this a privately or publically owned vehicle?
 Candidates: private (0.9944040311466096),public (0.9492624235319981),government (0.007864285431915675)
 ",in air,in air|in air|in air|in air|air|air|mid air|mid air|in front of player|in front of player
511675,51167,What do the wires connected to the bus do?," retriever
Context: A person attempts a jump on a skateboard.
 Question: Why would we suspect that this park is dedicated to the sport seen here?
 Candidates: ramp (0.9490140348612056),skateboard (0.7322419273686652),skatepark (0.05481903520666585)
 ",electricity,power|power|power|power|provide power|provide power|give power|give power|conduct electricity|conduct electricity
3778825,377882,What category of water craft are these?," scissor
Context: A pizza sits on a table in a pizza box. 
 Question: What kind of food is this?
 Candidates: pizza (0.9991903918317985),italian (0.014196530049856198),deep dish (0.0020104932904839896)
 ",boat,sailboat|sailboat|sailboat|sailboat|boat|boat|boat|boat|personal|personal
3608775,360877,What vitamin does this fruit give?," denim
Context: A kitchen with wooden cabinets, laminate flooring, and a tan refrigerator filled with magnets and notes. 
 Question: What brand is the fridge?
 Candidates: kenmore (0.6738662686558327),frigidaire (0.5205581153561621),whirlpool (0.3713537142298461)
 ",potassium,potassium|potassium|potassium|potassium|potassium|potassium|potassium|potassium|c|c
1295025,129502,What type of camera is the guy using?," fairytale
Context: A woman leans on a table that has a cake. 
 Question: What is the lady expressing at this picnic?
 Candidates: happiness (0.9819869624434803),surprise (0.9191537280466896),smile (0.6018046799244656)
 ",cell phone,go pro|go pro|go pro|go pro|go pro|go pro|fish lens|fish lens|wide angle|wide angle
2778315,277831,What type of beer is that?," bread
Context: A girl sitting on a made bed in a bedroom 
 Question: What hairstyle does this girl have?
 Candidates: braid (0.6634017270864923),pigtail (0.5337614297867223),ponytail (0.44433100070920845)
 ",budweiser,craft|craft|craft|craft|stella artois|stella artois|stout|stout|beer|beer
1558735,155873,What type of flowers are in the picture?," good
Context: A table with a white plate full of donuts on top of it.
 Question: If you had to guess what section of the school would this meal be eaten?
 Candidates: cafeteria (0.8868930236859974),lunch (0.6771957659024451),lounge (0.11349255896726908)
 ",daisy,daisy|daisy|daisy|daisy|dandelion|dandelion|white|white|daisy|daisy
940465,94046,What ritual allows sports fans to get up and stretch their legs when attending the event shown in this photo?," wwii
Context: An engine sits on one track while another train sits on another.
 Question: What is the fuel this vehicle use?
 Candidates: coal (0.9564547641879336),diesel (0.8040305604612485),gasoline (0.06529466939602967)
 ",bat cage,wave|wave|wave|wave|stretch|stretch|cheer|cheer|7th inning stretch|7th inning stretch
1049825,104982,What kind of device is this?," rubber
Context: A garbage truck driving on the road near a statue of a horse and rider.
 Question: What kind of truck is shown?
 Candidates: garbage (0.9397397943519908),dump (0.7963078031373417),garbage truck (0.5470722647094152)
 ",cell phone,phone|phone|phone|phone|phone|phone|cellphone|cellphone|cell phone|cell phone
3572555,357255,What year these cell phones were made?," air force
Context: Many little ducklings in the water looking around.
 Question: Name the place where these birds are seen?
 Candidates: lake (0.9592746358441746),pond (0.9558648719770206),in water (0.6877302454937603)
 ",2000,2000|2000|2000|2000|2003|2003|2003|2003|2002|2002
4829105,482910,I wonder what is the skill level of this game?," daily
Context: A fire hydrant near a construction area, with a large arch in the background.
 Question: What city is that landmark in?
 Candidates: washington dc (0.7858102165691785),washington (0.02794275342554227),dc (0.004835810471440106)
 ",professional,high|high|high|high|high|high|moderate|moderate|professional|professional
5379395,537939,What type of monitor is displayed?," mug
Context: A man and his dog are playing outside on the beach.
 Question: What tooth is named after this type of animal?
 Candidates: canine (0.9605303899983552),oral b (0.05190515423334194),fruit stripe (0.013507352732131241)
 ",computer,lcd|lcd|lcd|lcd|computer|computer|2 computer monitors|2 computer monitors|dual monitor|dual monitor
2946055,294605,What is in the grain food group?," purple
Context: A group of snowboarders are coming down a hill.
 Question: Are these people competing or just enjoying the day skiing?
 Candidates: competition (0.09396449960251388),compete (0.05652964327416993),sport (0.05042498231804298)
 ",corn,corn|corn|corn|corn|rice|rice|rice|rice|chickpea|chickpea
4961025,496102,Where is this building located?," 3
Context: a man in the tennis court playing tennis ball
 Question: What is the tennis player doing?
 Candidates: serve (0.9847320408032677),hit ball (0.029114342080614274),backhand (0.01862082569760329)
 ",london,europe|europe|europe|europe|london|london|england|england|left|left
2905155,290515,What is the active ingredient in this?," older
Context: a pick up truck parked next to a side walk with other cars parked in the back ground
 Question: What year is this truck?
 Candidates: 1950 (0.3117646383163372),1965 (0.17264422618815728),1960 (0.17172867115808182)
 ",toothpaste,fluoride|fluoride|fluoride|fluoride|flouride|flouride|flouride|flouride|sodium flouride|sodium flouride
3830665,383066,Where can you see this culture?," disney
Context: a man is sliding down on a snow covered mountain
 Question: What elements make of the elements of the molecules of the white surface that the child is in?
 Candidates: hydrogen and oxygen (0.7476386721423415),h2o (0.194584849124766),water (0.07080315035424015)
 ",store,pennsylvania|pennsylvania|pennsylvania|pennsylvania|amish country|amish country|ohio|ohio|rural area|rural area
4954435,495443,In what country did this food originate?," 1 week
Context: two clocks on a black clock tower and some trees
 Question: The number on this clock face are known as what type of numerals?
 Candidates: roman (0.9834168643039961),roman numeral (0.6969082070283841),analog (0.006187313984581898)
 ",brazil,south america|south america|south america|south america|indonesia|indonesia|africa|africa|jamaica|jamaica
2396565,239656,What's the purpose of the cubes in the picture?," tie
Context: A large fluffy cat sitting on top of a computer .
 Question: How old is this cat?
 Candidates: 7 (0.9113945020139911),10 years (0.37133171533647186),5 (0.271392070162533)
 ",art,sit|sit|sit|sit|sit|sit|art|art|to form line|to form line
2070465,207046,Is this person expressing happiness or anger?," public
Context: a small kid playing frisbe on some grass 
 Question: What's this sport called?
 Candidates: disc golf (0.978944419072011),frisbee golf (0.6271922912775043),frisbee (0.49486535212004146)
 ",happy,happiness|happiness|happiness|happiness|happiness|happiness|happiness|happiness|happiness|happiness
3835335,383533,What material are the swim clothing the people are wearing made from?," suitcase
Context: A dog and cat are in a living area with wooden floors.
 Question: What superstition is known about the black cat in the image?
 Candidates: bad luck (0.9379382904256697),black cat (0.0047616425398573844),6 (0.0020343425879574806)
 ",neoprene,neoprene|neoprene|neoprene|neoprene|neoprene|neoprene|neoprene|neoprene|nylon|nylon
5378025,537802,What do these usually provide for children?," ride
Context: A man in the ocean on a surfboard with an oar
 Question: Why is this person standing?
 Candidates: paddle board (0.7032853001794167),surf (0.6821448619575041),paddleboarding (0.1179724265393948)
 ",toy,comfort|comfort|comfort|comfort|comfort|comfort|comfort|comfort|security|security
1970045,197004,What kind of meat is inside the bread?," broth
Context: Group of pizzas in black containers at a restaurant. 
 Question: What would be a good side for this food?
 Candidates: salad (0.9742119260519914),potato (0.025962270530261913),bread (0.023775180732047076)
 ",hamburger,bbq|bbq|bbq|bbq|roast beef|roast beef|lamb|lamb|beef|beef
2096135,209613,In what country are these animals in?," ski
Context: This pizza restaurant worker is satisfied with his calzones
 Question: What is the food in the picture called?
 Candidates: pizza (0.26183888477794387),sandwich (0.0784562518468595),calzone (0.0652659661626867)
 ",ireland,ireland|ireland|ireland|ireland|ireland|ireland|scotland|scotland|scotland|scotland
2468095,246809,In what body of water is this light house located?," watch tv
Context: A woman wearing skis with her black dog in he snow.
 Question: What might she tell her dog to make it go faster in this situation?
 Candidates: run (0.900147149784575),jump (0.031414739975959914),come (0.017704924812658517)
 ",ocean,atlantic ocean|atlantic ocean|atlantic ocean|atlantic ocean|atlantic ocean|atlantic ocean|pacific ocean|pacific ocean|ocean|ocean
4192655,419265,What profession would you say this guy has?," sleep
Context: A woman with a surf board walking on the beach.
 Question: Are the waves good or bad?
 Candidates: bad (0.9111166296576716),good (0.6739113418904312),poor (0.4009156708818486)
 ",mechanic,mechanic|mechanic|mechanic|mechanic|mechanic|mechanic|mechanic|mechanic|mechanic|mechanic
5763635,576363,What are these people rolling around?," fall
Context: Bottles have different colors and are shiny 
 Question: What is purpose of the bottles?
 Candidates: decoration (0.9384304446847157),drink (0.5940678519146795),light (0.02511175435971597)
 ",luggage,cart|cart|cart|cart|luggage|luggage|luggage|luggage|shop cart|shop cart
3679005,367900,Who rides this?," apple
Context: A man is chopping green peppers with a knife.
 Question: What is the technical name for the size of the vegetable cut?
 Candidates: knife (0.11154304529880127),cut (0.02937999465042272),open (0.013506603003141283)
 ",passenger,passenger|passenger|passenger|passenger|passenger|passenger|anyone|anyone|public|public
358075,35807,What is the handler of this animal known as?," reflection
Context: two girls one eating and one drinking both smiling
 Question: What mood are these ladies in?
 Candidates: happy (0.9944491224115095),good (0.009739203455421083),happiness (0.0051965735083918455)
 ",man,mahout|mahout|mahout|mahout|13000 pounds|13000 pounds|elephant trainer|elephant trainer|elephant|elephant
1944205,194420,Why is this dog's ear out?," bull
Context: A woman is riding a bicycle on a tightrope.
 Question: What era was this picture taken?
 Candidates: black and white (0.7515675916228899),1930s (0.18753666695895632),1930's (0.12499707214777446)
 ",curious,listen|listen|listen|listen|sound|sound|interested|interested|it heard something|it heard something
4405295,440529,What do this animals eat?," jesus
Context: A OLD SCHOOL RED CAR AND A RED MOTORCYCLE ON THE ROAD 
 Question: Who made the trailer being towed by the motorcycle?
 Candidates: harley davidson (0.9767945330265528),harley (0.15243465051543412),yamaha (0.038930524305530574)
 ",bug,mice|mice|mice|mice|rodent|rodent|meat|meat|bug|bug
5432685,543268,What kind of restraurant is this?," citikitty
Context: A woman kicks a soccer ball during a game.
 Question: What is the international governing body of the sport seen here?
 Candidates: nike (0.032070585762515424),soccer (0.027093921257691302),english (0.012805761162346488)
 ",sugar,deli|deli|deli|deli|cafe|cafe|bakery|bakery|french|french
2222355,222235,What sort of food would this animal eat?," bus
Context: a person jumping a skate board into the air
 Question: What would people go into the building in the distance to do?
 Candidates: work (0.9901297349127909),train (0.45064862012337303),hospital (0.3634374663794778)
 ",cat food,mice|mice|mice|mice|mice|mice|mice|mice|meat|meat
1160675,116067,Do the wheels seen here look more like bicycle wheels or monster truck wheels?," rail
Context: A woman with glasses is playing in a tennis match
 Question: What is this tennis player wearing?
 Candidates: dress (0.9950065507693605),tank top (0.016081289434284093),cloth (0.002396342123653441)
 ",bicycle,bicycle|bicycle|bicycle|bicycle|bicycle|bicycle|bicycle|bicycle|bicycle wheel|bicycle wheel
4013305,401330,What is this place used for?," road bike
Context: a person jumping a skate board in the air
 Question: What stunt is this?
 Candidates: jump (0.9342936889771477),skateboard (0.605482549673094),flip (0.09438901229712779)
 ",fly,fly|fly|fly|fly|travel|travel|travel|travel|air travel|air travel
3839215,383921,What word that starts with p might these elephants also be called?," arabic
Context: A small private plane landing on a landing path.
 Question: What does this land on?
 Candidates: runway (0.9792914465751321),airport (0.10373809691399094),tarmac (0.014711849879677557)
 ",trunk,pachyderm|pachyderm|pachyderm|pachyderm|pachyderm|pachyderm|parent|parent|proboscis|proboscis
774795,77479,What country could this zebra be found in?," arctic
Context: A man is laying down in bed and has a laptop propped up in front of him.
 Question: Is this a pc or mac?
 Candidates: pc (0.9611128859627164),mac (0.2851813846610025),window (0.033526811422109046)
 ",africa,kenya|kenya|kenya|kenya|kenya|kenya|africa|africa|congo|congo
4692005,469200,Name the sea where the person is jumping in this picture?," 1984
Context: A man standing in a crowd of people.
 Question: What is bright overhead?
 Candidates: light (0.9721750605951907),ceiling (0.0038603185690616847),lights (0.002729525695797252)
 ",pacific,mediterranean|mediterranean|mediterranean|mediterranean|pacific|pacific|ocean|ocean|red sea|red sea
1237045,123704,What edible treat is in the glass?," bikini
Context: A rural setting with a train traveling down the track.
 Question: What was the name of the road build for this vehicle?
 Candidates: track (0.7548801809790381),bus (0.4281628148202022),railroad (0.38300924836039324)
 ",candy cane,candy cane|candy cane|candy cane|candy cane|candy cane|candy cane|candy cane|candy cane|candy|candy
900405,90040,What type of boat is displayed?," once year
Context: Woman sitting on her horse looking down to ground.
 Question: What type of horse is this?
 Candidates: pony (0.9652150909542715),ride (0.34220982320610016),arabian (0.08337684855384928)
 ",canoe,canoe|canoe|canoe|canoe|kayak|kayak|fish boat|fish boat|longboat|longboat
4872175,487217,What type of church is that?," measure
Context: a cat that is laying down next to a laptop
 Question: What type of laptop is that?
 Candidates: macbook (0.8513844829969959),dell (0.6547668635924829),apple (0.23759273333688513)
 ",catholic,christian|christian|christian|christian|catholic church|catholic church|baptist|baptist|1 story|1 story
2211055,221105,What type of building is this room located in?," villa adelina chacarita
Context: A couple of umbrellas sitting by a basket
 Question: Is it hot or cold in this image?
 Candidates: cold (0.9911657357072288),hot (0.05689229396381023),rain (0.021850360456190748)
 ",church,church|church|church|church|church|church|church|church|church|church
3997905,399790,What team is playing the baseball game?," 30000 feet
Context: A bowl of carrots a dish of macaroni and cheese.
 Question: Which would like this meal a vegan or a vegetarian?
 Candidates: vegetarian (0.8983917734610232),vegan (0.8421237423877367),both (0.789709332273474)
 ",cardinal,red sox|red sox|red sox|red sox|cub|cub|minor league team|minor league team|red|red
5317075,531707,What is the age range for this group?," kite
Context: Four ladies are standing on a building walkway while one lady is holding a baby.
 Question: What kind of car is the green one in the parking lot?
 Candidates: porsche (0.11702285577618575),pinto (0.02511980451132214),antique (0.013103376797514733)
 ",old,75|75|75|75|elderly|elderly|elderly|elderly|senior|senior
4796125,479612,What brand is this microwave?," fruit
Context: A group of people standing next to sails flying kites.
 Question: What type of day is it?
 Candidates: windy (0.9846053414603814),sunny (0.9451504933380105),day (0.04329607243170537)
 ",ge,sharp|sharp|sharp|sharp|sharp|sharp|sharp|sharp|sharp|sharp
2337715,233771,The colored object in this photo depicts a symbol of which country?," korean air
Context: A lady on a pole hanging on with a stop light in the background.
 Question: What is this activity called?
 Candidates: pole dance (0.392490496392039),dance (0.05258256082982362),sing (0.010511207195834675)
 ",great britain,britain|britain|britain|britain|britian|britian|great britian|great britian|uk|uk
4145765,414576,Who does he play for?," toaster near sink
Context: A hand presses the button on a water fountain nozzle attached to a toilet.
 Question: What is the name of the attatchment being pointed to?
 Candidates: bidet (0.974634424236141),toilet (0.14240394727801617),urinal (0.11023670977707654)
 ",dodger,em|em|em|em|seattle mariner|seattle mariner|new york yankees|new york yankees|baseball team|baseball team
3466215,346621,What style of car is in the red one?," 41%
Context: This an empty, master bathroom of a vacant house. 
 Question: What is the sink layout in this picture commonly called?
 Candidates: bathroom (0.8509096655374161),double (0.7549549058616702),vanity (0.39199658225393186)
 ",volkswagen,sedan|sedan|sedan|sedan|compact|compact|fiat126|fiat126|mini|mini
1629985,162998,What is the airline company that manages the pictures flight?," 20 knots
Context: Mushrooms and laves are garnishing a dish on a plate.
 Question: What kind of fungus is in this picture?
 Candidates: mushroom (0.996180420077378),spinach (0.3958521524908318),pizza (0.013821195091370862)
 ",united,jet airway|jet airway|jet airway|jet airway|united|united|southwest|southwest|spirit|spirit
5116475,511647,How high do you think the kite is?," fabric
Context: A plate of beans, cherry tomatoes, and two sausages on a bun with coleslaw and mustard.
 Question: Where is this a native meal?
 Candidates: germany (0.7417475485887062),america (0.6491990939069456),united state (0.3231137403817938)
 ",very high,100 feet|100 feet|100 feet|100 feet|1000 feet|1000 feet|1 feet|1 feet|100 ft|100 ft
5204335,520433,Is this legal or illegal?," rose
Context: Toast, bacon and avocado sit in a dish next to a cup.
 Question: What are the fat grams on the green item?
 Candidates: 21 (0.9522270056189565),15 (0.5876896713546811),50 (0.31286617306415004)
 ",illegal,illegal|illegal|illegal|illegal|illegal|illegal|illegal|illegal|illegal|illegal
4768945,476894,Factory or custom?," heater
Context: A group of people standing around a bus.
 Question: Brand of bus?
 Candidates: coach (0.013706356272460616),ford (0.0063815204223816435),mercedes (0.0061231730248659175)
 ",custom,custom|custom|custom|custom|custom|custom|custom|custom|custom|custom
3976935,397693,Name the dish which is prepared using these fruits?," espresso
Context: There is an elephant who wandering through the brush.
 Question: Is this animal a herbivore or omnivore?
 Candidates: herbivore (0.8980091378813545),herbivorous (0.2973353576840226),vegetarian (0.016918109042774625)
 ",banana split,banana bread|banana bread|banana bread|banana bread|banana split|banana split|smoothie|smoothie|pud|pud
5812055,581205,What style are the eggs on the plate cooked?," karl benz
Context: A man that is on the back of a vehicle.
 Question: Does this seem like a 1st or 3rd world country?
 Candidates: 3rd (0.962623116381558),2nd (0.14737824599604382),1st (0.08050630022554725)
 ",over easy,hard boiled|hard boiled|hard boiled|hard boiled|benedict|benedict|benedict|benedict|poached|poached
3892555,389255,What is the purpose of the umbrellas?," short
Context: A large bed sitting underneath a window under three paintings.
 Question: What kind of art is on the wall?
 Candidates: paint (0.9218525415498054),decoration (0.73327781202335),flower (0.7091366062351276)
 ",shade,shade|shade|shade|shade|block sun|block sun|provide cover from rain|provide cover from rain|to shield from sun|to shield from sun
3183865,318386,What is the name of the long green legumes shown here?," beanie
Context: A couple riding on the back of a large elephant.
 Question: Which region of the united states is well known for the white object?
 Candidates: texas (0.9646090942864006),western (0.731353232404114),south (0.7255621739157255)
 ",broccoli,snap pea|snap pea|snap pea|snap pea|faba|faba|green bean|green bean|pea|pea
795885,79588,Is this a public or private school?," herbivore
Context: A little boy sitting on a floral couch holding two teddy bears.
 Question: The fabric on that couch was very popular in the eighties what was it called?
 Candidates: floral (0.9634006759718046),polyester (0.3352677109006012),cotton (0.04559165950380871)
 ",private,private|private|private|private|private|private|private|private|private|private
3841115,384111,What kind of bed is this in the photo?," warm
Context: Man in all black swimsuit walking down a beach with his surfboard.
 Question: When was this piece of sporting equipment invented?
 Candidates: surfboard (0.16242214878587247),1960 (0.11529377763907646),1973 (0.11380162384747862)
 ",canopy,car|car|car|car|car|car|racecar|racecar|race|race
3136475,313647,When the batter strategically taps the ball like this it's called a what?," street
Context: Several cows grazing in a field under a tree.
 Question: Which farmer of song fame is often associated with these animals?
 Candidates: dell (0.06019789991905889),cowboy (0.0313151934079338),farmer (0.018549216337597957)
 ",bunt,bunt|bunt|bunt|bunt|bunt|bunt|bunt|bunt|bat|bat
4093455,409345,The kids on skateboards are wearing what kind of safety gear?," 1st
Context: There is a little dog next to the horse.
 Question: What does the large animal like to eat?
 Candidates: grass (0.97766838554284),hay (0.9739680437306842),peanut (0.018078458527010077)
 ",helmet,helmet|helmet|helmet|helmet|helmet|helmet|helmet|helmet|helmet and kneepads|helmet and kneepads
1427425,142742,Who invented the sport being played here?," night
Context: Several donuts on a plate with a coffee mug next to them

 Question: What do cops usually eat and drink in the mornings?
 Candidates: donuts (0.9781508777650314),doughnut (0.050167626847179576),donut (0.006349018384751232)
 ",abner doubleday,abner doubleday|abner doubleday|abner doubleday|abner doubleday|yankee's|yankee's|bucky dent|bucky dent|americans|americans
1461935,146193,What regions are this activity typically done in?," pasta
Context: Large brown bear walking in grass besides large boulders. 
 Question: Why wouldn't you want this animal for a pet?
 Candidates: wild (0.9910205053351567),danger (0.43896287542549783),predator (0.05807336238799071)
 ",beach,tropical|tropical|tropical|tropical|tropic|tropic|pacific|pacific|ocean|ocean
2736375,273637,Is this red wine or grape juice?," samuel fox
Context: The truck is carrying a load of bananas and a barrel.
 Question: What is the make and model of this vehicle?
 Candidates: isuzu (0.7261682532841135),suzuki (0.03524893962370915),boeing (0.0036038067848500753)
 ",red,red wine|red wine|red wine|red wine|red wine|red wine|red win|red win|wine|wine
1323285,132328,At the end of which movie featuring dick van dyke does this activity occur?," strike
Context: A man is preparing to climb into a small plane.
 Question: When was this plane made?
 Candidates: 1930 (0.3145844807395145),1930s (0.3131740059999411),1903 (0.26923666634395893)
 ",mary poppins,mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|mary poppins|charade|charade|let go fly kite|let go fly kite
2521375,252137,What vegetables should i eat everyday?," listerine
Context: A large fruit market with signs showing prices
 Question: What is the name of the store?
 Candidates: grocery (0.9732098647015538),farmer market (0.5645741926676212),supermarket (0.14558697457790404)
 ",carrot,carrot|carrot|carrot|carrot|carrot|carrot|carrot|carrot|carrot|carrot
3120815,312081,Which author created this character?," toque
Context: Commercial airliner taking off from runway in urban area.
 Question: Is the airplane landing or taking off?
 Candidates: take off (0.9190343952076664),off (0.20527698954499157),land (0.06790372673534188)
 ",unknown,dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss|dr seuss
2347795,234779,What is inside that sandwhich?," above
Context: A room full of people sitting at desks looking at their laptops.
 Question: Are they studying or having fun?
 Candidates: study (0.6774123852667275),type (0.15101025585147557),work (0.15050266467755055)
 ",hamburger,meat|meat|meat|meat|meat|meat|mince|mince|hamburger ketchup|hamburger ketchup
4876125,487612,What event is this at?," canadian pacific
Context: A tennis player is getting ready to swing his racket on a tennis court.
 Question: What material is used to color this court?
 Candidates: paint (0.9494965317731335),asphalt (0.7937614703150796),green (0.20857850977396858)
 ",kite fly,kite festival|kite festival|kite festival|kite festival|kite fly event|kite fly event|hot air balloon festival|hot air balloon festival|fair|fair
1765275,176527,What kind of bird is that?," kelly slater
Context: A messy desk next to a laptop computer.
 Question: How organized does this seem?
 Candidates: not very (0.7184070986089908),not at all (0.474444058651321),not (0.1626890525074647)
 ",seagull,seagull|seagull|seagull|seagull|pelican|pelican|seagul|seagul|dove|dove
1688905,168890,What company made this vehicle?," octagon
Context: some ripe fruits being cut to be eaten
 Question: How much vitamim c does these have?
 Candidates: lot (0.9299255483199972),0 (0.0263929005326154),1 (0.017067389739243873)
 ",vespa,vespa|vespa|vespa|vespa|vespa|vespa|vespa|vespa|honda|honda
5072745,507274,What do you do in this room?," sunday
Context: An open black and gray suitcase holding personal items.
 Question: What is this case used for?
 Candidates: travel (0.9326810838383836),cloth (0.6309554628433378),luggage (0.012705153034260527)
 ",bath,bathe|bathe|bathe|bathe|bathe|bathe|bathe|bathe|bath|bath
376605,37660,What body part are these sticks traditionally used to clean?," youtube
Context: A pizza with meat, cheese and greens on a metal plate.
 Question: What type of pot is the bread being cooked on?
 Candidates: metal (0.8044339546469712),iron (0.7126273090541707),cast iron (0.054320463715636785)
 ",teeth,ear|ear|ear|ear|ear|ear|ear|ear|ear|ear
4402995,440299,In what part of the world are these a custom?," sully
Context: A woman standing in a kitchen with white cabinets.
 Question: Is this more likely a snapshot or a poised picture?
 Candidates: candid (0.009441425715181289),bake (0.005871717279891559),rest (0.004302038367085557)
 ",europe,europe|europe|europe|europe|usa|usa|north america|north america|west|west
5455835,545583,What shape is used to classify the difficult of this activity?," napkin
Context: A man on the beach taking something out of a sailboat.
 Question: What type of boat is pictured?
 Candidates: sailboat (0.9336812018078752),canoe (0.661096616956953),sail (0.14087879500677986)
 ",triangle,diamond|diamond|diamond|diamond|square|square|slope|slope|triangle|triangle
3511405,351140,How do you know they are competing?," dog food
Context: A bunch of stuff on the pole of a stop sign
 Question: What global issue is the stop sign referring to?
 Candidates: warm (0.7463651790918793),global warm (0.14843762054061738),tree (0.05985086810061747)
 ",slalom,number|number|number|number|nu ber|nu ber|race number|race number|they have number|they have number
