question_id,image_id,question,prediction,prediction_clean,answer_list
1428265,142826,What does the company advertised on the umbrellas produce?," gate
Context: A bird perched on a table drinking out of a coffee cup.
 Question: What is the bird doing?
 ",beer,beer|beer|beer|beer|beer|beer|beer|beer|beer|beer
5294475,529447,In what part of the house stand the man?," biker
Context: A herd of white cows graze in a pasture with rolling hills in the background.
 Question: What country is this?
 ",bedroom,bedroom|bedroom|bedroom|bedroom|bathroom|bathroom|bathroom|bathroom|live room|live room
3295735,329573,Is that plane taking off or landing?," 3rd
Context: A person is eating with a spoon near a computer.
 Question: Why are there two spoons in the bowl?
 ",landing,land|land|land|land|land|land|land|land|take off|take off
9875,987,Gas or electric?," porcelain
Context: A zebra can be seen walking on the dry dirty ground.
 Question: What is wrong with that zebra?
 ",gas,electric|electric|electric|electric|electric|electric|electric|electric|electric|electric
4119535,411953,What kind of guitar is the man in the image playing?," mammal
Context: Zebras are in a field one is laying on the dirt.
 Question: What is wrong with this animal?
 ",electric,acoustic|acoustic|acoustic|acoustic|electric|electric|electric|electric|wood|wood
671785,67178,What type of bus is this?," alcohol
Context: A group of people on a field playing baseball.
 Question: What would you call the man behind the catcher?
 ",double decker,double decker|double decker|double decker|double decker|double decker|double decker|double decker|double decker|doubledecker|doubledecker
4327985,432798,Why would we suspect that this is a lake and not an ocean?," pier
Context: A dog and a sheep are separated by a wire fence
 Question: What breed of dog is this?
 ",no waves,tree|tree|tree|tree|tree|tree|tree on shore|tree on shore|still water|still water
1749045,174904,What food item do you think this ornament resembles?," 0
Context: Several desserts and a stack of plates on a sideboard.
 Question: What is the dark brown food in the forground of this photo called?
 ",doughnut,donut|donut|donut|donut|doughnut|doughnut|doughnut|doughnut|bagel|bagel
1966655,196665,What eye wear is he wearing?," pasture
Context: A whole pizza with greens on top of it.
 Question: Is this food gulten free or vegan?
 ",glasses,glass|glass|glass|glass|glass|glass|glass|glass|glass|glass
3032605,303260,What is the name of the armor piece on this man's wrist?," married
Context: A decorated birthday cake sitting on a pan at a table. 
 Question: What event does this food signify?
 ",bracer,bracer|bracer|bracer|bracer|cowter|cowter|armor|armor|chest plate|chest plate
5491125,549112,What kind of sandwich is this?," spring
Context: A very nice kitchen with some big shelf filled wit items.
 Question: What hit reality show features this environment?
 ",ham,veggie|veggie|veggie|veggie|veggie|veggie|veggie|veggie|deli|deli
4193865,419386,What is the name of the place the children are?," mozi
Context: Air Force jet with something in tow, flying at altitude along a shore.
 Question: How high do you think this is?
 ",petting zoo,pet zoo|pet zoo|pet zoo|pet zoo|pet zoo|pet zoo|ranch|ranch|ranch|ranch
1218275,121827,What season would you most likely complete this activity?," sweater
Context: Young man in dark suit wearing red tie smiling for camera.
 Question: What are the steps to put on the red article of clothing?
 ",summer,summer|summer|summer|summer|summer|summer|summer|summer|summer|summer
2929055,292905,What type of doughnut are these?," brick
Context: A boy looking up to hit a baseball.
 Question: What is the name of the pants this man is wearing?
 ",glazed,glazed|glazed|glazed|glazed|glazed|glazed|old fashioned|old fashioned|plain glazed|plain glazed
4756605,475660,Where is this building located?," water ski
Context: A skier is smiling and putting up the peace sign with one hand. 
 Question: Which decade is this hand gesture most associated with?
 ",washington dc,washington dc|washington dc|washington dc|washington dc|washington dc|washington dc|washington dc|washington dc|washington|washington
2034885,203488,What is the meter for?," 10feet
Context: Dumplings sit amid vegetables on a white plate
 Question: How nutritious is this meal?
 ",parking,park|park|park|park|park|park|park|park|park|park
5682705,568270,What is the lifespan of the animal pictured here?," teddy
Context: Speedboats lined up along dock with large group of onlookers
 Question: What is the model of the water craft being used?
 ",20 years,30 years|30 years|30 years|30 years|8 years|8 years|12 years|12 years|20 30 years|20 30 years
3154675,315467,What room does it look like the cat is in?," grapefruit
Context: A man throws a ball during a baseball game. 
 Question: What is the name of this position in baseball?
 ",kitchen,live room|live room|live room|live room|live room|live room|foyer|foyer|foyer|foyer
1286755,128675,Name the place shown in this picture where the man is standing?," tile
Context: A white toaster oven sitting on a table.
 Question: What is this used for?
 ",lake,lake|lake|lake|lake|boat sternum|boat sternum|above water|above water|dock|dock
3902415,390241,What happened to this bus?," hit baseball
Context: two public transit buses on a city street
 Question: What is the building called?
 ",crash,tipped over|tipped over|flipped over|flipped over|wrecked|wrecked|flipped|flipped|wreck|wreck
4010105,401010,What was that white furniture used for?," tennis elbow
Context: A group of people standing around watching fireworks.
 Question: Can you guess the celebration where the people are enjoying?
 ",sit,sleep|sleep|sleep|sleep|sleep|sleep|sleep|sleep|bedroom|bedroom
5755445,575544,What era does this vehicle come from?," type
Context: A plane sitting on the tarmac with cloudy skies above it. 
 Question: What airline is this plane?
 ",1950s,1940s|1940s|1940s|1940s|1970's|1970's|1930s|1930s|60s|60s
1438225,143822,What would you use these for?," mozzarella
Context: A large elephant and two baby elephant walking in a wooded area.
 Question: What is following the elephant?
 ",play game,game|game|remote control|remote control|game|game|video game|video game|wii|wii
848705,84870,What type of cloud formations are shown?," bakery
Context: A bottle of Jack Daniels whiskey sitting next to a computer keyboard.
 Question: What drink is this?
 ",cumulus,cumulus|cumulus|cumulus|cumulus|thunder cloud|thunder cloud|stratocumulus|stratocumulus|storm|storm
77875,7787,What is the most common kind of cheese used in this dish?," biker
Context: A hot dog on top of a white plate covered in mustard.
 Question: What kind of chips are these?
 ",mozzarella,mozzarella|mozzarella|mozzarella|mozzarella|mozzarella|mozzarella|mozzarella|mozzarella|goat cheese|goat cheese
2706035,270603,What are some reasons people spend time in this room?," 50 years
Context: a close up of a dog laying in a bed under covers
 Question: What part of the dogs body is covered by the blanket?
 ",relax,to sleep|to sleep|to sleep|to sleep|go to sleep|go to sleep|sleep|sleep|sleep watch to relax|sleep watch to relax
2781345,278134,Who is going to read these books?," play video game
Context: A man that is standing on the mound with a leg in the air.
 Question: What is that black item in his hand used for?
 ",woman,knitter|knitter|knitter|knitter|knitter|knitter|woman|woman|people who like to knit|people who like to knit
2899415,289941,What is the device in the child's hand used for?," 30
Context: There lot of motorcycles park in a line with a white car, a red car and a van park not far from the motorcycles while there is  man riding on a elephant going by.
 Question: What area of the world are these trees found in?
 ",play,tv|tv|tv|tv|remote control|remote control|tv remote|tv remote|remote control for tv|remote control for tv
3028425,302842,Does the scene make you feel cold or hot?," bridge
Context: A flat screen television with speakers on stands.
 Question: What type of tv is this?
 ",hot,hot|hot|hot|hot|hot|hot|cold|cold|cold|cold
304485,30448,Where would you take this?," spot light
Context: A family enjoying dinner in their home at the dining table.
 Question: Why would these people be at the table?
 ",lake,lake|lake|lake|lake|to water|to water|beach|beach|on lake|on lake
1277815,127781,Why is this cat under the umbrella?," parakeet
Context: A person standing in a clearing in the process of throwing something
 Question: Even though the sky is grey we know the sun is out because of what item that we can see on the concrete?
 ",it's raining,play|play|play|play|rain|rain|rain|rain|shade|shade
2916725,291672,What type of boats are those?," real
Context: A man walking down a street wearing a hat.
 Question: Why are people holding umbrellas?
 ",sailboat,canoes|canoes|canoes|canoes|fish boat|fish boat|junk|junk|fish|fish
5284705,528470,Thomas edison is given credit for this invention?," cheddar
Context: An old air plane stopped at a tarmac for passengers to enter.

 Question: Which airline does the plane belong to?
 ",yes,lightbulb|lightbulb|lightbulb|lightbulb|electric lamp|electric lamp|light bulb|light bulb|light|light
5651865,565186,What is the most common item transported in this type of vehicle?," iced tea
Context: Fuzzy cat lying on the back of a slip covered couch.
 Question: What type of cat is this?
 ",wood,log|log|log|log|log|log|lumber|lumber|tree|tree
259865,25986,What vegetable is shown?," air show
Context: A cut in half sandwich sitting on top of a plate with fries.
 Question: What type of fries are in this photo?
 ",lettuce,broccoli|broccoli|broccoli|broccoli|broccoli and cauliflower|broccoli and cauliflower|broccoli and califlower|broccoli and califlower|pepper|pepper
1714835,171483,What type of dish uses this much cheese?," vanity
Context: A baseball player holding a bat ready to hit a ball.
 Question: What do you call the implements which these two men are holding?
 ",pizza,pizza|pizza|pizza|pizza|pizza|pizza|quiche|quiche|cheese cake|cheese cake
4619735,461973,What is the train passing under?," beef
Context: A marble bathroom with automatic toilet and bidet.
 Question: What is he floor made out of?
 ",bridge,bridge|bridge|bridge|bridge|bridge|bridge|bridge|bridge|bridge|bridge
3200205,320020,What type of dog is this?," pilot
Context: A group of people are participting in a buffet.
 Question: How do you make the fencing in the background?
 ",poodle,mutt|mutt|mutt|mutt|maltese|maltese|king charles cavalier|king charles cavalier|poodle|poodle
4893585,489358,What type of license is required to drive the vehicle?," 564 mph
Context: a tennis player on a court with a racket
 Question: How do you score points in this game?
 ",food truck license,cdl|cdl|cdl|cdl|cdl|cdl|class c|class c|driver|driver
623535,62353,How far back into time do these animals existance date?," shrimp
Context: A man wearing a straw hat talking on a cell phone.
 Question: What kind of hat is this man wearing?
 ",200 million years ago,thousand of year|thousand of year|thousand of year|thousand of year|7 million years|7 million years|million year|million year|1600's|1600's
5079185,507918,In what climate do you find these animals?," leaf
Context: Two people pushing a motorboat in the water.
 Question: What kind of motor do these types of boats have?
 ",desert,warm|warm|warm|warm|arid|arid|arid|arid|mountain|mountain
3972915,397291,What kind of bear is shown in the photo?," ford
Context: a couple of men are playing a baseball game
 Question: What is this person about to do?
 ",teddy,teddy|teddy|teddy|teddy|teddy|teddy|teddy bear|teddy bear|stuffed teddy bear|stuffed teddy bear
3414095,341409,What seems to be the emotional state of the people here?," jean
Context: A little girl trying to feed her doll broccoli.
 Question: Who is doing the eating here?
 ",happy,joy|joy|happy|happy|happiness|happiness|excited|excited|they are very happy|they are very happy
1604805,160480,What electronic device is the person using at the moment?," fan
Context: A red toy truck is next to a red fire hydrant. 
 Question: How do they decide which cars are antique?
 ",laptop,laptop|laptop|laptop|laptop|laptop|laptop|computer|computer|laptop computer|laptop computer
4503645,450364,What type of lighting is hanging from the ceiling of this bedroom?," hangout
Context: If one ever wanted to see penguin and sheep living in perfect harmony, they need only to look at this photograph.
 Question: What type of penguin is this?
 ",chandelier,chandelier|chandelier|chandelier|chandelier|chandelier|chandelier|chandelier|chandelier|recessed|recessed
1831145,183114,Does this animal lay eggs or give live birth?," 75
Context: a fire hydrant and a bike sitting on the side of the road 
 Question: What material are fire hydrants made from?
 ",lay eggs,lay egg|lay egg|lay egg|lay egg|lay egg|lay egg|lay egg|lay egg|egg|egg
2767205,276720,What city could this be?," antarctica
Context: A church with many statues and engravings on it.
 Question: Who is the owner of this building?
 ",new york,berlin|berlin|berlin|berlin|amsterdam|amsterdam|amsterdam|amsterdam|holland|holland
4860265,486026,What southern based fruit is this sitting on?," mercedes benz
Context: a train on a train track with a person next to it
 Question: How fast can this train go?
 ",watermelon,watermelon|watermelon|watermelon|watermelon|watermelon|watermelon|watermelon|watermelon|watermelon|watermelon
28815,2881,What terrorist group is linked to 9 11 attacks using this vehicle?," ski lift
Context: A tennis players holding up her racket 
 Question: The woman is holding what piece of sporting equipment?
 ",al qaeda,al qaeda|al qaeda|al qaeda|al qaeda|tailban|tailban|al quaeda|al quaeda|isis|isis
2907715,290771,What animals might be native to the environment out of the window?," antarctica
Context: A woman and a man that is holding up two ties.
 Question: What fabrics are made these ties?
 ",squirrel,deer|deer|deer|deer|bear|bear|bird squirrel rabbit|bird squirrel rabbit|bird|bird
1536325,153632,What kind of oil is on the dish?," coke
Context: A kitchen lined with stools next to one of it's counters.
 Question: The three chairs are made from what material?
 ",olive oil,olive oil|olive oil|olive oil|olive oil|butter|butter|olive|olive|peanut oil|peanut oil
1223025,122302,In what country is this type of transportation popular?," grilled
Context: A naked child holding a frisbee while wading at the edge of the ocean
 Question: Why is the child naked?
 ",china,china|china|china|china|china|china|japan|japan|india|india
3509665,350966,Which american city is known for having this transportation system?," washington
Context: A parking meter buried in snow by the street 
 Question: What day of the week are you least likely to have to use this machine?
 ",chicago,new york|new york|new york|new york|new york|new york|new york city|new york city|portland|portland
1145495,114549,What green frout is being grown?," tattoo
Context: A man is in mid-jump on a snowboard on a hill.
 Question: What brand of snowboard is the man using?
 ",banana,banana|banana|banana|banana|banana|banana|banana|banana|banannas|banannas
4323785,432378,What company made this bus?," brick
Context: A baby boy with a banana in his mouth.
 Question: The fruit eaten by the boy is good for which part of the body?
 ",school bus,vw|vw|vw|vw|voltswagon|voltswagon|ford|ford|volvo|volvo
4506555,450655,What does this item measure?," sleep
Context: two laptops two wooden trays toys and chairs
 Question: What types of computers?
 ",time,time|time|time|time|time|time|time|time|time|time
2657435,265743,What animal eats the orange vegetables?," polyurethane
Context: a man who is dressed in a banana costume
 Question: What nutrients does the fruit depicted provide?
 ",cow,rabbit|rabbit|rabbit|rabbit|rabbit|rabbit|goat|goat|bunny|bunny
2601055,260105,What is under the eggs?," 20 mph
Context: A man in a blue shirt is brushing his teeth in front of a mirror.
 Question: Why am i doing this?
 ",potatoes,ham|ham|ham|ham|ham|ham|meat|meat|toast|toast
4255785,425578,What animal might feed of that ground covering?," 6 inches
Context: Several people stand and watch dead animals being skinned.
 Question: What happened to the sheep?
 ",cow,horse|horse|horse|horse|cow|cow|mouse|mouse|chicken|chicken
2411555,241155,What platform does this train ride on?," vase
Context: Two men sitting inside of a carriage pulled by horses.
 Question: What is being pulled in this photo?
 ",subway,subway|subway|subway|subway|track|track|track|track|subway rail|subway rail
194325,19432,What is the name for a low underhand tennis swing?," pigtail
Context: A very cute looking animal in a tree with some bananas.
 Question: What kind of animal is being shown?
 ",slice,serve|serve|serve|serve|lob|lob|back hand|back hand|undercut|undercut
405155,40515,What is this person about to do?," meow
Context: a close up of a truck parked on a grassy field
 Question: What make of truck is this?
 ",surf,jump|jump|jump|jump|water ski|water ski|water ski|water ski|wakeboard|wakeboard
5803885,580388,What occupation is the mans?," randy johnson
Context: A lime green  motorcycle parked on top of a street.
 Question: What type of motorcycle is this?
 ",chef,chef|chef|chef|chef|chef|chef|chef|chef|chef|chef
781765,78176,What type of tower is this?," 1 way
Context: a group of sports cars sitting in a parking lot on display 
 Question: What event is this?
 ",clock tower,clock|clock|clock|clock|clock|clock|clock|clock|bell|bell
752965,75296,What is the ingredient shown on top of this food item?," 1902
Context: Baseball players run across the grass covered field.
 Question: What position is depicted here?
 ",chocolate,sprinkle|sprinkle|sprinkle|sprinkle|sprinkle|sprinkle|sprinkle|sprinkle|jimmy|jimmy
1002035,100203,How long would it take to create the item of interest?," dc
Context: A cat lays on top of a rug on the floor.
 Question: This animal typically is a predator to which other animal?
 ",1 hour,2 hours|2 hours|2 hours|2 hours|5 hours|5 hours|10 hours|10 hours|3 hours|3 hours
3035505,303550,What country is that flag?," plane
Context: The current time is shown at a train station.
 Question: Where is this station located?
 ",england,united kingdom|united kingdom|united kingdom|united kingdom|great brittan|great brittan|australia|australia|great britain|great britain
2801845,280184,What is the name of the trick being performed?," cargo van
Context: Two children, one in a giraffe costume, preparing something in the kitchen.
 Question: What typeof dress material the children is wearing in this picture?
 ",hand rail,rail slide|rail slide|slide|slide|grind|grind|board slide|board slide|grind|grind
2132805,213280,What activity happened or is about to happen?," 200 feet
Context: A man leans against a wall while putting something up to his ear. 
 Question: What could be used to get the wrinkles out of his shirt?
 ",tour,flood|flood|flood|flood|get stuck|get stuck|amateur photography trip|amateur photography trip|fish|fish
4484925,448492,What food is this?," scissor
Context: A flowered plate of meat and vegetables on a flat surface.
 Question: What on this plate is an animal?
 ",vegetable,radish|radish|radish|radish|radish|radish|radish|radish|rutabegas|rutabegas
2855995,285599,What valuable material is usually cut illegally from these mammals?," different
Context: A tennis player returning a low shot at the back of the court.
 Question: Which colors are complimentary in this photo?
 ",ivory,ivory|ivory|ivory|ivory|ivory|ivory|ivory|ivory|ivory|ivory
2731905,273190,What happens if the ball is not pitched over the plate?," lettuce
Context: A train climbing a cog railway to the top of a mountain on a sunny day
 Question: Where in the world are there big mountains?
 ",it is a strike,ball|ball|ball|ball|ball|ball|foul ball|foul ball|strike|strike
3567335,356733,What animal is this?," out
Context: A airplane that is flying in the sky.
 Question: How high can this jet fly?
 ",bear,bear|bear|bear|bear|bear|bear|bear|bear|teddy bear|teddy bear
4585105,458510,In what countries would you prepare this kind of ethnic food?," cafeteria
Context: A piece of chocolate that is shaped like a cow.
 Question: Real or fake cow?
 ",mexico,mexico|mexico|mexico|mexico|south america|south america|india|india|usa|usa
1147445,114744,Where in the world is this picture taken?," dollhouse
Context: A bus driving down a street past a motorcycle.
 Question: What brand of motorcycle is featured on the right?
 ",new york,france|france|france|france|seattle|seattle|seattle|seattle|london|london
5249575,524957,What food do these animals eat?," bus
Context: A shiny table with a container and a top on it with a vase and flowers also.
 Question: Which are some color corrections needed in this photo?
 ",hay,hay|hay|hay|hay|hay|hay|hay|hay|grass|grass
3209785,320978,Do you see meat or vegetables?," 7 11
Context: Three wrapped donuts and a bag on the table
 Question: What language is the paper on the bottom written in?
 ",vegetable,vegetable|vegetable|vegetable|vegetable|vegetable|vegetable|vegetable|vegetable|vegtables|vegtables
1880535,188053,What restaurant is this cup from?," play video game
Context: Two monitors that are on, on a desk in the dark 
 Question: What is the lighting like in this room?
 ",starbucks,hardees|hardees|hardees|hardees|wendy's|wendy's|fast food restaurant|fast food restaurant|applebees|applebees
1335965,133596,Can you guess the place name where the game is played in this picture?," dorm
Context: a plate that has some kind of food on it
 Question: What food group is this primarily consisted of?
 ",beach,venice beach|venice beach|venice beach|venice beach|beach|beach|beach|beach|miami|miami
1246145,124614,What type of shoes does the woman in the green shirt and white shorts have on?," mouse
Context: Two bikes sitting parked next to the side of a house.
 Question: Can you name the brand of the bike shown in the photo?
 ",sandal,flip flop|flip flop|flip flop|flip flop|sandal|sandal|sandal|sandal|t shirt|t shirt
5145085,514508,What type of hat is the man in the white coat wearing?," 1990
Context: A young man laying on a water board traveling down some water.
 Question: Where in florida may you see many of these?
 ",cowboy hat,bowler|bowler|bowler|bowler|boler hat|boler hat|cap|cap|fedora|fedora
3786735,378673,What is this skateboarding trick called?," 4 feet
Context: a red bird perched on a brick windowsill.
 Question: What breed of bird is pictured?
 ",ollie,ollie|ollie|ollie|ollie|ollie|ollie|hardflip|hardflip|kickflip|kickflip
3882155,388215,In what country does the company advertised on the banner have its headquarters?," domestic shorthair
Context: A sink and a mirror in a bathroom.
 Question: A place people look to see check themselves?
 ",usa,america|america|america|america|tennis equipment|tennis equipment|china|china|minneapolis mn|minneapolis mn
495175,49517,What room in the house would you find these objects?," elephant
Context: A buffet with jams, silverware in glasses and a plate with a half eaten cake.
 Question: What kind of pound cake is this?
 ",kitchen,kitchen|kitchen|kitchen|kitchen|kitchen|kitchen|kitchen|kitchen|kitchen|kitchen
2989285,298928,A race involving a great many of these items would be called a what?," arm
Context: Several people who are sitting and standing by a table.
 Question: What material is used to make the vests worn by the people in this photo?
 ",boat race,regatta|regatta|regatta|regatta|sailboat race|sailboat race|sail|sail|regatta|regatta
67235,6723,What sign makes people slow down?," santa
Context: A person holding a hot dog in a carton near a table with condiments on it.
 Question: What vegetable is the green condiment made from?
 ",speed bump,yield|yield|yield|yield|yellow light|yellow light|yield sign|yield sign|speed limit sign|speed limit sign
11385,1138,Which direction should the object on the ceiling rotate?," toyota
Context: a laptop sitting on a desk in front of a monitor
 Question: How long does the big white electronic item shown normally last before needing to be replaced?
 ",clockwise,clockwise|clockwise|clockwise|clockwise|clockwise|clockwise|clockwise|clockwise|right|right
2245095,224509,What brand is the tv?," pirate
Context: Two polar bears standing next to each other.
 Question: Where are the white bears found?
 ",samsung,sony|sony|sony|sony|emerson|emerson|idk|idk|samsung|samsung
1092915,109291,What food does the animal eat?," lot
Context: A BRIDGE OVER A OCEAN WITH A LONG TRUCK DRIVING 
 Question: Where does the bridge go?
 ",dog food,dog food|dog food|dog food|dog food|dog food|dog food|dog food|dog food|meat|meat
3718225,371822,Why would you need this many of these?," containment
Context: a group of people in the snow with their ski poles stuck in the ground
 Question: Where are these folks skiing?
 ",party,party|party|party|party|have guest|have guest|lot of people|lot of people|part|part
4715625,471562,The tower is made of what material?," bookcase
Context: A boy brushing his teeth using toothpaste and a toothbrush.
 Question: What brand toothpaste is this child using?
 ",concrete,concrete|concrete|concrete|concrete|concrete|concrete|concrete|concrete|stone|stone
503265,50326,In what country was the toy being played with here invented?," fry
Context: A smiling business woman is standing next to a business man.
 Question: What type of attire is this?
 ",china,china|china|china|china|china|china|australia|australia|united state|united state
892735,89273,What bodily organs benefit from one of the items shown?," internet
Context: A man in a business suit pointing to paperwork.
 Question: What condition is the man's hair growth an example of?
 ",stomach,bladder|bladder|bladder|bladder|bladder|bladder|heart|heart|stomach|stomach
4363235,436323,How are different ways to throw this object?," diaper
Context: A bus driving up a dirt road in the forest.
 Question: What decade is depicted in the image?
 ","spin, toss, throw",many|many|many|many|flip or fling|flip or fling|flip on side|flip on side|overhand underhand sideways|overhand underhand sideways
2227245,222724,What is the car to the right doing?," wizard of oz
Context: A baseball player standing on a field holding a bat.
 Question: What low to the ground position is the umpire in?
 ",driving,exit|exit|exit|exit|exit off highway|exit off highway|exit freeway|exit freeway|exit highway|exit highway
2919325,291932,What is making the drawing on the door light up like that?," press conference
Context: People are surfing in the ocean at a beach.
 Question: What is this wave doing?
 ",neon,black light|black light|black light|black light|black light|black light|blacklight|blacklight|strobe light|strobe light
2403015,240301,What is species of cow lives on this farm?," summer
Context: a group of people having a meal at a restaurant
 Question: What is this event?
 ",cow,longhorn|longhorn|longhorn|longhorn|bull|bull|simmental|simmental|taurus|taurus
1918125,191812,What tool is used to style this doll's hair?," 5th century bc
Context: A section of town with a stop sign, street sign, one way sign and a restaurant sign. 
 Question: Is this an urban or rural setting?
 ",scissor,brush|brush|brush|brush|brush|brush|brush|brush|brush|brush
1180515,118051,What kind of place is this?," algae
Context: A young man skateboarding in a parking lot by a bucket.
 Question: What skateboard trick is this man performing?
 ",office,office|office|office|office|office|office|office|office|cubicle|cubicle
4995715,499571,What is a famous version of this animal in cartoons?," glaze
Context: Two men with classic royal helmets are sitting on horses in front of a building.
 Question: What northern european country are these men in?
 ",tom,sylvester|sylvester|sylvester|sylvester|tom|tom|silvester|silvester|garfield|garfield
2414665,241466,What is the purpose of the elephant here?," kite fly
Context: A bed and mattress store has its doors open.
 Question: What kind of store is this?
 ",decoration,statue|statue|statue|statue|decoration|decoration|decoration|decoration|eat|eat
3923655,392365,This sport is sometimes called the great american what?," sheep
Context: A jet taxiing down a runway about to take off.
 Question: What is this plane used for?
 ",pastime,passtime|passtime|passtime|passtime|pastime|pastime|pastime|pastime|ball game|ball game
1173805,117380,What brand of motorcycle is this?," reflection
Context: A group of people standing next to sails flying kites.
 Question: What type of day is it?
 ",ducati,ducati|ducati|ducati|ducati|harley|harley|bugatti|bugatti|kawasaki|kawasaki
2319915,231991,Who was the creator of the device being used here?," 65 years
Context: A group of snowboarders are coming down a hill.
 Question: Are these people competing or just enjoying the day skiing?
 ",steve jobs,bill gate|bill gate|bill gate|bill gate|bill gate|bill gate|steve job|steve job|osbourn|osbourn
3691285,369128,What are the items in the cup used for?," wet suit
Context: A couple of bear cubs, peeking out from a den.
 Question: In which state is there a mountain named for these animals?
 ",brush teeth,brush teeth|brush teeth|brush teeth|brush teeth|brush teeth|brush teeth|brush teeth|brush teeth|toiletry|toiletry
5269045,526904,Where can i get a laptop like the one found here?," popular
Context: A man that is sitting at a table with a cellphone.
 Question: What are these on his face used for?
 ",best buy,bestbuy|bestbuy|bestbuy|bestbuy|amazon|amazon|amazon|amazon|electron store|electron store
3881615,388161,What type of horse is in the picture?," camera
Context: A man in a hat sitting in a chair next to a train window.
 Question: What item handle does the an appear to have resting next to him?
 ",clydesdale,clydesdale|clydesdale|clydesdale|clydesdale|shire|shire|clydesale|clydesale|show horse|show horse
2002315,200231,What toy is this?," north face
Context: A young child makes cupcakes with her grandparents.
 Question: After this culinary activity it's considered a treat to be allowed to lick what?
 ",stuffed animal,teddy bear|teddy bear|teddy bear|teddy bear|teddy bear|teddy bear|stuffed animal|stuffed animal|bear|bear
2137585,213758,Where does this animal usually live?," clean
Context: A white surface holds a brown sauce and a cake-like dessert, topped and surrounded by banana slices.
 Question: What is the name for those pieces of wood?
 ",mountain,mountain|mountain|mountain|mountain|plain|plain|ocean|ocean|colorado|colorado
1693565,169356,What sort of trick is this man doing?," 20 pounds
Context: A hand with a tennis racquet and a leg with a blue shoe digging into the red dirt.
 Question: What type of tennis court is this?
 ",jump,ollie|ollie|ollie|ollie|skateboard|skateboard|jump|jump|skateboard flip|skateboard flip
4427015,442701,Who rides in this?," apart
Context: a couple of pans are cooking in an oven
 Question: What are they attempting to make?
 ",passenger,passenger|passenger|passenger|passenger|people|people|people|people|men and women|men and women
3931455,393145,Is the relationship between these two animals good or bad?," pigtail
Context: A table with a white plate full of donuts on top of it.
 Question: If you had to guess what section of the school would this meal be eaten?
 ",good,good|good|good|good|good|good|good|good|good|good
319715,31971,What do they call this type of pattern on this bedspread?," fourth of july
Context: a group of motorcycle riders sitting around on part of the road 
 Question: What type of motorcycles are these?
 ",quilt,quilt|quilt|quilt|quilt|patchwork|patchwork|patchwork|patchwork|checkered|checkered
5167325,516732,In what country do most of these animals live?," schwinn
Context: Two brown and white ducks on rocks next to water.
 Question: What species of bird is this?
 ",africa,kenya|kenya|kenya|kenya|kenya|kenya|kenya|kenya|africa|africa
1573905,157390,Name a vitamin mineral found in either of these vegetables?," calf
Context: A women who is pulling some luggage behind her.
 Question: What country is the building in which this woman is standing located?
 ",vitamin c,iron|iron|iron|iron|vitamin e|vitamin e|beta carotene|beta carotene|carotene|carotene
1054325,105432,Where are the birds migrating to?," arctic
Context: there is a surfer riding a wave in the ocean
 Question: What core muscles need to be trained in water skiing?
 ",south,south|south|south|south|south|south|south|south|warmer place|warmer place
3866455,386645,Where in in china is this?," ireland
Context: A group of people standing next to each other.
 Question: What accessory are these men wearing around their necks?
 ",shanghai,beijing|beijing|beijing|beijing|bejing|bejing|hong kong|hong kong|capital|capital
868845,86884,Is this meal undercooked or overcooked?," sandy
Context: A group of people walking across a large sidewalk.
 Question: Is this tokyo or time square?
 ",overcooked,undercooked|undercooked|undercooked|undercooked|undercooked|undercooked|overcooked|overcooked|neither|neither
1029125,102912,Indian or african elephants?," microwave
Context: Two browning bananas and two shiny gala apples.
 Question: The shown fruits are good for which part of our body?
 ",african,indian|indian|indian|indian|indian|indian|african|african|india|india
2802395,280239,What do you call the person who drives this vehicle?," west
Context: A black and silver motorcycle next to a fence.
 Question: What brand is this bike?
 ",conductor,conductor|conductor|conductor|conductor|conductor|conductor|engineer|engineer|operator|operator
1281195,128119,What is attached to the front of the bus that you normally wouldn't see?," wright brother
Context: A little boy that is in a living room on a rug.
 Question: What looks wrong with the boys attire?
 ",bicycle,bike|bike|bike|bike|bicycle|bicycle|bicycle|bicycle|bike holder|bike holder
5295075,529507,What is the shower made of?," eagle
Context: there is a garbage man that is picking up trees from the street
 Question: What is this person doing?
 ",glass,glass|glass|glass|glass|glass|glass|glass|glass|glass|glass
4429685,442968,What is the name of this bird?," karl benz
Context: A close up of a cake with horses on the cake.
 Question: What is the materal these horses are baked with called?
 ",egret,egret|egret|egret|egret|swan|swan|swan|swan|pelican|pelican
4245855,424585,What era is this car from?," surf
Context: Black and white photograph of a person riding a skateboard.
 Question: Is the writing on the walls and ramps here illegal or legal?
 ",1920s,1920's|1920's|1920's|1920's|1950s|1950s|20's|20's|1930's|1930's
5296985,529698,What style of motorcycle is this called?," salad
Context: Baseball players and coach during a practice session.
 Question: What is the long object that the man is holding used for?
 ",chopper,trike|trike|trike|trike|tricycle|tricycle|tricycle|tricycle|3 wheeler|3 wheeler
5168565,516856,What type of sandwich did this person order?," bloody mary
Context: a living room with a blue couch and chairs and a lot of mirrors
 Question: How do you clean this type of fabric?
 ",sub,sub|sub|sub|sub|hoagie|hoagie|cheese steak|cheese steak|sub sandwhich|sub sandwhich
