question_id,image_id,question,prediction,prediction_clean,answer_list
2481115,248111,What keeps things cold?," private
Context: The man is walking his dog on a leash while talking on his cellphone. 
 Question: What park is this?
 ",fridge,refrigerator|refrigerator|refrigerator|refrigerator|refrigerator|refrigerator|refrigerator|refrigerator|refrigerator|refrigerator
4211395,421139,Can you name the place where these sport is played?," panda
Context: Two sandwiches, popcorn, potato salad, and carrots sitting on a table.
 Question: What kind of trip would this meal be eaten during?
 ",park,field|field|field|field|field|field|park|park|america|america
4584875,458487,Who is top player in this sport?," garfield
Context: A lot of lettuce sitting in a bowl on a table. 
 Question: Where is this vegetable found?
 ",babe ruth,mike trout|mike trout|mike trout|mike trout|mike trout|mike trout|mike trout|mike trout|sammy sosa|sammy sosa
3203365,320336,What kind of tree is in the picture?," carrot
Context: A slice of cheesecake plated with whipped cream
 Question: What dairy products are in cake?
 ",palm,palm|palm|palm|palm|palm|palm|palm|palm|palm tree|palm tree
1258505,125850,What is this cat laying in?," on
Context: A skier is down on the ground as others help.
 Question: How did this person fall out of their skis?
 ",bowl,bowl|bowl|bowl|bowl|bed|bed|pan|pan|sleep|sleep
3062125,306212,What is this silver appliance?," track
Context: A light post, and some street signs are attached to a traffic light.
 Question: How can the signs be helpful?
 ",refrigerator,refrigerator|refrigerator|refrigerator|refrigerator|refrigerator|refrigerator|refridgerator|refridgerator|fridge|fridge
2700015,270001,What's the side dish to the hot dog?," distracted drive
Context: A priest getting ready to cut a English flag cake.
 Question: What is the occupation of the man cutting the cake?
 ",potato chips,tater tot|tater tot|tater tot|tater tot|tater tot|tater tot|tater tota|tater tota|tator tot|tator tot
1131135,113113,What is the fruit in?," windsor
Context: A man sitting in front of a computer with a bottle of beer.
 Question: What soft wood is used to close the tob of the container in his hand?
 ",banana,basket|basket|basket|basket|basket|basket|basket|basket|wicker basket|wicker basket
5250215,525021,Name the bike model shown in this picture?," cloth
Context: A couple of people watch a large monitor.
 Question: What is being used to not get wet by rain?
 ",harley davidson,motorcycle|motorcycle|motorcycle|motorcycle|motorcycle|motorcycle|harley|harley|harley davidson|harley davidson
1183675,118367,What type of sandwich is this?," restoration
Context: A large brown dog holding a green frisbee in it's mouth.
 Question: What is the name of the famous dog competition that takes place after the superbowl every year?
 ",hot dog,hotdog|hotdog|hotdog|hotdog|hotdog|hotdog|asian|asian|hamburger|hamburger
837685,83768,What room in the house is this typicaly located?," 2000
Context: Two men who are sitting at a table.
 Question: What is the beverage in the clear bottle with the green cap?
 ",living room,live room|live room|live room|live room|live room|live room|den|den|office|office
85835,8583,What is the object with the round top used for?," sammy sosa
Context: A plate featuring meat, with sauce, potatoes and broccoli is shown.
 Question: Which item on this plate is often regarded as smelling distasteful?
 ",work,scroll|scroll|scroll|scroll|light|light|look at stuff|look at stuff|beverage|beverage
3915845,391584,What is this style of architecture?," content
Context: Several planes are flying high in the air together. 
 Question: What branch of military flies these planes?
 ",brick,brick|brick|brick|brick|subway|subway|modern|modern|gothic|gothic
4761905,476190,What is the ground made of?," brush
Context: Two men in suits standing next to a women.
 Question: What type of outfit is the woman wearing?
 ",cement,sand|sand|sand|sand|sand|sand|sand|sand|concrete|concrete
490915,49091,The signs hanging between the buildings in the photo have what language on them?," fifa
Context: Two girls running towards a red soccer ball.
 Question: What's the best maneuver for this situation?
 ",chinese,chinese|chinese|chinese|chinese|chinese|chinese|chinese|chinese|chinese|chinese
1251675,125167,Who usually plays with these?," road
Context: There are 1 different pictures of boating related pictures.
 Question: This montage is reminiscent of which card game that requires matching pairs?
 ",child,kid|kid|kid|kid|kid|kid|children|children|children|children
4677915,467791,Who is playing?," feline
Context: Woman feeding three cows hay from hay bundle.
 Question: Why would we suspect these animals haven't eaten well in a while?
 ",baseball player,lannan|lannan|lannan|lannan|ball player|ball player|red sock|red sock|baseball|baseball
356725,35672,What breed is this dog?," foccacia
Context: A lavish toasted sandwich and potato chips at a restaurant
 Question: How is the side dish prepared?
 ",greyhound,husky|husky|husky|husky|australian shepperd|australian shepperd|lab|lab|rotwiler|rotwiler
2363705,236370,Is the lady in the middle of the older couple happy or scared?," middle finger
Context: a table with a large vase full of flowers in the middle 
 Question: Are roses annuals or perennials?
 ",happy,happy|happy|happy|happy|happy|happy|happy|happy|happy|happy
3138115,313811,What is the spanish word for a person in this age group?," gas
Context: A metal surface with some cooked food on top.
 Question: What do people eat for breakfast that's made in a pan?
 ",niño,bebe|bebe|bebe|bebe|bebe|bebe|bambino|bambino|el nino|el nino
1656815,165681,What sort of angels might these men be?," 1 mile
Context: a man is delivering some food on his bicycle and a blue car
 Question: The name on the jacket is the name of a character in which 90s tv show?
 ",biker,hell|hell|hell|hell|hell angel|hell angel|hell angel|hell angel|hell|hell
1425745,142574,Is it day or night?," slice
Context: The contents of a bag organized neatly onto a table. 
 Question: What brand of backpack is being used?
 ",day,night|night|night|night|night|night|night|night|night|night
4167875,416787,What has happened to this food?," pigtail
Context: A group of animals are running together as people watch
 Question: What is the dog doing in an enclosure with barnyard animals?
 ",eaten,bitten|bitten|bitten|bitten|bitten|bitten|bitten|bitten|be eaten|be eaten
523145,52314,What skateboard move is this?," butter
Context: three kites flying behind one another in the sky
 Question: Who invented this?
 ",ollie,jump|jump|jump|jump|hop up|hop up|aerial|aerial|kick flip|kick flip
2572365,257236,What are the tires made of?," coffee
Context: a man with a racket swings at a tennis ball
 Question: What is on the court floor?
 ",rubber,rubber|rubber|rubber|rubber|rubber|rubber|rubber|rubber|rubber|rubber
2369045,236904,What wild animal did this animal evolve from?," very
Context: People stand while riding a boat down a waterway.
 Question: Are the people on the boat for fun or transportation?
 ",wolf,wolf|wolf|wolf|wolf|wolf|wolf|wolf|wolf|wolf|wolf
2268215,226821,What other types of pizza could i have?," florida
Context: Sheep grazing on a rocky mountainside covered in grass.
 Question: What geologic process creates terrain of this type?
 ",pepperoni,mushroom|mushroom|mushroom|mushroom|cheese and pepperoni|cheese and pepperoni|cheese|cheese|everything|everything
1828055,182805,Why is this lady using an umbrella if it's sunny?," couch
Context: A couple of young children playing a game on the Nintendo Wii.
 Question: Who won the game?
 ",she is using it to shade herself and her dogs,shade|shade|shade|shade|shade|shade|shade|shade|uv ray|uv ray
1670445,167044,What kind of cheese is on this pizza?," lighthouse
Context: A cat laying next to tape and a pile of papers.
 Question: What materials are here in the photo?
 ",mozzarella,mozzarella|mozzarella|mozzarella|mozzarella|mozzarella|mozzarella|mozzerella|mozzerella|mozzorilla|mozzorilla
965395,96539,What year was this photo taken?," pilsner
Context: A shopping car going down a sidewalk next to a street.
 Question: What can this object be used for?
 ",1980,1970|1970|1970|1970|1989|1989|1990|1990|i do not know|i do not know
1904635,190463,What might this be commenorating?," rose bush
Context: a kitchen that is very clean and bright
 Question: Why might we suspect that this is a model home that is not in use yet?
 ",skateboarding,skateboard|skateboard|skateboard|skateboard|nothing|nothing|recreation|recreation|at risk youth|at risk youth
3316675,331667,What are some benefits of using this type of transportation?," dollar
Context: Cars turn on a roundabout under trees beside fences.
 Question: What type of car is in this photo?
 ",cheap,speed|speed|speed|speed|cheaper|cheaper|no park|no park|no traffic|no traffic
5518615,551861,What habitat does this animal thrive in?," blue angel
Context: A primitive toilet has only places to put your feet and a canister with a cup in it .
 Question: How would someone from the usa react to this toilet?
 ",forest,forest|forest|forest|forest|forest|forest|temperate climate|temperate climate|rainforest|rainforest
267305,26730,Is this illegal or legal?," nintendo wii
Context: A man and women standing in a field, both are holding umbrellas. 
 Question: Is it raining or are umbrellas just decorations?
 ",legal,illegal|illegal|illegal|illegal|illegal|illegal|legal|legal|legal|legal
5233605,523360,What product is this advertising?," advertising
Context: Something gray blocking the picture while showing something made of wood.
 Question: What kitchen appliances are shown in the picture?
 ",ice cream,car|car|car|car|car|car|car|car|vw|vw
176275,17627,What is the shadow on the ground from?," desk
Context: a large bed that is in a nice clean bedroom.
 Question: What is this room used for?
 ",car,bus|bus|bus|bus|bus|bus|it is from bus|it is from bus|truck|truck
5705945,570594,Are these african or asian elephants?," kenmore
Context: A pitcher throwing a ball and a batter getting ready to hit it.
 Question: When was this sport invented?
 ",african,african|african|african|african|african|african|africa|africa|asian|asian
320395,32039,Where was this made?," red light
Context: A freeway over pass sign over a freeway filled with traffic.
 Question: Name the material used to make the name board shown in this picture?
 ",outside,grill|grill|grill|grill|at home|at home|kitchen|kitchen|outside|outside
2767315,276731,What german city is this in?," vinyl
Context: A person sits in the snow with a snow board on.
 Question: When was the pictured snowboarding company founded?
 ",dresden,berlin|berlin|berlin|berlin|dusseldorf|dusseldorf|zurich|zurich|drosselstrabe|drosselstrabe
1450935,145093,What sound is made every hour?," bode miller
Context: A dog is taking the lead against a cow.
 Question: What breed of dog is the dog in this photo?
 ",chime,chime|chime|chime|chime|bell|bell|gong|gong|chime|chime
4787695,478769,How fast does this birds heart beat?," parked
Context: Two baby bears sitting in an animal enclosure.
 Question: What type of food does this animal eat?
 ",1000,extremely|extremely|extremely|extremely|70 mph|70 mph|fast|fast|500 times per minute|500 times per minute
3497945,349794,What is this vehicle used for?," golden gate
Context: A kitchen counter loaded with many dirty dishes.
 Question: What kind of soap would be used on these?
 ",transport,construction|construction|construction|construction|road work|road work|haul large thing|haul large thing|transportation|transportation
3718795,371879,What language is spoken here?," kinetic
Context: A small, made bed stands beneath a mural in a room corner.
 Question: What source of heat?
 ",chinese,japanese|japanese|japanese|japanese|japanese|japanese|chinese|chinese|chinese|chinese
478075,47807,How is this fruit grown?," carrot
Context: A bunch of toys set up on a table.
 Question: How much effort went into making this scene?
 ",in a field,on tree|on tree|on tree|on tree|tree|tree|on tree|on tree|tree|tree
317965,31796,What company makes the drink?," snap pea
Context: This is a downhill winter skier wearing light blue.
 Question: Is she skiing up or down the hill?
 ",starbucks,pepsi|pepsi|pepsi|pepsi|pepsico|pepsico|us|us|coca cola|coca cola
1290655,129065,What time of day is it?," rubber
Context: Two blue commuter trains crashing into each other.
 Question: What passenger class is the train?
 ",night,night|night|night|night|night|night|night|night|night|night
5372065,537206,Which bike model is this?," rented
Context: A black cat lays next to a TV remote on a bed.
 Question: What buttons are the cats paws covering?
 ",honda,honda|honda|honda|honda|ninja|ninja|sport bike|sport bike|motorcycle|motorcycle
1255725,125572,Who infamously attempted to blow this building up?," swim
Context: A man in white jersey throwing a baseball.
 Question: What is the name of the team?
 ",ira,isis|isis|isis|isis|i don't remember|i don't remember|terrorist|terrorist|hitler|hitler
5089725,508972,Is this legal or illegal?," helicopter
Context: A trail that is located in the forest.
 Question: Wich kind of trees are shown in this photo?
 ",illegal,legal|legal|legal|legal|legal|legal|legal|legal|legal|legal
2609945,260994,What is this person's profession?," carpet
Context: A large bus on a open city street.
 Question: What type of bus is this?
 ",chef,chef|chef|chef|chef|chef|chef|cook|cook|baker|baker
4666355,466635,What breed of cow is this?," weld
Context: A group of people in a kitchen at a table.
 Question: What do you call the kind of pants that the man on the right is wearing?
 ",black angus,angus|angus|angus|angus|jersey|jersey|holstein|holstein|dairy|dairy
2935375,293537,What emotion is this man expressing?," labrador
Context: These miniature figurine donuts are in a wooden box.
 Question: What do most of the objects in the tray most closely resemble?
 ",shock,anger|anger|anger|anger|anger|anger|rage|rage|rage|rage
3856415,385641,Where might you find this?," buffet
Context: a brown and white cat is lying on a wooden desk
 Question: What breed of cat is in this picture?
 ",office,office|office|office|office|office|office|office|office|on desk|on desk
2650635,265063,What are these streets paved with?," nose
Context: An old model T type truck  for sale for $6500
 Question: What is the model of this car?
 ",brick,asphalt|asphalt|asphalt|asphalt|brick|brick|cobblestone|cobblestone|black top|black top
2324535,232453,What kind of license do you need to drive this?," ihop
Context: a kid that is eating a round doughnut
 Question: What type of bread is this?
 ",commercial,cdl|cdl|cdl|cdl|class|class|truck|truck|commercial|commercial
1424725,142472,What kind of bakery is this?," american
Context: A Waste and recycling truck is traveling down the street.
 Question: What type of truck is this?
 ",donut,italian|italian|italian|italian|italian|italian|yummy|yummy|bakery|bakery
162415,16241,Where in the world are these buildings?," shade
Context: Two military grade jets flying over a mountain
 Question: Are these jets or airplanes?
 ",new york city,dubai|dubai|dubai|dubai|new york city|new york city|usa|usa|new york|new york
5737595,573759,What type of boat is in this image?," hut
Context: THERE IS A FREIGHT TRAIN THAT IS ON THE TRACKS
 Question: How common is this form of transportation?
 ",motorboat,fish|fish|fish|fish|row boat|row boat|skiff|skiff|motor boat|motor boat
4501825,450182,Where can i go to see trams like this?," trolly
Context: A small plane sitting on top of a tarmac.
 Question: Which insect does this plane look like?
 ",san francisco,san francisco|san francisco|san francisco|san francisco|san francisco|san francisco|san francisco|san francisco|san francisco|san francisco
1348705,134870,What does the red sign with the large m denote?," train station
Context: The train cars are being loaded with bags of goods.
 Question: The sort of work that this man is doing could lead to trouble with what part of the body later in life?
 ",parking,mcdonalds|mcdonalds|mcdonalds|mcdonalds|mcdonald's|mcdonald's|mcdonalds restaurant|mcdonalds restaurant|direction to mcdonaldâ´s|direction to mcdonaldâ´s
3988845,398884,What model of vehicle is that?," behind mountain
Context: Surfboards and clothing displayed outside of a shop.
 Question: What do you have to give in exchange for the items displayed here?
 ",ford,ford|ford|ford|ford|modle t ford|modle t ford|old|old|pick up truck|pick up truck
3253315,325331,What is the scientific name of the animal sleeping here?," georgia
Context: A cyclist rides down a path next to a canal flanked by homes.
 Question: What is the purpose of the object that the man is sitting on?
 ",feline,feline|feline|feline|feline|felis catus|felis catus|catos|catos|cat|cat
2548385,254838,What kind of sandwich is this cat eating?," artwork
Context: A man is standing on stage showcasing his basketball skills.
 Question: What sport does the man on stage play?
 ",cheese,tuna|tuna|tuna|tuna|cheese|cheese|pb and j|pb and j|peanut butter and jelly|peanut butter and jelly
343215,34321,What kind of bear?," olive
Context: A bowl full of broccoli, spinach, and chickpeas.
 Question: What other vegetable is closely related to the green one pictured?
 ",teddy,teddy|teddy|teddy|teddy|teddy|teddy|stuffed|stuffed|stuffed|stuffed
1253715,125371,What type of flower is this?," wheel
Context: Laptop computer open with programming book atop of it
 Question: What is done on this computer?
 ",rose,rose|rose|rose|rose|rose|rose|rose|rose|flower|flower
1162795,116279,How many people fit in this type of vehicle?," paint
Context: 2 plates with different desserts with a cup of coffee. 
 Question: What is the name of the restaurant where this was served?
 ",200,150|150|250|250|300|300|hundred|hundred|hundred|hundred
2317325,231732,What is the counter made of?," south
Context: A group of men sitting around a living room table eating pizza.
 Question: What item seen here is often depicted as winding up on the head of the intoxicated?
 ",formica,formica|formica|formica|formica|coated plywood|coated plywood|laminate|laminate|ceramic|ceramic
1201645,120164,What does this object do?," bat cage
Context: a pay station, litter can, box of grit salt and an orange cone on a sidewalk
 Question: What type of energy does the white device utilize?
 ",cook,cook|cook|cook|cook|cook|cook|bake|bake|bake food|bake food
986745,98674,What type of bird is this?," road
Context: Carrots are sticking out of bowl on a table.
 Question: What vitamin does this vegetable contain?
 ",woodpecker,woodpecker|woodpecker|woodpecker|woodpecker|woodpecker|woodpecker|wood pecker|wood pecker|mockingbird|mockingbird
2509395,250939,What is the event associated with this type of bike?," yearbook
Context: Giraffes are herded by a group of people on horses.
 Question: These long necked creatures live in what environment?
 ",race,motocross|motocross|motocross|motocross|dirt bike ride|dirt bike ride|dirt bike race|dirt bike race|dirt bike|dirt bike
3981885,398188,What is the name of this move?," south
Context: Sheeps and goats eat food in their pen
 Question: What common material is made from these animals?
 ",ollie,handstand|handstand|handstand|handstand|ollie|ollie|dish dogz|dish dogz|side grab|side grab
3910675,391067,How is the fish in this dish prepared?," pond
Context: two zebra stand next to each other in a dirt area
 Question: What type of pattern is on this animal?
 ",baked,smoked|smoked|smoked|smoked|cut up and cooked|cut up and cooked|raw|raw|baked|baked
3763425,376342,In this game how many strikes until you are out?," row boat
Context: a glass pan that has some bread in it
 Question: If you had to take a guess would you say that these are likely sweet or bitter?
 ",three,3|3|3|3|3|3|3|3|3|3
1695845,169584,Are these copies and fakes or are they real?," toy
Context: a glass pan that has some bread in it
 Question: If you had to take a guess would you say that these are likely sweet or bitter?
 ",fake,real|real|real|real|real|real|fake|fake|copy|copy
3617515,361751,Why is this here?," ranch
Context: a man in a vehicle talking on a cell phone
 Question: What race is this man?
 ",to sit,sit|sit|sit|sit|rest|rest|for people to sit|for people to sit|sit down|sit down
1605805,160580,What is pictured in the tallest part of the building?," ton
Context: Children play a soccer game in a field beside brick buildings.
 Question: Where must the ball go for a score?
 ",clock,clock|clock|clock|clock|clock|clock|clock tower|clock tower|tower|tower
2326275,232627,Name the dish that can be prepared using this ingredients?," business
Context: There are books and vintage items near a tennis racquet.
 Question: What is special about the sports items in the case?
 ",broccoli salad,stir fry|stir fry|stir fry|stir fry|steamed broccoli|steamed broccoli|beef and broccoli|beef and broccoli|stir fry rice|stir fry rice
2904775,290477,What helps the candles to glow?," y
Context: A train traveling down tracks near a station.
 Question: Is this a passenger train or freight train?
 ",wax,fire|fire|fire|fire|wax|wax|wax|wax|electricity|electricity
3500035,350003,Is this an ambulance or firetruck?," tomato
Context: A bed with a hello kitty comforter and lots of stuffed animals on it. 
 Question: What was the use of that thing beside the window?
 ",firetruck,firetruck|firetruck|firetruck|firetruck|fire|fire|firetrick|firetrick|fire truck|fire truck
2954915,295491,What is the blue eagle on the buffet made out of?," utility
Context: Two brown cows being led down a road by two men. 
 Question: What is faster between this animal and the bicycle?
 ",cloth,ice|ice|ice|ice|ice|ice|ice|ice|ice|ice
1315045,131504,Gargoyles can often be found on these structures?," plaid
Context: Three urinals are hanging from a marble tile wall
 Question: What is this room used for?
 ",church,cathedral|cathedral|cathedral|cathedral|church|church|church|church|cathedral|cathedral
3897535,389753,What can you do in this room?," rosa park
Context: A little girl points to her hotdog sandwich as she has lunch outdoors.
 Question: What is the temperature like?
 ",cook,cook|cook|cook|cook|cook|cook|cook|cook|cook|cook
3035345,303534,What kind of carrying equipment is on the floor at the foot of the bed?," glove
Context: A banana peel is set on a bench.
 Question: Name the type of wood used to make this bench?
 ",suitcase,backpack|backpack|backpack|backpack|backpack|backpack|backpack|backpack|backpack|backpack
1485085,148508,This technique of red against a sea of black and white was famously used in what movie about the holocaust?," fox
Context: a batter standing and holding a baseball towards the ground 
 Question: Where are these men playing ball?
 ",schindler's list,schindler's list|schindler's list|schindler's list|schindler's list|schindler's list|schindler's list|sophie's choice|sophie's choice|schindlers list|schindlers list
3238885,323888,Name the type of architecture?," bus
Context: Man exercising with frisbee on an indoor court.
 Question: What form is the man using to throw the frisbee?
 ",modern,art deco|art deco|art deco|art deco|nouveau|nouveau|spherical|spherical|arch|arch
2703035,270303,Is the fruit in this picture sweet or sour?," hallway
Context: a pizza with unrecognizable toppings and glasses of wine
 Question: What type of pizza is this?
 ",sweet,sour|sour|sour|sour|sour|sour|sour|sour|sourt|sourt
1173685,117368,What kind of house is next to the stop sign?," pig
Context: a split photo of a tennis player 
 Question: What is the man doing?
 ",brick,apartment|apartment|apartment|apartment|condo|condo|apartment build|apartment build|stone|stone
78675,7867,What ingredients are used in this food?," german
Context: A man with a helmet on walking in the snow with skis on his shoulder. 
 Question: Who manfactures the helmet?
 ",cheese,cheese|cheese|cheese|cheese|cheese tomato sauce|cheese tomato sauce|bread cheese basil tomato|bread cheese basil tomato|cheese tomato sauce' pizza dough garlic|cheese tomato sauce' pizza dough garlic
581945,58194,Where are these birds going?," good
Context: A man falling off his surf board on a very small wave.
 Question: What is a common term used for when this happens?
 ",nowhere,south|south|south|south|south|south|north|north|nest|nest
3694705,369470,What is the purpose of the meters?," sailboat
Context: A row of parking meters sitting next to parked cars.
 Question: What is the common name of the person that polices these?
 ",to collect money,park|park|park|park|to collect revenue|to collect revenue|money|money|to keep time of park|to keep time of park
567365,56736,What kind of plane is flying?," bird
Context: a cowboy gallops in the morning next to ocean
 Question: What part of the body is the object in the person's hand worn on?
 ",military,bomber|bomber|bomber|bomber|fighter jet|fighter jet|combat plane|combat plane|fighter|fighter
160255,16025,What appears to be showing on the television?," tomato
Context: A spoon that has some macaroni and cheese on it.
 Question: What a recipe for the food in this picture?
 ",a picture of a cat,america got talent|america got talent|video game|video game|music show|music show|americas got talent|americas got talent|color|color
2791385,279138,Imagine this photo was taken in germany which european holiday do you think they are celebrating with lots of presents?," field
Context: A man and a woman dine at a restaurant with a gift bag on display at their table.
 Question: What kind of bear is in the photo?
 ",christmas,christmas|christmas|christmas|christmas|christmas|christmas|saint nicolas day|saint nicolas day|weihnachten|weihnachten
957705,95770,Where can the brand be purchased?," trash
Context: A black and white cat eating food off of a plate.
 Question: Why is the cat eating out of the plate?
 ",online,store|store|store|store|zumiez|zumiez|skate shop|skate shop|anywhere|anywhere
4832665,483266,What is this style of house called?," home plate
Context: A black tray with a cheese and meat sandwich next to tomatoes and lettuce.
 Question: Where these red vegetables imported to the us or exported from the us?
 ",victorian,2 story|2 story|2 story|2 story|2 story|2 story|victorian|victorian|farmhouse|farmhouse
1983675,198367,What vitamin do these fruit give?," very expensive
Context: The street lights reflect off of the wet street at night.
 Question: What do cars flash at night when its dark?
 ",vitamin c,c|c|c|c|vitamin b|vitamin b|d|d|potassium|potassium
547965,54796,What nationality is the child?," ocean
Context: A woman displaying several large bunches of bananas.
 Question: What is the brand of bananas?
 ",chinese,asian|asian|asian|asian|asian|asian|japanese|japanese|mexican|mexican
1626345,162634,What type of land is this?," sectional
Context: A group of people on a snowy hillside with two snowmobiles
 Question: Can you guess the location where these people are playing this sport?
 ",mountain,rocky|rocky|rocky|rocky|mountain|mountain|mountain|mountain|desert|desert
2216055,221605,What is the name of the device used to click things on the computer?," suit
Context: a apple that is laying on top of a table
 Question: Name the dish prepared used to make using this fruit?
 ",mouse,mouse|mouse|mouse|mouse|mouse|mouse|mouse|mouse|mouse|mouse
4751845,475184,What are the boards made of?," octopus
Context: A baseball field full of baseball players near a forest.
 Question: What year was this game first played?
 ",foam,fiberglass|fiberglass|fiberglass|fiberglass|plastic|plastic|plastic composite|plastic composite|fiber glass|fiber glass
4718165,471816,What room of the house is this?," unhygienic
Context: A pink kite is flying in the sky at a beach.
 Question: What was the wind speed at the time this photo was taken?
 ",living room,live room|live room|live room|live room|live room|live room|live room|live room|den|den
2675215,267521,What airline is sponsored on this plane?," parakeet
Context: A white tent makes a nice place for an informal lunch.
 Question: In what kind of structure are the people sitting in?
 ",american,american|american|american|american|american|american|delta|delta|delta|delta
3227915,322791,What year did this plane come out in?," vase
Context: some people are walking down a street with umbrellas
 Question: What brand of ripped jeans is being worn?
 ",1990,1980|1980|1980|1980|1934|1934|1992|1992|1919|1919
5113415,511341,In the united states of america which publich transportation are usually the color shown on that ca?," swim
Context: a person holding a wake board in a body of water 
 Question: What type of suit is the lady wearing?
 ",bus,police|police|yellow|yellow|taxi|taxi|taxicab|taxicab|taxi|taxi
1754695,175469,What is the source of power for these boats?," electric
Context: A man riding his bicycle down the road.
 Question: Why does the object have wheels?
 ",motor,steam|steam|steam|steam|diesel|diesel|electricity|electricity|motor|motor
5148265,514826,What brand makes this hat?," dunkin' donuts
Context: A man is prepared to get on a wake board
 Question: Is this a lake or ocean?
 ",new era,nike|nike|nike|nike|nike|nike|baseball|baseball|underarmor|underarmor
3706775,370677,What bakery is this?," rugby
Context: A father teaching his son how to paddle a surf board.
 Question: What type of boat is in the picture?
 ",donut shop,dunkin donuts|dunkin donuts|dunkin donuts|dunkin donuts|dunkin donuts|dunkin donuts|dunkin donuts|dunkin donuts|maggie's donuts|maggie's donuts
2507905,250790,What part of the meal is a dish like this traditionally served at?," airfrance
Context: A sign up desk for library cards of some sort.
 Question: What time of day is it?
 ",dessert,dessert|dessert|dessert|dessert|dessert|dessert|end|end|end|end
2243685,224368,What kind of trees are these?," fur
Context: A couple of black bears looking around in a creek dam.
 Question: Am i a brown bear or a black bear?
 ",pine,pine tree|pine tree|pine tree|pine tree|pine|pine|aspen|aspen|deciduous|deciduous
2265925,226592,Where was this bedspread bought?," student
Context: a batter standing and holding a baseball towards the ground 
 Question: Where are these men playing ball?
 ",walmart,department store|department store|department store|department store|store|store|victoria secret|victoria secret|target|target
5727345,572734,Does this look like the owner of the suitcase is packing or unpacking?," elevator
Context: Two baseball players with one who slid into the other.
 Question: What kind of material are the players jerseys made of?
 ",unpack,pack|pack|pack|pack|pack|pack|pack|pack|unpack|unpack
4295305,429530,What are these four white items usually used for?," worm
Context: a room with a couple of computers inside of it 
 Question: What is the job of the person who owns this office?
 ",vase,flower|flower|flower|flower|flower|flower|flower|flower|water flower|water flower
2170055,217005,What kind of plant is this?," sand
Context: Three pigeons on the side walk munching on a thrown out breadstick.
 Question: What animal depicted here is famously associated with squares?
 ",fern,fern|fern|fern|fern|weed|weed|weed|weed|weed|weed
5563695,556369,What type of animal is likely to be hunted in the environment shown?," kick flip
Context: A zebra and goat are together in the water.
 Question: What species of animal is this?
 ",duck,duck|duck|duck|duck|fish|fish|deer|deer|duck|duck
684905,68490,What kind of terrain are these horses in?," goat
Context: A show of a trash next to a grassland. 
 Question: What is overflowing in this picture?
 ",desert,desert|desert|desert|desert|desert|desert|prairie|prairie|mountain|mountain
4574615,457461,What animal does the meat in this picture come from?," passenger
Context: Two small couches and a flat-screen television are in the large living room. 
 Question: What type of building is this likely to be situated in?
 ",pig,pig|pig|pig|pig|pig|pig|pig|pig|pig|pig
4614675,461467,What kind of restaurant are these people eating at?," hit
Context: Old tower with two visible large clocks on the sides.
 Question: What does the top of the tower have on it?
 ",pizza,italian|italian|italian|italian|pizza|pizza|pizza|pizza|fast food|fast food
3730345,373034,Why the reaction what is the child thinking?," 1950
Context: A man in white shirt playing a game of tennis.
 Question: Who is the sponsor of this event?
 ",she is hungry,pain|pain|pain|pain|pain|pain|be told no|be told no|sleepy|sleepy
321025,32102,What place is this?," grill
Context: A couple plates of food on a table.
 Question: Which type of food is on the plate most forward?
 ",mall,museum|museum|museum|museum|museum|museum|museum|museum|mall|mall
5339585,533958,What is the red item called?," kick flip
Context: A black and white cat has green eyes.
 Question: In which cradle of civilization were animals of this type considered to be sacred?
 ",tomato,tomato|tomato|tomato|tomato|tomato|tomato|tomato|tomato|tomato|tomato
4737835,473783,What company is this train?," pluck string
Context: A present with card on a table with candles
 Question: What is burning?
 ",virgin,virgin|virgin|virgin|virgin|virgin|virgin|virgin|virgin|amtrak|amtrak
2523325,252332,What is the length of each of the outer sides of this sign?," tuxedo
Context: Two computer monitors sit in an office cubicle.
 Question: What is the term for this kind of office arrangement?
 ",12 inches,1 foot|1 foot|1 foot|1 foot|20 mm|20 mm|equak|equak|about 8 inches|about 8 inches
1977745,197774,Why is this place so dark?," serve
Context: Group of zebras standing together in a field. 
 Question: If an animal eats the greenery these animals are consuming as its sole sustenance it is said to be a what?
 ",no sun,sunset|sunset|sunset|sunset|itâ€™s dusk|itâ€™s dusk|dusk|dusk|it dusk|it dusk
5542915,554291,The baby form of this animal is known as what?," iron
Context: A skateboarder in a green t-shirt pulls a trick.
 Question: What skateboarding trick is he attempting?
 ",kitten,kitten|kitten|kitten|kitten|kitten|kitten|cat|cat|cat|cat
2240125,224012,What kind of meat is presented here?," catcher
Context: Modern bathroom with dark walls and white fixtures.
 Question: What do you call that style of shower?
 ",ham,ham|ham|ham|ham|ham|ham|pork|pork|pork|pork
1474985,147498,What is the name for a collective of these animals?," individual
Context: A plate containing grilled meat topped with onions and a serving of french fries.
 Question: From which healthy oil the shown dish is prepared?
 ",flock,flock|flock|flock|flock|flock|flock|flock|flock|colony|colony
234465,23446,What does the giant g stand for on this laptop?," 1600 lbs
Context: A blue and red bird perched on a vine
 Question: What type of bird is this?
 ",google,google|google|google|google|goodyear|goodyear|first initial|first initial|gatorade|gatorade
3653865,365386,What do these use to warn drivers they're coming?," scissor
Context: Two airplanes sitting on top of a tarmac.
 Question: Who invented the object in this photo?
 ",train whistle,horn|horn|horn|horn|horn|horn|horn|horn|horn|horn
