question_id,image_id,question,prediction,prediction_clean,answer_list
4671975,467197,What kind of bag is the cat sitting down on?," backpack
Context: Two men are on the sidewalk using cell phones.
 Question: What kind of bag does the man on the right have?
 Candidates: purse (0.9865276944342024),briefcase (0.7775521543541369),backpack (0.4726125067902955),bag (0.035720606553483567),suitcase (0.03051151579106411)
 ",backpack,backpack|backpack|backpack|backpack|backpack|backpack|backpack|backpack|gym bag|gym bag
4987335,498733,Ufo's are associated with this shape?," ufo
Context: Yellow fire hydrant in flooded urban area near bridge.
 Question: A biblical story tells of a similar event pictured name the protagonist?
 Candidates: noah (0.38741014630037623),bad luck (0.047036896298797495),benjamin franklin (0.027190350060326565),ben franklin (0.020952035064777233),hurricane (0.01985328081307552)
 ",round,saucer|saucer|saucer|saucer|disc|disc|disc|disc|fly saucer|fly saucer
4314395,431439,What cutting device is shown?," scissor
Context: A pair of scissors sits open next to a rock.
 Question: What is the german name for the stationary tool depicted in the photo?
 Candidates: scissor (0.7676560487242976),scissors (0.04210993762229536),thread (0.005231994932261306),sew (0.004679929748520631),run with scissor (0.002747785405738286)
 ",scissor,scissor|scissor|scissor|scissor|scissor|scissor|scissor|scissor|scissor|scissor
4386285,438628,This animal has been known to be a pet to humans for how long?," year
Context: A fawn colored cat laying on several pairs of shoes.
 Question: How long does this breed of animal live?
 Candidates: 15 years (0.6079819453365094),10 years (0.5427058661382749),20 years (0.5367212877517868),12 years (0.3699869877197763),30 years (0.2387767612298083)
 ",20 years,10000 years|10000 years|10000 years|10000 years|100yrs|100yrs|1600 years|1600 years|500|500
3713305,371330,What material might the red article in the foreground be made of?," canvas
Context: A group of people enjoying a day at the beach.
 Question: What is the sail made out of?
 Candidates: nylon (0.8653271402867321),plastic (0.423522513901844),canvas (0.15835393119739516),fabric (0.13637355589609762),neoprene (0.10622267657457132)
 ",nylon,canvas|canvas|canvas|canvas|vinyl|vinyl|fabric nylon|fabric nylon|nylon|nylon
1949565,194956,What storefront is this picture from?," furniture
Context: A picture of a large old fashion clock an wheel.
 Question: If the items shown in the photo are for sale in what kind of store is this photo taken?
 Candidates: antique (0.9872416591615146),furniture (0.01744858220803869),old (0.016872678594024856),wood (0.008600898054892918),cloth (0.007945255972257587)
 ",antique,build bear|build bear|build bear|build bear|paddingtons|paddingtons|teddy bear|teddy bear|department store|department store
1823695,182369,What famous beverage brand uses this animal in their advertisements?," coke
Context: A large sandwich, fries, and a soda sit on a table in a restaurant.
 Question: What other sodas taste like coca cola?
 Candidates: pepsi (0.9829419431280406),coke (0.06304933791866811),soda (0.01121310788331986),coca cola (0.009124839753058537),sprite (0.0068633389732675664)
 ",coca cola,coke|coke|coke|coke|coke|coke|coca cola|coca cola|coca cola|coca cola
2210955,221095,What item is used to clean that sporting equipment?," vacuum
Context: A room with a TV, white door, chair, window with blind and other items
 Question: What is the floor cleaned with?
 Candidates: vacuum (0.9089859136240814),bleach (0.5760855744156385),mop (0.4057672991513055),windex (0.04735281346263447),carpet (0.020553018474207117)
 ",bleach,wax|wax|wax|wax|wax|wax|wax|wax|wax|wax
4169685,416968,What is it for?," park
Context: There is a parking meter attached to a tall pole.
 Question: What is the device shown used for?
 Candidates: park meter (0.9043448027571739),park (0.22477451646485816),coin (0.08395327448200635),quarter (0.029591318418446533),ticket (0.018023976231094214)
 ",park,warn|warn|warn|warn|sign|sign|traffic|traffic|park|park
422795,42279,What is the name of the bird on top of the animal?," sparrow
Context: Two large grey and brown birds are sitting on rock.
 Question: What breed of birds are these?
 Candidates: robin (0.9402999185197598),monkey (0.7883387975048938),finch (0.6718465740265777),sparrow (0.2625128996333203),dove (0.12671641568276845)
 ",robin,zebra finch|zebra finch|bird|bird|parakeet|parakeet|finch|finch|zebra finch|zebra finch
4161055,416105,What famous american sisters play this sport?," williams
Context: A toddler is crawling around scattered balls in an indoor tennis room.
 Question: What famous sisters play this sport?
 Candidates: williams (0.6601653610833327),serena williams (0.07865076010094682),roger federer (0.03251181829575315),federer (0.02143146012685731),wimbledon (0.020483626953436942)
 ",williams,williams|williams|williams|williams|katrina sister|katrina sister|tennis|tennis|roger federer|roger federer
5706645,570664,What are the cats reaching for in this photo?," mice
Context: A cat sits on the ground with scissors.
 Question: What shouldn't the cat use?
 Candidates: scissor (0.9529195030141545),hurt (0.038721248841385905),run with scissor (0.012637622310557782),thread (0.01255118331221355),sew (0.012084316393223923)
 ",food,treat|treat|treat|treat|treat|treat|treat|treat|treat|treat
284995,28499,When you see this sign what is it telling you to do or not do?," yield
Context: A prohibitory sign with stickers and decals covering it.
 Question: What does the street sign mean to drivers?
 Candidates: do not enter (0.9886015807375571),yield (0.8263662592378146),stop (0.028713194785671175),no turn (0.00794466591076001),no park (0.005027557496904405)
 ",do not enter,do not enter|do not enter|do not enter|do not enter|yield|yield|cross|cross|enter|enter
2600205,260020,What part of a car is used when obeying this sign?," back
Context: A leaning traffic sign at a city intersection.
 Question: Why might we suspect that a collision occurred somewhere around this intersection?
 Candidates: intersection (0.01843982066583812),stop sign (0.018433788806784753),stop (0.012394911044896338),sign (0.003103646866023224),parked (0.0029763467924551353)
 ",back,brake|brake|brake|brake|brake|brake|brake|brake|brake|brake
3916425,391642,What is the child holding and when might you use it?," rainy
Context: A woman with a black umbrella crosses a city street in the rain.
 Question: Why is she holding that?
 Candidates: rain (0.9295610161591169),umbrella (0.812803334760225),protection (0.532486942079686),shade (0.03785633687850238),stay dry (0.01804890682390809)
 ",rain,umbrella rain|umbrella rain|umbrella rain|umbrella rain|rain umbrella|rain umbrella|umbrella in rain|umbrella in rain|umbrella during inclement weather|umbrella during inclement weather
2449095,244909,What size and model of bed is that?," king
Context: There is an empty bedroom that is in the house
 Question: What is the size of this bed?
 Candidates: queen (0.9393616625087307),king (0.8816195812602113),double (0.23865396999336622),full (0.12357181337580843),large (0.01305803953349125)
 ",king,queen|queen|queen|queen|queen|queen|double|double|platform queen|platform queen
5668235,566823,What musical instrument does this bus remind you of?," piano
Context: A person that is skateboarding on a ramp.
 Question: Which musical genre is often associated with this sport?
 Candidates: rock (0.9464992995987278),beach boy (0.01868270694308743),0 (0.004769578459793015),tony hawk (0.0023388870658629978),skateboard (0.00225195013111086)
 ",piano,accordion|accordion|accordion|accordion|accordian|accordian|xylophone|xylophone|trumpet|trumpet
90775,9077,What type of animal are known for loving the fruit hanging above the rest?," monkey
Context: A group of people that are standing around boxes of grapes.
 Question: Which animal loves this type of fruit?
 Candidates: monkey (0.9991003422934273),dog (0.010589651345885237),bee (0.0062324904841511205),goat (0.00418382702127752),horse (0.003453497188993672)
 ",monkey,monkey|monkey|monkey|monkey|monkey|monkey|monkey|monkey|monkey|monkey
3147925,314792,What kind of television is in this room?," flat screen
Context: A living room with sofa, coffee table, and entertainment center.
 Question: What kind of tv is mounted on the wall?
 Candidates: flat screen (0.9971976475969684),flatscreen (0.6290143942935765),led (0.07617946139968025),samsung (0.027863842735182266),flat (0.013616377339044127)
 ",flat screen,flat screen|flat screen|flat screen|flat screen|flat screen|flat screen|flatscreen|flatscreen|digital|digital
2668475,266847,Is this sport played on a natural or manmade surface?," manmade
Context: Two giraffes pause to eat from a trough. 
 Question: Does this image depict a natural or man made environment?
 Candidates: man made (0.9924039247883133),manmade (0.5710004993010589),both (0.020032252557375303),man (0.013292912089846226),inside (0.009329287104870498)
 ",manmade,natural|natural|natural|natural|natural|natural|manmade|manmade|manmade|manmade
3767935,376793,What position is the person in?," rest
Context: A young man talking on a cell phone with a stuffed animal on his stomach.
 Question: What position is this man sitting in?
 Candidates: rest (0.00850967749967445),relax (0.00636676444402493),sit (0.004946044699817202),sick (0.004490577613259852),bed (0.0040720691328540205)
 ",lay down,lie down|lie down|lie down|lie down|recline|recline|prostrated|prostrated|yoga|yoga
2723575,272357,What type of swing is this tennis player doing?," underhand
Context: a young boy hitting a tennis ball with a racket
 Question: What type of tennis shot is this?
 Candidates: backhand (0.9510390124961784),forehand (0.9201114276340211),overhand (0.38541290640962533),return (0.358850078357386),serve (0.08809172359046932)
 ",forehand,overhand|overhand|overhand|overhand|backhand|backhand|serve|serve|front hand|front hand
1709605,170960,What is this statue made of?," bronze
Context: A bird perched on the head of a statue.
 Question: What is the man made of?
 Candidates: cast iron (0.8748928956529384),iron (0.8089797469182519),metal (0.6793053406057921),bronze (0.6121446760886813),steel (0.3204753329955953)
 ",bronze,copper|copper|copper|copper|brass|brass|iron|iron|aluminum|aluminum
4770425,477042,What musical instrument is the woman in the red hat playing?," trombone
Context: a man and woman in a cluttered kitchen.
 Question: What kind of instrument is this man playing?
 Candidates: piano (0.006797766562043808),violin (0.005239621931849053),glass (0.002627725701622152),wii (0.0019978770658784536),bow (0.0014730196809668802)
 ",accordion,accordion|accordion|accordion|accordion|accordion|accordion|accordin|accordin|achordian|achordian
5650315,565031,What are these commonly building?," construction
Context: A large group of people and bike on a road.
 Question: What are the buildings called?
 Candidates: skyscraper (0.9750413368483675),apartment (0.022902465408705518),new york city (0.00805414761670152),office (0.005647014874474387),build (0.005540006787389872)
 ",construction,skyscraper|skyscraper|skyscraper|skyscraper|office|office|build|build|high rise|high rise
1276695,127669,How do we know this is not a beginner?," color
Context: two kids playing near the water at the beach.
 Question: Why isn't this likely to be a married couple?
 Candidates: young (0.9481330697129691),children (0.9224875433069508),tan (0.005241269980322891),toddler (0.005190946383918535),child (0.0047391638764317815)
 ",size,do trick|do trick|do trick|do trick|didn't fall|didn't fall|trick|trick|still on board|still on board
4846275,484627,What are the beds in this photo used for?," sleep
Context: A bedroom has a poster bed and busy wallpaper.
 Question: What is this room used for?
 Candidates: sleep (0.9936727990490456),bedroom (0.03064889496579874),travel (0.029225665678963675),bed (0.018408681201460633),hotel (0.014259061024309804)
 ",hospital,hospital|hospital|hospital|hospital|hospital|hospital|sleep|sleep|patient|patient
1387305,138730,What type of surface is the vehicle driving on?," sand
Context: a motorcycle parked on a beach near a body of water 
 Question: What surface is this motorcycle on?
 Candidates: sand (0.986003146929674),beach (0.9426296546922844),dirt (0.002827861332827893),stone (0.0024496220692178075),lake (0.0020064531627731917)
 ",sand,dirt|dirt|dirt|dirt|dirt|dirt|sand|sand|sand|sand
4897455,489745,What country does this sandwich originate from?," france
Context: A children's soccer game being played on a grass field.
 Question: What are the most popular countries for this sport?
 Candidates: brazil (0.7916173789128834),france (0.45357511417754787),united state (0.04586055673150311),europe (0.026936302818755396),japan (0.02344539046123428)
 ",france,itali|itali|us|us|usa|usa|italy|italy|america|america
2030855,203085,Where can you buy what he is using for a chair?," low
Context: a happy kid holding onto a colorful umbrella 
 Question: I wonder where he bought such a colorful umbrella?
 Candidates: amazon (0.9843009782442098),store (0.816499790309853),walmart (0.5700483896421588),target (0.3984026691226472),low (0.0929380476517785)
 ",walmart,home depot|home depot|home depot|home depot|online|online|walmart|walmart|computer store|computer store
5701105,570110,What language is that sign?," english
Context: A sign is attached to a wooden pole.
 Question: What language is the sign in?
 Candidates: french (0.9981745914098544),german (0.7665392793308295),english (0.20896627988430874),spanish (0.016689460689000277),france (0.011552419863221247)
 ",french,french|french|french|french|french|french|italian|italian|spanish|spanish
1240135,124013,What is the average life span of these animals?," 10 years
Context: A cat standing outside looking in through a window.
 Question: What is average life span of animal in the picture?
 Candidates: 15 years (0.6229213490563404),12 years (0.6033480054380372),20 years (0.4397252018481705),10 years (0.19564628742776727),30 years (0.18310386984736907)
 ",15 years,30 years|30 years|30 years|30 years|30 years|30 years|40 years|40 years|35|35
1976525,197652,What type of bird is this?," parakeet
Context: a cage full of birds is shot in black and white
 Question: Name the type of birds shown in the cage?
 Candidates: parakeet (0.9913965766205117),parrot (0.7767914174905914),finch (0.02527502147820703),sparrow (0.025070550605503047),pigeon (0.02077128928630373)
 ",parakeet,parakeet|parakeet|parakeet|parakeet|chickadee|chickadee|canary|canary|chick|chick
177415,17741,What type of building is this?," tower
Context: Several street signs near multiple brick church steeples.
 Question: What type of building is depicted?
 Candidates: castle (0.9827036902690955),church (0.9739541065264564),gothic (0.01812706300049691),court (0.01695539987960663),old (0.01043648433149446)
 ",skyscraper,castle|castle|castle|castle|castle|castle|church|church|cathedral|cathedral
15995,1599,What surface is this person playing on?," clay
Context: A tennis player with Nike shoes and socks
 Question: What is the court made of in this photo?
 Candidates: clay (0.9564319395543359),concrete (0.6758294264115541),dirt (0.6464897738293989),cement (0.029850665013966705),asphalt (0.013566353857601986)
 ",clay,clay|clay|clay|clay|clay|clay|concrete|concrete|pavment|pavment
5638165,563816,How do you make this dish?," in oven
Context: A pizza with various toppings is sliced into wedges. 
 Question: How to i make this food item?
 Candidates: bake (0.9547600593574534),in oven (0.24684803198300517),baked (0.18498617487989896),roast (0.07871472590392253),oven (0.03767949497096316)
 ",bake,bake|bake|bake|bake|bake it|bake it|oven|oven|bake|bake
313225,31322,What type of bird is in the picture?," swan
Context: Swan with head in water of river searching for food.
 Question: What type of animal is in the picture?
 Candidates: duck (0.9600562770929191),swan (0.6013522090283685),goose (0.5699666082596434),bird (0.03440038513170326),pelican (0.00769074749545224)
 ",swan,swan|swan|swan|swan|crane|crane|swan|swan|sawns|sawns
1251295,125129,Which type of cloth is used on the table shown in this picture?," cloth
Context: A group of people playing a game that involves Nintendo Wii controllers.
 Question: Can you tell me which type of cloth is used on the floor of this photo?
 Candidates: carpet (0.9960659103065235),cotton (0.7322301941539469),cloth (0.07725414920527474),wool (0.03545820542527708),silk (0.02143802130689826)
 ",cloth,tablecloth|tablecloth|tablecloth|tablecloth|cotton|cotton|cotton|cotton|linen|linen
2641245,264124,When was this item first invented?," 1973
Context: These people are taking pictures of themselves on their phones
 Question: When was this device that they are using invented?
 Candidates: 1973 (0.4732413864350566),2000 (0.14495728373527866),1970 (0.10859886926559166),1903 (0.09714615138277201),1948 (0.0858502184628622)
 ",1981,1973|1973|1973|1973|1990s|1990s|1989|1989|1990|1990
64735,6473,Whose birthday is it?," 25 year old
Context: a woman and a shirtless baby playing with a cake
 Question: Whose birthday is being celebrated?
 Candidates: baby (0.9878915515995488),boy (0.014786164824529269),1 (0.010128556562703207),child (0.008597410168020207),kid (0.008162114088958646)
 ",child,mj|mj|mj|mj|mj|mj|pat|pat|al|al
4536495,453649,What kind of environments do zebras live in?," zoo
Context: Two Zebras are together in the wilderness. 
 Question: What habitat are these animals most commonly found in?
 Candidates: desert (0.7818327699062655),plain (0.6706859297477802),savannah (0.5899247376423987),grassland (0.5279732600436241),zoo (0.1978227550753872)
 ",plain,dry|dry|dry|dry|plain|plain|warm|warm|grassland|grassland
5601115,560111,Where do these vehicles stop?," station
Context: Two train engines on the track in the city.
 Question: What type of place is this?
 Candidates: train station (0.9935353280661624),station (0.009875882034783979),city (0.004171902178497111),train (0.003824569029611098),track (0.002870785755263163)
 ",station,train station|train station|train station|train station|train station|train station|station|station|at train stop|at train stop
5644195,564419,What language are these characters written in?," chinese
Context: A bunch of signs on a corner outside a building.
 Question: What languages are the signs are in?
 Candidates: chinese (0.9920767422833979),china (0.04570457167777153),japanese (0.03214853577580047),korean (0.03052007875741279),english (0.014558595054815335)
 ",chinese,chinese|chinese|chinese|chinese|chinese|chinese|chinese|chinese|japanese|japanese
1907005,190700,What is the brand of bear?," build bear
Context: Two stuffed animals sitting on a wooden shelf.
 Question: Who is the manufacturer of these stuffed animals?
 Candidates: build bear (0.8660790675415361),disney (0.7545865362253766),hasbro (0.45800322224882617),mattel (0.3910699177337134),ted (0.18155267760477906)
 ",teddy,gund|gund|gund|gund|build bear|build bear|hasbro|hasbro|teddy|teddy
3107355,310735,What is the object called in the mans hand?," tennis racquet
Context: an image of a man  playing tennis with a  racket
 Question: What is the man swinging with his hands?
 Candidates: tennis racket (0.9466697087595828),tennis racquet (0.6274386762824722),racket (0.4550508595181762),racquet (0.129452631636814),bat (0.00632759069704108)
 ",tennis racket,racket|racket|racket|racket|racket|racket|tennis racket|tennis racket|racquet|racquet
2802425,280242,How do you clean this?," soap and water
Context: A public restroom stall with toilet paper on the floor.
 Question: What would you use to clean this item?
 Candidates: brush (0.9669807337500804),bleach (0.8623563818258119),toilet brush (0.546326808085964),mop (0.11269993332321913),flush (0.029980348437450118)
 ",hand,vacuum|vacuum|vacuum|vacuum|vacuum|vacuum|vaccum|vaccum|vacuum and dust|vacuum and dust
5670135,567013,What is the c02 emmisions of that bus?," double decker
Context: Double-decker bus on the street of a town
 Question: What type of bus is that?
 Candidates: double decker (0.9997996611061226),tour bus (0.08383590948887827),tour (0.06154137661550984),double (0.05753171309021866),tourist (0.02247496521252006)
 ",large,high|high|high|high|1kg per passenger|1kg per passenger|70 g km|70 g km|0|0
4907205,490720,What kind of bear is this?," panda
Context: A group of bears sitting next to each other on a sidewalk.
 Question: Which animal doesn't belong?
 Candidates: panda (0.9942390653133732),bear (0.0217794137466087),orange (0.001926261565553798),dog (0.001837500855335824),black (0.0015884383542458234)
 ",panda,panda|panda|panda|panda|panda|panda|panda|panda|panda|panda
4194085,419408,The hooligan in this photo is breaking a rule that might damage what part of the park?," rail
Context: A person jumping on a skateboard over something.
 Question: What's he jumping?
 Candidates: barrier (0.883785487778864),fence (0.044198497906815626),wall (0.03420600081539842),trash (0.025565902902283416),rail (0.004993894654821461)
 ",rail,chain|chain|chain|chain|plant|plant|barrier|barrier|chain fence|chain fence
5197285,519728,What sport might this animal be involved in?," race
Context: A brown horse with blonde hair walking across a field.
 Question: What sport is the animal used for?
 Candidates: race (0.9760007887325537),polo (0.8292923143145982),ride (0.7098784670869985),horse race (0.10210934216217617),horseback ride (0.043150689384122747)
 ",race,race|race|race|race|race|race|run|run|derby|derby
371095,37109,What nationality is affiliated with this type of bread?," american
Context: A table set with various serving plates of gourmet food and cheese
 Question: What nationality is the man holding the plate?
 Candidates: asian (0.8906314474469432),french (0.5634419577699028),italian (0.4624665497450032),white (0.35655479092044107),chinese (0.1626495147857203)
 ",american,english|english|english|english|english|english|english|english|england|england
239955,23995,What does the train carry?," grain
Context: An orange and yellow train traveling down tracks.
 Question: What type of train is in the image?
 Candidates: freight (0.9940510518471943),cargo (0.9388724717413646),locomotive (0.30884828059777725),electric (0.010705725224363399),commuter (0.009993528990472615)
 ",cargo,good|good|good|good|good|good|cargo|cargo|cargo|cargo
3085045,308504,What is the purple vegetable above the spaghetti squash?," carrot
Context: a sandwich with meat carrots and greens on a table
 Question: What healthy orange veggie did they put in this sandwhich?
 Candidates: carrot (0.9737990640976907),kale (0.2053124837024874),lettuce (0.029787615539964764),eye (0.02287443441150798),root (0.009647674698296173)
 ",kale,eggplant|eggplant|eggplant|eggplant|eggplant|eggplant|eggplant|eggplant|eggplant|eggplant
3127465,312746,What type of camera filter is this called?," fisheye
Context: Two people are sitting on a bench waiting for a bus.
 Question: What sort of filter is used in this image?
 Candidates: sepia (0.9855658020568796),light (0.631460486325313),black and white (0.6268534371640037),shadow (0.11208870579784251),photoshop (0.04390946084911917)
 ",sepia,sepia|sepia|sepia|sepia|light|light|instagram|instagram|sephia|sephia
1853665,185366,Where is this photo taken?," ranch
Context: a horse grazing in a pasture next to a wooden shed
 Question: Can you guess the place name where the horse is shown in this picture?
 Candidates: ranch (0.9546334510479465),farm (0.6723030204108505),stable (0.16975331189449838),barn (0.09691171556796993),field (0.030481641233810464)
 ",farm,garden|garden|garden|garden|garden|garden|on farm|on farm|outside|outside
5419655,541965,What type of drink could be in the pitcher?," beer
Context: A pizza sitting on top of a white plate with a fork under it.
 Question: What type of drink goes with this dish?
 Candidates: soda (0.9847086014151978),beer (0.9635339554835082),wine (0.11221859049510474),tea (0.08060442993115896),coffee (0.07190176502965867)
 ",soda,soda|soda|soda|soda|soda|soda|coke|coke|pepsi|pepsi
1413345,141334,What type of device is the woman holding in her hand?," phone
Context: Two women in black shirts looking at cellphones.
 Question: What kinds of phones are they using?
 Candidates: smartphone (0.8973811617762751),blackberry (0.7469085642487033),cell (0.21168763930688592),mobile (0.18513219401772169),cellphone (0.09939766784732328)
 ",cell phone,cell phone|cell phone|cell phone|cell phone|phone|phone|phone|phone|cellphone|cellphone
4079035,407903,In what position in surfing is the woman on the picture in?," stand
Context: A man riding a wave on top of a surfboard.
 Question: What is the name of this surfer's stance?
 Candidates: regular (0.3686158356580901),stand (0.04590351632765596),wall (0.02278098652576038),turn (0.016514966587260864),no idea (0.014480710886796923)
 ",stand,kneel|kneel|kneel|kneel|surf position|surf position|paddle|paddle|hand and knee|hand and knee
131595,13159,What is the red item used for?," fight fire
Context: A fire hydrant that is slightly rusted and on the sidewalk beside the street.
 Question: What are these utilized for?
 Candidates: firefight (0.6913467711862313),fire (0.16782360662543933),fire hydrant (0.14789042848863293),water (0.06738431788976491),hydrant (0.013205542626516733)
 ",fire hydrant,extinguish fire|extinguish fire|extinguish fire|extinguish fire|locate hydrant|locate hydrant|fire hydrant|fire hydrant|signal|signal
378825,37882,The batter here plays for what professional team?," met
Context: two ball player carrying a bat while the other leaping through the air
 Question: What teams are these players playing for?
 Candidates: yankees (0.7402914961787183),dodger (0.6891667150976758),met (0.09896984255358517),white sox (0.08626728654256698),cub (0.05586649816634124)
 ",dodger,met|met|met|met|met|met|red sox|red sox|brave|brave
5710595,571059,What kind of animals could make these guys fearful?," shark
Context: A young man ridding a small wave on his surfboard.
 Question: What animal might attack while surfing?
 Candidates: shark (0.9974631059286753),dolphin (0.05087810580446249),wolf (0.011147051213955933),drown (0.011100452786986074),mouse (0.009277751572629342)
 ",shark,shark|shark|shark|shark|shark|shark|shark|shark|shark|shark
3830185,383018,Which kind of tree is shown in this photo?," elm
Context: THERE IS A HORSE THAT IS UNDER A TREE 
 Question: What type of trees are in this picture?
 Candidates: oak (0.8747673843436581),maple (0.5824391919272165),deciduous (0.2093414783563935),birch (0.19752592311272002),elm (0.086293732529549)
 ",cherry,cherry blossom|cherry blossom|cherry blossom|cherry blossom|cherry blossom|cherry blossom|cherry bloosem|cherry bloosem|peach blossom|peach blossom
834625,83462,What model computer is this?," desktop
Context: A cubicle with computers and office chair 
 Question: What brand of computer is this?
 Candidates: ibm (0.9116912477007209),dell (0.7773994744270852),hp (0.7103941039582824),apple (0.49327798457332583),mac (0.0998360292389287)
 ",desktop,desktop|desktop|desktop|desktop|dell|dell|apple|apple|mac|mac
2203445,220344,What animal is this?," zebra
Context: A heard of zebras lurking in the fields.
 Question: What is the name of this animal in the movie madagascar?
 Candidates: zebra (0.9870917569394104),foal (0.0073655746032022275),horse (0.005044195874208586),kenya (0.004712883960538362),wolf (0.003993097375497962)
 ",zebra,zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra
3283165,328316,How many of these signs are there in the united states?," million
Context: A pair of people with laptops sit at a table.
 Question: How many of these kinds of establishments are there in the united states?
 Candidates: thousand (0.9277550322159603),million (0.6630617791688985),10000 (0.5776519149830018),many (0.04296488316510366),1000 (0.03241821365724195)
 ",1000,0|0|0|0|1 million|1 million|10000|10000|50000|50000
5221565,522156,How is this made?," baked
Context: A pizza with various toppings is sliced into wedges. 
 Question: How to i make this food item?
 Candidates: bake (0.9547600593574534),in oven (0.24684803198300517),baked (0.18498617487989896),roast (0.07871472590392253),oven (0.03767949497096316)
 ",bake,withhands|withhands|quickly|quickly|oven|oven|baked|baked|bake|bake
2078985,207898,How many calories does the orange fruit have?," 500
Context: A slice  of cheesecake with a red sauce and berries for topping.
 Question: How many calories per piece?
 Candidates: 400 (0.9310019177692842),500 (0.8371585533960927),600 (0.7572378808185554),250 (0.34161629504639035),300 (0.2804898825097637)
 ",250,20|20|20|20|80|80|45|45|100|100
706265,70626,What ingredient is used in the crust?," dough
Context: A vegetable pizza is sitting on a paper plate.
 Question: What is the main ingredient in this food?
 Candidates: dough (0.9832584680805511),flour (0.8724899846080278),cheese (0.5561618127935467),bread (0.1361011851873204),yeast (0.08565515074041614)
 ",dough,flour|flour|flour|flour|flour|flour|flour|flour|all purpose flour|all purpose flour
5420955,542095,What is the brand name of this place?," hilton
Context: Many clothes are being unpacked from bags on the bed.
 Question: What hotel is this room in?
 Candidates: hilton (0.9534688053615135),hotel (0.01988462109254442),travel (0.018784878763205785),central park (0.01562813403470667),ihop (0.005343899693987695)
 ",hilton,hilton|hilton|hilton|hilton|hotel|hotel|hyatt|hyatt|w hotel|w hotel
2374875,237487,In which city is this baseball team to which the batter belongs based?," boston
Context: baseball teammates giving each other the high five
 Question: What city does the team in blue play for?
 Candidates: los angeles (0.5924213683167386),indians (0.05651214884202195),atlanta (0.028828896981682006),united state (0.018990087491083524),detroit (0.018956502541797655)
 ",chicago,chicago|chicago|chicago|chicago|chicago|chicago|chicago cub|chicago cub|st louis|st louis
3007255,300725,What would you feed this?," pigeon
Context: A flock of different colored pigeons roosting together.
 Question: What kind of birds are these?
 Candidates: pigeon (0.9914942321604858),dove (0.08060397054952097),chicken (0.028005352862911243),sparrow (0.005399397049290449),sea gull (0.0035500100575755664)
 ",grain,seed|seed|seed|seed|seed|seed|seed|seed|seed|seed
3285515,328551,What parts of the world also use this style of architecture?," gothic
Context: A tower clock on display in the city
 Question: What style of architecture is photographaed?
 Candidates: classic (0.6761767358354489),victorian (0.5355137290308318),spanish (0.4636376017462092),gothic (0.37348778702769003),old (0.07019064352477361)
 ",england,europe|europe|europe|europe|europe|europe|europe|europe|paris|paris
3889025,388902,What kind of bird is this?," cardinal
Context: a red bird perched on a brick windowsill.
 Question: What breed of bird is pictured?
 Candidates: cardinal (0.9916697066613118),robin (0.013637880782671613),red (0.0035544135526558523),tomato (0.001387909174978512),bird (0.0013778106610609386)
 ",cardinal,cardinal|cardinal|cardinal|cardinal|cardinal|cardinal|cardinal|cardinal|redjay|redjay
3157695,315769,Where is this ferris wheel?," carnival
Context: A flock of sheep are grazing near wind turbines. 
 Question: Where are these wind turbines located?
 Candidates: field (0.007418173325857592),farm (0.005072207951108833),united state (0.003621269093192059),windmill (0.0031672720276578),florida (0.00258376580757474)
 ",london,amusement park|amusement park|amusement park|amusement park|london|london|in fair|in fair|paris|paris
2141275,214127,What is the brand and style of ski jacket that the person is wearing?," north face
Context: A group of snowboarders performing jumps at the top of a hill.
 Question: Who makes the yellow top worn in this photograph?
 Candidates: north face (0.9892588703922225),adidas (0.6156081767181671),burton (0.605812822257731),columbia (0.14048467617574617),nike (0.06366288699280621)
 ",north face,north face|north face|north face|north face|dakine|dakine|obermyer|obermyer|helly hansen|helly hansen
4438445,443844,Who is famous for this?," tony hawk
Context: A crowd watching a skate boarder slide down a rail 
 Question: Who is most known for doing this act?
 Candidates: tony hawk (0.9672607695247017),skateboarder (0.84100619864507),skateboard (0.7154562982057101),tony (0.23564011684918568),shaun white (0.10747369708039715)
 ",tony hawk,tony hawk|tony hawk|tony hawk|tony hawk|tony hawk|tony hawk|tony hawk|tony hawk|tony hawk|tony hawk
3604805,360480,This tennis player comes to the clinic for elbow pain what anatomic structure has she likely injured?," abdominals
Context: A couple of skiers posing for a picture with their large dog.
 Question: What muscles does this sport particularly help?
 Candidates: leg (0.9340082337107103),arm (0.6150703498220037),stomach (0.03844261006343089),feet (0.012106640414331897),heart (0.010547079813799919)
 ",arm,elbow|elbow|elbow|elbow|ligament|ligament|tendon|tendon|joint|joint
5422055,542205,What kind of bird is that?," pigeon
Context: A flock of birds is sitting on some rocks outside.
 Question: What kind of birds are these?
 Candidates: pigeon (0.9916699587601767),dove (0.2019110781755365),sparrow (0.014761962462972624),sea gull (0.011021598102678406),finch (0.009194610443095502)
 ",pigeon,pigeon|pigeon|pigeon|pigeon|pigeon|pigeon|pidgeon|pidgeon|it is pigion|it is pigion
