question_id,image_id,question,prediction,prediction_clean,answer_list
4742725,474272,Is this dog jumping because he is excited or angry?," tired
 Context: a dog is running with his mouth open.
 Question: Is this dog jumping because he is excited or angry?
 Candidates: happy (0.1977768659768701),playful (0.009713869239894745),angry (0.00784969222717411)
 ",playful,excited|excited|excited|excited|excited|excited|excited|excited|excited|excited
2043815,204381,What cola company has a polar bear as a mascot?," toy r us
 Context: a polar bear standing on a rock next to a tree.
 Question: What cola company has a polar bear as a mascot?
 Candidates: coca cola (0.18981620061451426),polar (0.16293411535691862),coke (0.09778268615751153)
 ",coca cola,coco cola|coco cola|coco cola|coco cola|coke|coke|cocacola|cocacola|coca cola|coca cola
757195,75719,What food does this animal eat?," cat food
 Context: two green parrots standing on a carpeted floor.
 Question: What food does this animal eat?
 Candidates: seed (0.6277557258714284),grain (0.18395028439340652),insect (0.1455875528946978)
 ",cat food,seed|seed|seed|seed|seed|seed|seed|seed|bird seed|bird seed
609925,60992,What is the person leaning on the wall called?," goalie
 Context: a man swinging a tennis racquet at a tennis ball.
 Question: What is the person leaning on the wall called?
 Candidates: coach (0.031087328037964414),woman (0.021638745550532468),referee (0.009550829733533354)
 ",coach,ball girl|ball girl|ball girl|ball girl|ball girl|ball girl|ball girl|ball girl|spectator|spectator
4098565,409856,Why do people need to stand back when one of these transportations approaches?," all way
 Context: a train is coming down the tracks near a building.
 Question: Why do people need to stand back when one of these transportations approaches?
 Candidates: safety (0.1546954058530086),rain (0.01333941152569958),track (0.012311392797652398)
 ",safety,danger|danger|danger|danger|wind|wind|safety|safety|get hit|get hit
4557725,455772,What material is this man's shorts made out of?," levis
 Context: a man jumping in the air to catch a frisbee.
 Question: What material is this man's shorts made out of?
 Candidates: denim (0.9928568456788873),jean (0.6990588933901568),cotton (0.2138473026796498)
 ",denim,denim|denim|denim|denim|denim|denim|cotton|cotton|cotton|cotton
33825,3382,What military branch to the men in the picture belong to?," robe
 Context: a group of sailors in a boat with a microphone.
 Question: What military branch to the men in the picture belong to?
 Candidates: navy (0.9993013606210436),marine (0.05212663419731579),airforce (0.011857494353137352)
 ",navy,navy|navy|navy|navy|navy|navy|navy|navy|navy|navy
3545075,354507,What is the tie made of?," wood
 Context: a tie with white and black dots on it.
 Question: What is the tie made of?
 Candidates: silk (0.10238058053139547),polyester (0.04955513297376812),cotton (0.027877543744530366)
 ",silk,silk|silk|silk|silk|silk|silk|silk|silk|cotton|cotton
5004715,500471,What is the name for a cat that looks like this one?," feline
 Context: a cat is sitting on top of a suitcase.
 Question: What is the name for a cat that looks like this one?
 Candidates: calico (0.37144015653893),tabby (0.04818249878365161),ragdoll (0.045211341184695726)
 ",calico,calico|calico|calico|calico|long hair|long hair|garfield|garfield|maine coon|maine coon
5194755,519475,Why is the green grassy food item on top for?," garnish
 Context: a sandwich sitting on top of a piece of paper.
 Question: Why is the green grassy food item on top for?
 Candidates: lettuce (0.5153827386129086),parsley (0.03889336995227654),decoration (0.020584387467462044)
 ",decoration,garnish|garnish|garnish|garnish|flavor|flavor|lettuce|lettuce|condiment|condiment
5725745,572574,Name the place where you can see the duck swiming in this picture?," serengeti
 Context: a duck floating on top of a lake next to a tree.
 Question: Name the place where you can see the duck swiming in this picture?
 Candidates: pond (0.960061543087071),lake (0.9250285348182505),in water (0.26721661992820117)
 ",pond,pond|pond|pond|pond|pond|pond|stream|stream|lake|lake
4262415,426241,What type of show is playing on the tv?," football
 Context: a desk with a monitor a keyboard and a mouse
 Question: What type of show is playing on the tv?
 Candidates: news (0.4171585679461983),man (0.03265842775682704),show (0.019328732896610953)
 ",news,game show|game show|game show|game show|news|news|who want to be millionaire|who want to be millionaire|competiton|competiton
3313865,331386,Where in the world is this bus in?," switzerland
 Context: a bus that is sitting in the street.
 Question: Where in the world is this bus in?
 Candidates: england (0.9815140004761902),london (0.7733986979544523),united kingdom (0.11815787312653502)
 ",london,great britain|great britain|great britain|great britain|london|london|united kingdom|united kingdom|england|england
3305155,330515,Is the athlete right or left handed?," court
 Context: a baseball player swinging a bat at a ball
 Question: Is the athlete right or left handed?
 Candidates: left (0.9584679219322584),right (0.8061132108646142),both (0.005254031814717825)
 ",right,right handed|right handed|right handed|right handed|left|left|left|left|right|right
5559005,555900,What is the name of this type of small oven?," double decker
 Context: a toaster oven with some food inside of it
 Question: What is the name of this type of small oven?
 Candidates: convection (0.09526501531545017),toaster (0.08416582650321675),toaster oven (0.02930520362458297)
 ",toaster oven,toaster oven|toaster oven|toaster oven|toaster oven|toaster|toaster|microwave oven|microwave oven|ge|ge
2426105,242610,In which type of room facility is this young man standing in?," marine
 Context: a man in white shirt standing next to a bed.
 Question: In which type of room facility is this young man standing in?
 Candidates: bedroom (0.9505550232879091),office (0.04904213787282414),sleep (0.008608280899935759)
 ",bedroom,dorm|dorm|dorm|dorm|dorm|dorm|dorm room|dorm room|bedroom|bedroom
3322055,332205,Where would you find this machinery?," united kingdom
 Context: a group of people standing around a large truck.
 Question: Where would you find this machinery?
 Candidates: museum (0.06164515741263576),truck (0.022559089320154956),pennsylvania (0.015172367331726375)
 ",museum,construction site|construction site|construction site|construction site|construction site|construction site|coal mine|coal mine|lot|lot
907245,90724,What place of business is this?," electron
 Context: a basket of fruit and vegetables in a grocery store.
 Question: What place of business is this?
 Candidates: grocery (0.9407769052621218),grocery store (0.9077931448114301),farmer market (0.46748475405468154)
 ",grocery store,grocery store|grocery store|grocery store|grocery store|grocery store|grocery store|supermarket|supermarket|walmart|walmart
3235765,323576,What causes the waves in the background?," tide
 Context: people are sitting in chairs under umbrellas on the beach.
 Question: What causes the waves in the background?
 Candidates: wind (0.26881820237923404),gravity (0.18802440854861752),tide (0.12353378382594551)
 ",wind,wind|wind|wind|wind|tide|tide|water current|water current|gravity|gravity
1897735,189773,What type of bus?," surf
 Context: a red double decker bus parked next to a field.
 Question: What type of bus?
 Candidates: double decker (0.9999534345694965),tour bus (0.08753934587745255),double (0.050252640031698596)
 ",double decker,double decker|double decker|double decker|double decker|double decker|double decker|double decker|double decker|doubledecker|doubledecker
361495,36149,What game are the two men playing?," video
 Context: a group of men sitting around a table with a baby stroller.
 Question: What game are the two men playing?
 Candidates: wii (0.07485053885040183),pool (0.009480132424195334),video game (0.008798711800832514)
 ",wii,chess|chess|chess|chess|chess|chess|chess|chess|chess|chess
1843695,184369,Was this photo taken at dusk or dawn?," outdoor
 Context: a person riding a wave on top of a surfboard.
 Question: Was this photo taken at dusk or dawn?
 Candidates: dusk (0.9442170699859693),dawn (0.36455053111527835),even (0.189710791555398)
 ",dawn,dawn|dawn|dawn|dawn|dawn|dawn|dusk|dusk|dusk|dusk
4671975,467197,What kind of bag is the cat sitting down on?," wicker
 Context: an orange cat laying in a black bag on the floor.
 Question: What kind of bag is the cat sitting down on?
 Candidates: backpack (0.9427065929028541),bag (0.024498398510715367),purse (0.02319802651683774)
 ",backpack,backpack|backpack|backpack|backpack|backpack|backpack|backpack|backpack|gym bag|gym bag
4987335,498733,Ufo's are associated with this shape?," storm
 Context: a man throwing a frisbee in the woods.
 Question: Ufo's are associated with this shape?
 Candidates: frisbee (0.06320335663980209),round (0.005977110736698477),0 (0.004998590597379059)
 ",frisbee,saucer|saucer|saucer|saucer|disc|disc|disc|disc|fly saucer|fly saucer
4314395,431439,What cutting device is shown?," microphone
 Context: a young man is cutting a piece of paper with scissors.
 Question: What cutting device is shown?
 Candidates: scissors (0.771359145226149),scissor (0.4496951376544119),thread (0.0011095268346471298)
 ",scissors,scissor|scissor|scissor|scissor|scissor|scissor|scissor|scissor|scissor|scissor
4386285,438628,This animal has been known to be a pet to humans for how long?," tiger
 Context: a black cat laying on top of a computer keyboard.
 Question: This animal has been known to be a pet to humans for how long?
 Candidates: 20 years (0.2460579200614127),15 years (0.1861677491805774),12 years (0.135194556405571)
 ",20 years,10000 years|10000 years|10000 years|10000 years|100yrs|100yrs|1600 years|1600 years|500|500
3713305,371330,What material might the red article in the foreground be made of?," marble
 Context: a group of people with luggage getting off of a plane.
 Question: What material might the red article in the foreground be made of?
 Candidates: nylon (0.5118576402763316),plastic (0.2945798805420011),canvas (0.22552647247319185)
 ",nylon,canvas|canvas|canvas|canvas|vinyl|vinyl|fabric nylon|fabric nylon|nylon|nylon
1949565,194956,What storefront is this picture from?," skate
 Context: a bunch of stuffed animals are on display
 Question: What storefront is this picture from?
 Candidates: antique (0.021720194236150212),walmart (0.015839235143234483),museum (0.014776366735604332)
 ",antique,build bear|build bear|build bear|build bear|paddingtons|paddingtons|teddy bear|teddy bear|department store|department store
1823695,182369,What famous beverage brand uses this animal in their advertisements?," budweiser
 Context: a bear in the water playing with a ball.
 Question: What famous beverage brand uses this animal in their advertisements?
 Candidates: coca cola (0.14109301568090557),pepsi (0.07780533453674185),coke (0.0737350151844908)
 ",coca cola,coke|coke|coke|coke|coke|coke|coca cola|coca cola|coca cola|coca cola
2210955,221095,What item is used to clean that sporting equipment?," cardboard
 Context: a surfboard sitting next to a table with a laptop on it.
 Question: What item is used to clean that sporting equipment?
 Candidates: surfboard (0.3485247041639673),surf board (0.1426847189737135),bleach (0.042797975141731344)
 ",bleach,wax|wax|wax|wax|wax|wax|wax|wax|wax|wax
4169685,416968,What is it for?," sew
 Context: a street sign with graffiti on it next to a tree.
 Question: What is it for?
 Candidates: park (0.6177317213083714),park meter (0.35518239061937446),no park (0.11044985896363861)
 ",park,warn|warn|warn|warn|sign|sign|traffic|traffic|park|park
422795,42279,What is the name of the bird on top of the animal?," octogon
 Context: two zebras standing next to each other in a field.
 Question: What is the name of the bird on top of the animal?
 Candidates: sparrow (0.5989516270347008),robin (0.23462852452372984),finch (0.16175799358203435)
 ",robin,zebra finch|zebra finch|bird|bird|parakeet|parakeet|finch|finch|zebra finch|zebra finch
4161055,416105,What famous american sisters play this sport?," williams
 Context: a tennis player is jumping to hit the ball.
 Question: What famous american sisters play this sport?
 Candidates: williams (0.30081006147085704),serena williams (0.1399148799606795),rafael nadal (0.04384948509742328)
 ",williams,williams|williams|williams|williams|katrina sister|katrina sister|tennis|tennis|roger federer|roger federer
5706645,570664,What are the cats reaching for in this photo?," juice
 Context: a cat is sitting on the floor while a person feeds it.
 Question: What are the cats reaching for in this photo?
 Candidates: shoe (0.12833325644119187),toy (0.04512025294636925),food (0.03457102263681818)
 ",food,treat|treat|treat|treat|treat|treat|treat|treat|treat|treat
284995,28499,When you see this sign what is it telling you to do or not do?," stop
 Context: a sign on a pole with trees in the background
 Question: When you see this sign what is it telling you to do or not do?
 Candidates: yield (0.1918126939185698),go (0.04927891524863339),do not enter (0.039253841347014234)
 ",yield,do not enter|do not enter|do not enter|do not enter|yield|yield|cross|cross|enter|enter
2600205,260020,What part of a car is used when obeying this sign?," yield
 Context: a stop sign with a street sign on top of it.
 Question: What part of a car is used when obeying this sign?
 Candidates: sign (0.03393887642290717),back (0.01839081939418676),stop (0.017841801777076376)
 ",back,brake|brake|brake|brake|brake|brake|brake|brake|brake|brake
3916425,391642,What is the child holding and when might you use it?," kite
 Context: a baby sitting on a bed holding an umbrella.
 Question: What is the child holding and when might you use it?
 Candidates: rain (0.9485562132390473),rainy (0.3105215952559584),umbrella (0.10699717523643718)
 ",umbrella,umbrella rain|umbrella rain|umbrella rain|umbrella rain|rain umbrella|rain umbrella|umbrella in rain|umbrella in rain|umbrella during inclement weather|umbrella during inclement weather
2449095,244909,What size and model of bed is that?," king
 Context: a bed with a wooden frame and a black blanket.
 Question: What size and model of bed is that?
 Candidates: king (0.9042184445875607),queen (0.8240306115898427),double (0.12621089320289652)
 ",king,queen|queen|queen|queen|queen|queen|double|double|platform queen|platform queen
5668235,566823,What musical instrument does this bus remind you of?," garfield
 Context: a bus parked in a parking lot next to a car.
 Question: What musical instrument does this bus remind you of?
 Candidates: piano (0.2060141188620429),rock (0.04611118105247052),violin (0.01785284319811761)
 ",piano,accordion|accordion|accordion|accordion|accordian|accordian|xylophone|xylophone|trumpet|trumpet
90775,9077,What type of animal are known for loving the fruit hanging above the rest?," monkey
 Context: a market with a large variety of fruits and vegetables.
 Question: What type of animal are known for loving the fruit hanging above the rest?
 Candidates: monkey (0.9931122510205324),dog (0.03480577580558006),human (0.02035406308208925)
 ",monkey,monkey|monkey|monkey|monkey|monkey|monkey|monkey|monkey|monkey|monkey
3147925,314792,What kind of television is in this room?," tile
 Context: a room with a television, a table, a chair and a couch.
 Question: What kind of television is in this room?
 Candidates: flat screen (0.992999755542959),flatscreen (0.5966574968850762),led (0.08252835901356868)
 ",flat screen,flat screen|flat screen|flat screen|flat screen|flat screen|flat screen|flatscreen|flatscreen|digital|digital
2668475,266847,Is this sport played on a natural or manmade surface?," man made
 Context: a young boy pitching a baseball on top of a field.
 Question: Is this sport played on a natural or manmade surface?
 Candidates: man made (0.9185739684042232),manmade (0.7676098640310053),both (0.04413370983615959)
 ",man made,natural|natural|natural|natural|natural|natural|manmade|manmade|manmade|manmade
3767935,376793,What position is the person in?," new balance
 Context: a person laying on the ground in front of a building.
 Question: What position is the person in?
 Candidates: rest (0.018220963130389387),relax (0.013112339461437856),sit (0.010437203342683955)
 ",relax,lie down|lie down|lie down|lie down|recline|recline|prostrated|prostrated|yoga|yoga
2723575,272357,What type of swing is this tennis player doing?," serve
 Context: a woman standing on a tennis court holding a racquet.
 Question: What type of swing is this tennis player doing?
 Candidates: backhand (0.8706878659562008),forehand (0.8595653224226731),overhand (0.3791130664969453)
 ",forehand,overhand|overhand|overhand|overhand|backhand|backhand|serve|serve|front hand|front hand
1709605,170960,What is this statue made of?," silver
 Context: a statue of a man with a hat sitting on a bench.
 Question: What is this statue made of?
 Candidates: bronze (0.8205530823924373),iron (0.6434722708619369),metal (0.6207925132352263)
 ",bronze,copper|copper|copper|copper|brass|brass|iron|iron|aluminum|aluminum
4770425,477042,What musical instrument is the woman in the red hat playing?," ziplining
 Context: a woman sitting on a bench with an accordion.
 Question: What musical instrument is the woman in the red hat playing?
 Candidates: keyboard (0.028255459045236905),piano (0.02505464081127969),violin (0.01383116867344914)
 ",accordion,accordion|accordion|accordion|accordion|accordion|accordion|accordin|accordin|achordian|achordian
5650315,565031,What are these commonly building?," street
 Context: a group of people riding motorcycles down a street.
 Question: What are these commonly building?
 Candidates: construction (0.31463074984567857),building (0.035040307741460525),office (0.014528620817863103)
 ",construction,skyscraper|skyscraper|skyscraper|skyscraper|office|office|build|build|high rise|high rise
1276695,127669,How do we know this is not a beginner?," outfit
 Context: a man riding a wave on top of a surfboard.
 Question: How do we know this is not a beginner?
 Candidates: color (0.011553389110757114),young (0.01127885491885031),size (0.008884181357422201)
 ",young,do trick|do trick|do trick|do trick|didn't fall|didn't fall|trick|trick|still on board|still on board
4846275,484627,What are the beds in this photo used for?," fabric
 Context: a black and white photo of a hospital room with several beds.
 Question: What are the beds in this photo used for?
 Candidates: hospital (0.19666173627306052),sleep (0.047280236592029984),sick (0.015318368548312828)
 ",hospital,hospital|hospital|hospital|hospital|hospital|hospital|sleep|sleep|patient|patient
1387305,138730,What type of surface is the vehicle driving on?," sand
 Context: a truck driving on a dirt road with people watching.
 Question: What type of surface is the vehicle driving on?
 Candidates: sand (0.9444061518286679),dirt (0.9067804482654217),desert (0.053277666614573095)
 ",sand,dirt|dirt|dirt|dirt|dirt|dirt|sand|sand|sand|sand
4897455,489745,What country does this sandwich originate from?," italy
 Context: a sandwich with meat, cheese and lettuce on it.
 Question: What country does this sandwich originate from?
 Candidates: france (0.6179477069905045),italy (0.18815245963542682),spain (0.08947303325556122)
 ",italy,itali|itali|us|us|usa|usa|italy|italy|america|america
2030855,203085,Where can you buy what he is using for a chair?," walmart
 Context: a man sitting on a toilet in front of a computer.
 Question: Where can you buy what he is using for a chair?
 Candidates: store (0.6651172469300253),walmart (0.6452195190705535),low (0.2968732093377978)
 ",walmart,home depot|home depot|home depot|home depot|online|online|walmart|walmart|computer store|computer store
5701105,570110,What language is that sign?," rectangle
 Context: a street sign with a traffic light in the background
 Question: What language is that sign?
 Candidates: french (0.9921359266333245),spanish (0.7970000998313858),english (0.7493496310475278)
 ",french,french|french|french|french|french|french|italian|italian|spanish|spanish
1240135,124013,What is the average life span of these animals?," 20
 Context: a group of young girls riding on the back of a horse.
 Question: What is the average life span of these animals?
 Candidates: 15 years (0.1476005918043486),10 years (0.14647292750350602),14 (0.12977096638584426)
 ",15 years,30 years|30 years|30 years|30 years|30 years|30 years|40 years|40 years|35|35
1976525,197652,What type of bird is this?," peacock
 Context: a bunch of birds that are in a cage.
 Question: What type of bird is this?
 Candidates: parakeet (0.9913708627671683),parrot (0.6207940005709586),finch (0.07956970408281436)
 ",peacock,parakeet|parakeet|parakeet|parakeet|chickadee|chickadee|canary|canary|chick|chick
177415,17741,What type of building is this?," apartment
 Context: a group of horse drawn carriages driving past a tall building.
 Question: What type of building is this?
 Candidates: church (0.8700855516494385),skyscraper (0.16225735040037623),castle (0.09659336634078915)
 ",church,castle|castle|castle|castle|castle|castle|church|church|cathedral|cathedral
15995,1599,What surface is this person playing on?," nile
 Context: a woman is playing tennis on a clay court.
 Question: What surface is this person playing on?
 Candidates: clay (0.9004885176376453),court (0.43827609153976044),dirt (0.3593522617570121)
 ",clay,clay|clay|clay|clay|clay|clay|concrete|concrete|pavment|pavment
5638165,563816,How do you make this dish?," bake
 Context: a slice of pizza sitting on top of a white plate.
 Question: How do you make this dish?
 Candidates: bake (0.8902007427283203),oven (0.4744760720062719),baked (0.4214112802865303)
 ",bake,bake|bake|bake|bake|bake it|bake it|oven|oven|bake|bake
313225,31322,What type of bird is in the picture?," stork
 Context: a flock of swans swimming on top of a lake.
 Question: What type of bird is in the picture?
 Candidates: swan (0.969760078174734),goose (0.09277395036403775),duck (0.06341996603366581)
 ",swan,swan|swan|swan|swan|crane|crane|swan|swan|sawns|sawns
1251295,125129,Which type of cloth is used on the table shown in this picture?," wicker
 Context: a man sitting at a table with a cell phone.
 Question: Which type of cloth is used on the table shown in this picture?
 Candidates: cloth (0.5920072079281342),tablecloth (0.36675489444453313),red (0.06664525880432838)
 ",cloth,tablecloth|tablecloth|tablecloth|tablecloth|cotton|cotton|cotton|cotton|linen|linen
2641245,264124,When was this item first invented?," 1981
 Context: a man with a beard talking on a cell phone.
 Question: When was this item first invented?
 Candidates: 1973 (0.3333350680697706),1970 (0.17270163391386753),1903 (0.15583779886429558)
 ",1973,1973|1973|1973|1973|1990s|1990s|1989|1989|1990|1990
64735,6473,Whose birthday is it?," easter
 Context: a cake with two pineapples on top of it.
 Question: Whose birthday is it?
 Candidates: child (0.018086302682019505),boy (0.0069657445097901696),police (0.0021394589903703668)
 ",child,mj|mj|mj|mj|mj|mj|pat|pat|al|al
4536495,453649,What kind of environments do zebras live in?," zoo
 Context: two zebras grazing in a grassy field with rocks in the background.
 Question: What kind of environments do zebras live in?
 Candidates: zoo (0.6873132314140254),plain (0.24739696805579023),savannah (0.22600902453820965)
 ",savannah,dry|dry|dry|dry|plain|plain|warm|warm|grassland|grassland
5601115,560111,Where do these vehicles stop?," road
 Context: a red train traveling down tracks next to a tall building.
 Question: Where do these vehicles stop?
 Candidates: train station (0.7846511504916893),station (0.6259191569486697),track (0.02497793914103375)
 ",train station,train station|train station|train station|train station|train station|train station|station|station|at train stop|at train stop
5644195,564419,What language are these characters written in?," english
 Context: a group of birds in cages hanging from a tree.
 Question: What language are these characters written in?
 Candidates: chinese (0.9904439364414698),japanese (0.5834743613594361),korean (0.10538960279444677)
 ",chinese,chinese|chinese|chinese|chinese|chinese|chinese|chinese|chinese|japanese|japanese
1907005,190700,What is the brand of bear?," compaq
 Context: a teddy bear with a red hat sitting next to a teddy bear.
 Question: What is the brand of bear?
 Candidates: teddy (0.4027234500781256),build bear (0.17906934619389467),hasbro (0.04007400252868933)
 ",teddy,gund|gund|gund|gund|build bear|build bear|hasbro|hasbro|teddy|teddy
3107355,310735,What is the object called in the mans hand?," hit ball
 Context: two people playing tennis on a tennis court.
 Question: What is the object called in the mans hand?
 Candidates: tennis racket (0.9658358689349795),tennis racquet (0.7169970298888861),racquet (0.6729523102539374)
 ",tennis racket,racket|racket|racket|racket|racket|racket|tennis racket|tennis racket|racquet|racquet
2802425,280242,How do you clean this?," soap and water
 Context: a bedroom with a bed, television, and desk in it.
 Question: How do you clean this?
 Candidates: brush (0.8071626603505735),bleach (0.09182954951703026),clean (0.05123507536333235)
 ",soap and water,vacuum|vacuum|vacuum|vacuum|vacuum|vacuum|vaccum|vaccum|vacuum and dust|vacuum and dust
5670135,567013,What is the c02 emmisions of that bus?," security
 Context: a bus driving down a street next to a tall building.
 Question: What is the c02 emmisions of that bus?
 Candidates: double decker (0.03342848266796726),tour (0.02136410184339918),large (0.01830038587338435)
 ",large,high|high|high|high|1kg per passenger|1kg per passenger|70 g km|70 g km|0|0
4907205,490720,What kind of bear is this?," stuffed
 Context: a panda bear sitting on top of a wooden fence.
 Question: What kind of bear is this?
 Candidates: panda (0.9998932207302607),polar (0.004409943751760773),puffin (0.0026913813785396225)
 ",stuffed,panda|panda|panda|panda|panda|panda|panda|panda|panda|panda
4194085,419408,The hooligan in this photo is breaking a rule that might damage what part of the park?," wolf
 Context: a man riding a skateboard on top of a metal fence.
 Question: The hooligan in this photo is breaking a rule that might damage what part of the park?
 Candidates: bench (0.13060620002659215),rail (0.08805491935766019),park (0.052239615165545115)
 ",bench,chain|chain|chain|chain|plant|plant|barrier|barrier|chain fence|chain fence
5197285,519728,What sport might this animal be involved in?," circus
 Context: a horse running in a field with a dog in the background.
 Question: What sport might this animal be involved in?
 Candidates: race (0.8642374167180836),run (0.6054319325726467),polo (0.18073878646161162)
 ",run,race|race|race|race|race|race|run|run|derby|derby
371095,37109,What nationality is affiliated with this type of bread?," hot dog
 Context: a white plate topped with three different types of pastries.
 Question: What nationality is affiliated with this type of bread?
 Candidates: french (0.7909918237260164),american (0.4704098646273121),english (0.26802205528308753)
 ",american,english|english|english|english|english|english|english|english|england|england
239955,23995,What does the train carry?," track
 Context: a train traveling down tracks next to a forest.
 Question: What does the train carry?
 Candidates: cargo (0.7990250380864075),freight (0.741291764077488),coal (0.1977781710382636)
 ",cargo,good|good|good|good|good|good|cargo|cargo|cargo|cargo
3085045,308504,What is the purple vegetable above the spaghetti squash?," bacon
 Context: a table topped with lots of different types of vegetables.
 Question: What is the purple vegetable above the spaghetti squash?
 Candidates: carrot (0.943774775937782),lettuce (0.02823127404987232),kale (0.011956911963609039)
 ",kale,eggplant|eggplant|eggplant|eggplant|eggplant|eggplant|eggplant|eggplant|eggplant|eggplant
3127465,312746,What type of camera filter is this called?," sepia
 Context: a bedroom with a large bed and a large window.
 Question: What type of camera filter is this called?
 Candidates: shadow (0.19575776357182365),sepia (0.1573763578638901),wide angle (0.1115472038181917)
 ",sepia,sepia|sepia|sepia|sepia|light|light|instagram|instagram|sephia|sephia
1853665,185366,Where is this photo taken?," stable
 Context: a couple of horses standing next to each other.
 Question: Where is this photo taken?
 Candidates: farm (0.9935221022945122),ranch (0.524717655040076),field (0.06250868687890382)
 ",stable,garden|garden|garden|garden|garden|garden|on farm|on farm|outside|outside
5419655,541965,What type of drink could be in the pitcher?," orange juice
 Context: a pizza sitting on top of a white plate on top of a table.
 Question: What type of drink could be in the pitcher?
 Candidates: soda (0.9747300940333),beer (0.419861095305913),pepsi (0.38246219456652586)
 ",beer,soda|soda|soda|soda|soda|soda|coke|coke|pepsi|pepsi
1413345,141334,What type of device is the woman holding in her hand?," reflector
 Context: a woman in a hat is crossing the street.
 Question: What type of device is the woman holding in her hand?
 Candidates: phone (0.43040055648958314),smartphone (0.3354072837012589),cell phone (0.2976168977163869)
 ",cell phone,cell phone|cell phone|cell phone|cell phone|phone|phone|phone|phone|cellphone|cellphone
4079035,407903,In what position in surfing is the woman on the picture in?," cross legged
 Context: a group of people on surfboards in the water.
 Question: In what position in surfing is the woman on the picture in?
 Candidates: stand (0.19960345170158306),batter (0.027261652853102333),bat (0.007318270369014168)
 ",stand,kneel|kneel|kneel|kneel|surf position|surf position|paddle|paddle|hand and knee|hand and knee
131595,13159,What is the red item used for?," travel
 Context: a red fire hydrant sitting next to a red fire hydrant.
 Question: What is the red item used for?
 Candidates: fire hydrant (0.39432761009438994),fire (0.2744522585117165),firefight (0.18499557480874232)
 ",fire hydrant,extinguish fire|extinguish fire|extinguish fire|extinguish fire|locate hydrant|locate hydrant|fire hydrant|fire hydrant|signal|signal
378825,37882,The batter here plays for what professional team?," baltimore
 Context: a baseball player swinging a bat during a game.
 Question: The batter here plays for what professional team?
 Candidates: yankees (0.43779643179402505),dodger (0.2731632433795037),met (0.1149250809638803)
 ",yankees,met|met|met|met|met|met|red sox|red sox|brave|brave
5710595,571059,What kind of animals could make these guys fearful?," atv
 Context: two people on surfboards riding a wave in the ocean.
 Question: What kind of animals could make these guys fearful?
 Candidates: shark (0.9989455425910606),dolphin (0.1326542294258637),drown (0.03284433939429573)
 ",shark,shark|shark|shark|shark|shark|shark|shark|shark|shark|shark
3830185,383018,Which kind of tree is shown in this photo?," airbus
 Context: a train on a track near many trees
 Question: Which kind of tree is shown in this photo?
 Candidates: cherry (0.9345811737586405),oak (0.29210834229767235),pine (0.07160812557217386)
 ",cherry,cherry blossom|cherry blossom|cherry blossom|cherry blossom|cherry blossom|cherry blossom|cherry bloosem|cherry bloosem|peach blossom|peach blossom
834625,83462,What model computer is this?," ibm
 Context: a desk with a computer and a phone on it.
 Question: What model computer is this?
 Candidates: desktop (0.7790886074272091),pc (0.17611164423816605),apple (0.1580432196361226)
 ",desktop,desktop|desktop|desktop|desktop|dell|dell|apple|apple|mac|mac
2203445,220344,What animal is this?," cow
 Context: a close up of a zebra's black and white stripes.
 Question: What animal is this?
 Candidates: zebra (0.999734542269454),stripe (0.020128266007839207),elephant (0.003982044932065153)
 ",cow,zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra
3283165,328316,How many of these signs are there in the united states?," usa
 Context: a street sign on a pole near a building
 Question: How many of these signs are there in the united states?
 Candidates: thousand (0.26540263181283674),million (0.17578887607347093),1000 (0.08837810978553653)
 ",million,0|0|0|0|1 million|1 million|10000|10000|50000|50000
5221565,522156,How is this made?," cooked
 Context: a piece of bread with cheese and meat on it.
 Question: How is this made?
 Candidates: baked (0.6324183333521686),bake (0.4581448236895363),toasted (0.30543137103516704)
 ",baked,withhands|withhands|quickly|quickly|oven|oven|baked|baked|bake|bake
2078985,207898,How many calories does the orange fruit have?," 400
 Context: a plate of food with rice, eggs, and orange slices.
 Question: How many calories does the orange fruit have?
 Candidates: 500 (0.11744722648297404),250 (0.08754214538183545),200 (0.07185714990366936)
 ",250,20|20|20|20|80|80|45|45|100|100
706265,70626,What ingredient is used in the crust?," olive oil
 Context: a pizza sitting on top of a plate on top of a table.
 Question: What ingredient is used in the crust?
 Candidates: flour (0.48118944560541843),meat (0.11620506031738449),cheese (0.10213330204748701)
 ",flour,flour|flour|flour|flour|flour|flour|flour|flour|all purpose flour|all purpose flour
5420955,542095,What is the brand name of this place?," grocery
 Context: a hotel room with two beds and a nightstand.
 Question: What is the brand name of this place?
 Candidates: hotel (0.2659615474898169),hilton (0.21968102855888422),ikea (0.03575913375530006)
 ",hilton,hilton|hilton|hilton|hilton|hotel|hotel|hyatt|hyatt|w hotel|w hotel
2374875,237487,In which city is this baseball team to which the batter belongs based?," baltimore
 Context: a baseball player swinging a bat at a ball
 Question: In which city is this baseball team to which the batter belongs based?
 Candidates: chicago (0.568914937737048),detroit (0.2647126071477743),new york (0.10449144422455321)
 ",chicago,chicago|chicago|chicago|chicago|chicago|chicago|chicago cub|chicago cub|st louis|st louis
