question_id,image_id,question,prediction,prediction_clean,answer_list
1082085,108208,What culture do you believe made this food?," hindu
Context: The elephant is out looking for his food.
 Question: What culture considers these to be good luck?
 ",mexican,thai|thai|thai|thai|asian|asian|french|french|indian|indian
1367955,136795,How many calories are in this meal?," 500
Context: A slice  of cheesecake with a red sauce and berries for topping.
 Question: How many calories per piece?
 ",500,500|500|500|500|1000|1000|750|750|1500|1500
507525,50752,What type of bus is this?," double decker
Context: Double-decker bus on the street of a town
 Question: What type of bus is that?
 ",tour bus,double decker|double decker|double decker|double decker|double decker|double decker|double decker|double decker|double decker|double decker
5322855,532285,What are the tires made of?," rubber
Context: A boy in uniform dribbles a soccer ball. 
 Question: What is the ball in this picture made of?
 ",rubber,rubber|rubber|rubber|rubber|rubber|rubber|rubber|rubber|rubber|rubber
2537325,253732,What veggies are on this sandwich?," lettuce
Context: a plate with a vegetable sandwich and a glass of milk
 Question: What is this green vegetable?
 ",lettuce and tomato,lettuce|lettuce|lettuce|lettuce|lettuce|lettuce|spinach|spinach|spinach|spinach
230235,23023,How many pieces of luggage are there?," 2
Context: A double decker bus rounding the corner and passing a car.
 Question: How many stories is the building straight ahead?
 ",2,3|3|3|3|3|3|3|3|2|2
4328985,432898,What is the weather like?," stormy
Context: A boardwalk area with crowds of people walking in both directions and kites flying overhead in the distance.
 Question: What type of day is it?
 ",cloudy,overcast|overcast|overcast|overcast|windy|windy|cloudy|cloudy|moody|moody
4344595,434459,What organization do these people belong to?," army
Context: a couple of sailors are standing near a woman
 Question: What branch of service do the men belong to?
 ",military,military|military|military|military|army|army|airforce|airforce|navy|navy
1477455,147745,What attaches behind these objects?," hose
Context: A white pick up truck pulls a trailer loaded with supplies.
 Question: What is attached to the truck?
 ",trailer,trailer|trailer|trailer|trailer|trailer|trailer|cage|cage|trailer|trailer
5620845,562084,Why do the buildings seem to be blurred?," fog
Context: A city street at night covered in traffic and street lights.
 Question: What atmospheric condition is making these lights seem blurry?
 ",fog,smog|smog|smog|smog|smog|smog|smog|smog|smog|smog
719145,71914,What is this applaince used for?," refrigeration
Context: The large kitchen has a black refrigerator in it. 
 Question: What is the large black item used for in this room?
 ",refrigerate,freeze|freeze|freeze|freeze|freeze|freeze|grocery|grocery|freeze food|freeze food
3317855,331785,Is this busy or not busy?," crowded
Context: A group of people walking down a street near tall buildings.
 Question: Is this a quiet or busy city?
 ",not busy,busy|busy|busy|busy|busy|busy|not busy|not busy|not busy|not busy
4945785,494578,How did the animals get there?," fly
Context: A flock of birds flying over a tree filled forest.
 Question: What is it called when these animals travel from one location to another much further away place?
 ",fly,flew|flew|flew|flew|flew|flew|flew|flew|fly|fly
3695845,369584,Why is timing of the essence when delivering this food item?," restaurant
Context: A meal sitting on the tray table of an airplane.
 Question: What is the name of this meal?
 ",hot,temperature|temperature|temperature|temperature|hot still|hot still|stay hot|stay hot|to keep it hot|to keep it hot
2449315,244931,What activity is this?," snowboard
Context: a person is ready to get back on the snowboard
 Question: What sport activity is the man in the image doing?
 ",snowboard,snowboard|snowboard|snowboard|snowboard|skateboard|skateboard|snowboard|snowboard|sleding|sleding
4102725,410272,What occupation is the mans?," chef
Context: Several people in chef hats stand around a shelf with bowls of food.
 Question: What profession are these people?
 ",chef,chef|chef|chef|chef|chef|chef|chef|chef|chef|chef
3077315,307731,What is the main ingredient in this food?," sugar
Context: A picture of a cake on a green and blue platter.
 Question: What is this cake made from?
 ",flour,flour|flour|flour|flour|croissant|croissant|coffee flour|coffee flour|water|water
3027875,302787,A beverage is represented here what brand is its opposite in the cola wars?," coke
Context: A large sandwich, fries, and a soda sit on a table in a restaurant.
 Question: What other sodas taste like coca cola?
 ",pepsi,pepsi|pepsi|pepsi|pepsi|pepsi|pepsi|pepsi|pepsi|coca cola|coca cola
5504055,550405,What is the typical battery life of this type of laptop?," 8 hours
Context: A cell phone sitting on top of a table next to a charger.
 Question: What is the battery life on this nokia phone?
 ",4 hours,10 hours|10 hours|10 hours|10 hours|24 hours|24 hours|3 hours|3 hours|1 hour|1 hour
5582536,558253,What state is this likely in?," texas
Context: A bunch of oranges for sale in a basket
 Question: Which state is the main producer for this fruit?
 ",texas,texas|texas|texas|texas|texas|texas|texas|texas|texas|texas
5196915,519691,How much does this truck weigh?," ton
Context: a black bear peaking out from the woods and branches 
 Question: How much does this animal usually weigh?
 ",3 tons,2 tons|2 tons|2 tons|2 tons|1 tonne|1 tonne|32 metric tons|32 metric tons|10000 lbs|10000 lbs
1258065,125806,What type of cows are these?," angus
Context: Herd of cows walking along a grassy field
 Question: What type of cows are these?
 ",dairy cow,black angus|black angus|black angus|black angus|angus|angus|beef|beef|dairy|dairy
146815,14681,How long do these animals live?," 30 years
Context: A fawn colored cat laying on several pairs of shoes.
 Question: How long does this breed of animal live?
 ",10 years,15 years|15 years|15 years|15 years|18 years|18 years|20 years|20 years|fifteen year|fifteen year
1729935,172993,If you had to take a guess would you say it is day or night?," day
Context: A room with a desk, two chairs, and a futon.
 Question: Is it day time or night time?
 ",day,day|day|day|day|day|day|day|day|day|day
4838675,483867,What size breed is this type of animal?," 15 pounds
Context: Two men stand near another man who is jumping onto a bed.
 Question: His shirt is what size?
 ",small,small|small|small|small|small|small|small|small|toy|toy
4151945,415194,What do you do here?," cook
Context: Kitchen island with plates and cutting board and knives.
 Question: What would usually happen in this room?
 ",cook,cook|cook|cook|cook|cook|cook|eat|eat|eat|eat
3914155,391415,What is needed to use this vehicle?," tow
Context: A red truck with a ramp slanting down in the back.
 Question: What is this type truck used for that has a bed that lifts?
 ",tow truck,gasoline|gasoline|gasoline|gasoline|driver license|driver license|special license|special license|gas|gas
5535885,553588,What style building is in the picture?," skyscraper
Context: A large group of people and bike on a road.
 Question: What are the buildings called?
 ",skyscraper,skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|sky scraper|sky scraper
765295,76529,What nutrient is associated with the fruit seen here?," potassium
Context: a man who is dressed in a banana costume
 Question: What nutrients does the fruit depicted provide?
 ",potassium,potassium|potassium|potassium|potassium|potassium|potassium|anti oxidant|anti oxidant|vitamin b6 and potassium|vitamin b6 and potassium
2071775,207177,What is this type of water transportation called?," kayak
Context: multiple people in the water paddling a canoe boat 
 Question: What type of water sport is this?
 ",raft,kayak|kayak|kayak|kayak|kayak|kayak|canoe|canoe|canoe|canoe
2696625,269662,What is the name of this bird?," sandpiper
Context: A sea gull on the beach with a flying bird over the ocean.
 Question: Name the type of bird in the background flying over the water?
 ",seagull,tern|tern|tern|tern|pelican|pelican|seagull|seagull|gull|gull
1985905,198590,Which brand of car is shown in this picture?," chevrolet
Context: A red pickup truck parked in front of a red house. 
 Question: The truck in the photo is made by what automobile manufacturer?
 ",chevrolet,chevy|chevy|chevy|chevy|chevy|chevy|chevrolet|chevrolet|chevrolet silverado|chevrolet silverado
285825,28582,What vegetables are pictured?," kale
Context: A vegetable market with root vegetables and leafy greens.
 Question: What type of vegetable is this?
 ","broccoli, carrot, kale, onion, and radish",kale|kale|kale|kale|broccoli|broccoli|brocoli|brocoli|green|green
3942405,394240,What material in the blue and tan building made out of?," stucco
Context: Small group of people with umbrellas approaching a public building.
 Question: What is the white building made of?
 ",brick,concrete|concrete|concrete|concrete|concrete|concrete|steel|steel|brick|brick
3665085,366508,What species of bear is this?," brown bear
Context: A bear sitting on a bench in a park
 Question: What breed of bear is this?
 ",brown bear,brown bear|brown bear|brown bear|brown bear|sun|sun|grizzly|grizzly|brown|brown
5113985,511398,What kind of dog is this?," beagle
Context: a dog looks into a mirror that sits on the floor 
 Question: Name the dog bread shown in this picture?
 ",beagle,beagle|beagle|beagle|beagle|bloodhound|bloodhound|mutt|mutt|beagel|beagel
2559745,255974,What is the name of this small bird?," hummingbird
Context: A hummingbird reaching up into a flower to get nectar
 Question: What type of bird is this?
 ",hummingbird,hum|hum|hum|hum|hummingbird|hummingbird|hummingbird|hummingbird|hum bird|hum bird
2974275,297427,What ingriedients is this bun made of?," flour
Context: A doughnut that has several bites taken out of it.
 Question: Name the ingredients used to make this dish in this picture?
 ",flour,donut|donut|donut|donut|donuts|donuts|donuts|donuts|sugar and flour|sugar and flour
1860135,186013,What is going on?," kite fly
Context: Two little boys play with a kite on a green lawn.
 Question: What activity is taking place?
 ",kite fly,fly kite|fly kite|fly kite|fly kite|kite fly|kite fly|kite fly|kite fly|kite festival|kite festival
4621485,462148,What brand of cell phone is this?," razor
Context: Three people stand in the street using their cell phones.
 Question: What brand of cell phone is the man in green using?
 ",nokia,nokia|nokia|nokia|nokia|nokia|nokia|nokia|nokia|nokia|nokia
3662955,366295,What are the long objects hanging off of these animals called?," tusk
Context: A elephant with trees and water behind it.
 Question: How might this animal carry one of the items behind him should one fall?
 ",tusk,trunk|trunk|trunk|trunk|trunk|trunk|trunk|trunk|trunk|trunk
1879245,187924,What kind of license do you need to operate this vehicle?," cdl
Context: The two large construction vehicles are next to a dirt pile.
 Question: What kind of license do you need to drive the yellow vehicle?
 ",cdl,cdl|cdl|cdl|cdl|driver|driver|class b|class b|commercial|commercial
2482525,248252,What is the chemical composition of the surface that this vehicle is on?," hydrogen oxygen
Context: Two people going down the mountain side riding on skis
 Question: What molecules compose the surface that the two people are standing on?
 ",water,h2o|h2o|h2o|h2o|h2o|h2o|h2o|h2o|h2o|h2o
4612755,461275,What derogatory word does one of these signs bring to mind?," crossroad
Context: Street signs in silhouette with an orange sky.
 Question: What does the sign say right above the stop sign?
 ",crapo,crap|crap|crap|crap|crap|crap|crap|crap|fuck you|fuck you
5122765,512276,Where is the type of bird shown in this photo typically found?," flamingo
Context: A bird with a long neck stands in the grass.
 Question: What kind of bird is this?
 ",zoo,florida|florida|florida|florida|florida|florida|africa|africa|south america|south america
2309645,230964,Which material is used for making the shoes weared by the person in the photo?," rubber
Context: A person on a surfboard in the water.
 Question: This man's suit is made of what material?
 ",canvas,canvas|canvas|canvas|canvas|rubber|rubber|polyurethane|polyurethane|rubbber|rubbber
3014535,301453,Who repairs these objects?," mechanic
Context: A man hunkers down on a motorcycle as a crowd beyond a barrier watches.
 Question: Who usually rides this type of vehicle?
 ",mechanic,mechanic|mechanic|mechanic|mechanic|mechanic|mechanic|mechanic|mechanic|mechanic|mechanic
4412165,441216,A person wearing this outfit has most likely escaped from where?," midwest
Context: Two head cars of a train are ""face to face"". 
 Question: Where is the fastest one of these in the world?
 ",prison,prison|prison|prison|prison|prison|prison|prison|prison|jail|jail
4051835,405183,Which objects of clothing shown were most commonly worn in the 90s?," bell bottom
Context: a man and woman observe something in the distance
 Question: What are the people wearing on the lower half of their bodies?
 ",t shirt,jean|jean|jean|jean|jean|jean|jean|jean|cutoff shirt|cutoff shirt
753275,75327,Is that shaped more like a dragon fly or garfield?," dragon
Context: Many people on the beach with large colorful kites flying in the air.
 Question: What type of animal do the two large kites look like?
 ",garfield,dragon fly|dragon fly|dragon fly|dragon fly|dragon fly|dragon fly|dragonfly|dragonfly|dragonfly|dragonfly
3573545,357354,What in this picture is most out of place?," elephant
Context: A close up of an elephant standing behind a cement wall.
 Question: What item in the picture is purported to have a great memory?
 ",elephant,elephant|elephant|elephant|elephant|elephant|elephant|english word hotel|english word hotel|elephangt|elephangt
484195,48419,Is this a domestic or wild cat?," domestic
Context: Some guys sitting on a couch with a cute dog.
 Question: Is the canine domestic or wild?
 ",domestic,domestic|domestic|domestic|domestic|domestic|domestic|domestic|domestic|doestic|doestic
2970745,297074,What movie is the small robot in the background from?," mickey mouse
Context: A horse pulls a trolley in front of a palace.
 Question: Which famous characters might you see in this place?
 ",wall e,wall e|wall e|wall e|wall e|wall e|wall e|toy story|toy story|wall|wall
1429405,142940,Is this a rural or urban enviroment?," rural
Context: A large building with a tower with a clock.
 Question: Is this set in an urban or rural area?
 ",rural,rural|rural|rural|rural|rural|rural|rural|rural|rural|rural
4841515,484151,What gadgets are the people in the photo using?," smartphone
Context: A man laying on a bed with a cell phone in his hand.
 Question: What type of device is the man using?
 ",cell phone,phone|phone|phone|phone|cell phone|cell phone|smartphone|smartphone|cell phone|cell phone
2034165,203416,What are the objects in this woman's hand used for?," eat
Context: Hands and knife on a cutting board with carrots.
 Question: What is this orange object good for?
 ",eat,eat|eat|eat|eat|eat|eat|eat|eat|eat|eat
1120935,112093,What does this business sell?," ice cream
Context: A man dressed in business attire leaning on a delivery van.
 Question: What does this truck serve?
 ",ice cream,ice cream|ice cream|ice cream|ice cream|ice cream|ice cream|ice cream|ice cream|ice cream|ice cream
4412185,441218,Who is a famous for this sport?," bode miller
Context: A person on a snowboard in the snow.
 Question: Who is the most famous american practitioner of this sport?
 ",bode miller,bode miller|bode miller|bode miller|bode miller|shawn white|shawn white|white|white|shaun white|shaun white
3093715,309371,What material is the tent made of?," nylon
Context: A woman holding a rainbow umbrella in her hand
 Question: Which type of material is used in the shown umbrella?
 ",nylon,vinyl|vinyl|vinyl|vinyl|plastic|plastic|canvas|canvas|nylon|nylon
1859355,185935,What is this bowl used for?," wash hand
Context: All-white bathroom with a big mirror on front of the sink. 
 Question: What is this room used for?
 ",wash hand,wash|wash|wash|wash|pee|pee|wash hand|wash hand|to use bathroom|to use bathroom
2230055,223005,What type of cattle are these?," holstein
Context: Three brown cows in a field with a fence in the foreground.
 Question: What is the breed of cattle shown?
 ",dairy,brahman|brahman|cow|cow|cow|cow|angus|angus|hereford|hereford
4408955,440895,What is this building made of?," brick
Context: A building that is very tall with a clock in it.
 Question: What kind of material is the building made out?
 ",brick,brick|brick|brick|brick|brick|brick|brick|brick|brick|brick
340155,34015,What is the sporting equipment called that the man has in his hand?," tennis racquet
Context: an image of a man  playing tennis with a  racket
 Question: What is the man swinging with his hands?
 ",tennis racket,racquet|racquet|racquet|racquet|racket|racket|racket|racket|tennis racket|tennis racket
3492035,349203,Can you guess the place where these people are playing?," tennis court
Context: A man with a tennis racket at a tennis court. 
 Question: Where is this sport typically played?
 ",tennis court,tennis court|tennis court|tennis court|tennis court|tennis court|tennis court|tennis court|tennis court|court|court
5676935,567693,What texture are the objects in the room?," fluffy
Context: The tub in the bathroom is cleaned and ready to use. 
 Question: What kind of material is the sink?
 ",smooth,smooth|smooth|smooth|smooth|smooth|smooth|plastic|plastic|stone|stone
310935,31093,Why is he using knee pads?," protection
Context: Two zebras inside wire and wood fence eating vegetation.
 Question: Why do they keep animals within the mesh boundary?
 ",safety,protection|protection|protection|protection|safety|safety|safety|safety|prevent injury|prevent injury
1045725,104572,What is the wallpaper in this picture showing?," floral
Context: A sink is in the corner of a room lighted by lamps and candles.
 Question: What objects in this photo are living?
 ",flower,flower|flower|flower|flower|flower|flower|flower|flower|textile|textile
1087485,108748,What did this guy just hit?," tennis ball
Context: A tennis prepares her racket to hit the ball.
 Question: What is this lady about to hit?
 ",tennis ball,tennis ball|tennis ball|tennis ball|tennis ball|tennis ball|tennis ball|ball|ball|ball|ball
5557725,555772,Where would you see this type of sign?," railroad
Context: a train light with crossbar is red and down
 Question: What purpose does the white and red striped bar in the picture serve?
 ",highway,ice rink|ice rink|ice rink|ice rink|road|road|ice skate rink|ice skate rink|gate|gate
4469025,446902,What force causes the kite to fly and the waves?," wind
Context: Two people embracing each other while flying a kite.
 Question: In this picture what is keeping the kite in the air?
 ",wind,wind|wind|wind|wind|wind|wind|friction|friction|gravity|gravity
4010375,401037,What kind of object is this?," stuffed animal
Context: Teddy Bears of all kind are on display. 
 Question: What item is showcased in this photo?
 ",doll,teddy bear|teddy bear|teddy bear|teddy bear|teddy bear|teddy bear|teddy bear|teddy bear|bear|bear
4950145,495014,What is the name of the shape of a stop sign?," octagon
Context: A stop sign directs traffic, with blue sky and palm trees behind.
 Question: What is the name of the top shape in the scene?
 ",octagon,octagon|octagon|octagon|octagon|octogon|octogon|pentagon|pentagon|hexagon|hexagon
3713655,371365,What is a well known manufacturer of this vehicle?," harley davidson
Context: a granny on a red white and blue painted motor cycle
 Question: What iconic brand of motorcycle is in the picture?
 ",harley davidson,harley davidson|harley davidson|harley davidson|harley davidson|harley davidson|harley davidson|harley davidson|harley davidson|harley|harley
5049215,504921,What hemishere does this animal live in?," forest
Context: A bear with black-brown fur, from front, facing and looking into camera with green grass in mouth, standing in grass, rocks, and bushes outside.
 Question: What area is this bear habitating?
 ",north america,northern|northern|northern|northern|northern|northern|southern|southern|southern|southern
1432175,143217,When was this type of vehicle invented?," 1800
Context: An old fashioned locomotive traveling on a rail.
 Question: When was this mode of transportation invented?
 ",1804,1800s|1800s|1800s|1800s|1800s|1800s|1910|1910|1845|1845
608235,60823,What is up with these birds?," eat
Context: Five sheep standing in a line next to their herder.
 Question: What are the animals doing?
 ",they are eating,feed|feed|feed|feed|eat|eat|look for food|look for food|they are eat|they are eat
470085,47008,What brand is this flip phone?," flip phone
Context: Corner of table with cell phone and cord, two remote controls, contact lens case, and a coaster with glass.
 Question: What type of cell phone is shown in the picture?
 ",samsung,nokia|nokia|nokia|nokia|samsung|samsung|samsung|samsung|motorolla|motorolla
1603945,160394,Who invented the transportation device in this picture?," richard trevithick
Context: Industrial area of train tracks, where it lone lily extends for a long distance with city behind scene.
 Question: What is the name of the person that designed these?
 ",george stephenson,richard trevithick|richard trevithick|richard trevithick|richard trevithick|werner von siemens|werner von siemens|conductor|conductor|thomas edison|thomas edison
3094925,309492,Who is the bike rider's employer?," police
Context: Police officers ride motorcylces in a traffic circle.
 Question: What motorcycle brand is that?
 ",police,police|police|police|police|police|police|city utility|city utility|government|government
4642515,464251,Is this a male or female of the species?," male
Context: A cat sitting in a sink looking in a mirror.
 Question: Is this cat male or female?
 ",female,male|male|male|male|male|male|male|male|female|female
4954385,495438,What other utensils are needed to consume the cake?," fork
Context: A plate of eaten cake and a message written in chocolate. 
 Question: What utensils are not pictured?
 ",fork,fork|fork|fork|fork|fork|fork|fork|fork|spoon|spoon
5785005,578500,What is this style of decorating called?," modernism
Context: the man is sitting in the room that's filled with furniture 
 Question: What type of furniture is this?
 ",modern,traditional|traditional|traditional|traditional|classic|classic|king edward|king edward|formal|formal
918835,91883,What food group does this main dish fall into?," seafood
Context: A plate with shrimpa and vegetables on it.
 Question: What meat is this?
 ",seafood,seafood|seafood|seafood|seafood|seafood|seafood|meat|meat|meat|meat
891215,89121,What is the most distinct feature of this animal?," long neck
Context: A giraffe is standing in tall grass. 
 Question: What is this animal known for having the longest of?
 ",long neck,neck|neck|neck|neck|neck|neck|length of it neck|length of it neck|long neck|long neck
4089065,408906,What rising agent is used to make the dough in these italian dishes?," dough spinach cheese
Context: A man preparing food in a kitchen next to an oven.
 Question: What liquid does this chef use to fry food?
 ",yeast,yeast|yeast|yeast|yeast|yeast|yeast|yeast|yeast|yeast|yeast
4818915,481891,How old must you be to play this sport?," 16
Context: two people hugging as they hold up martini glasses
 Question: How old do you have to be in canada to do this?
 ",18,5|5|5|5|10|10|5 years old|5 years old|any age|any age
5204785,520478,If his head covering consisted of only a brim that would be called a what?," hat
Context: Two men riding horses in a grassy setting.
 Question: What is the item name of the object the people are wearing on their head?
 ",fedora,visor|visor|visor|visor|visor|visor|visor|visor|visor|visor
1133335,113333,What year was this car made?," 1995
Context: A man plays a video game as others sit around a dining table.
 Question: What year did this game console come out?
 ",2000,2005|2005|2005|2005|2011|2011|2002|2002|1985|1985
99145,9914,What is this main dish?," burger
Context: The lunch consists of a pulled pork sandwich and coleslaw.
 Question: What kind of sandwich is this?
 ",burger,hamburger|hamburger|hamburger|hamburger|sandwich|sandwich|burger|burger|buger|buger
1630575,163057,Why is this crowd assembled?," kite fly
Context: An ice cream truck waiting for customers at a kite flying event.
 Question: What is the theme of this gathering?
 ",kite fly,to fly kite|to fly kite|to fly kite|to fly kite|day in park|day in park|good weather|good weather|kite|kite
3454565,345456,Which threatened insect is famously the same color as this train?," bee
Context: A bench in the middle of a garden of flowers.
 Question: What type of flying insect are you likely to find here?
 ",ladybug,bee|bee|bee|bee|bee|bee|bee|bee|bee|bee
4902865,490286,What appliance is in the background of this picture?," stove
Context: A open oven with a woman checking something inside it.
 Question: What kitchen appliance is she reaching into?
 ",refrigerator,microwave|microwave|microwave|microwave|microwave|microwave|microwave|microwave|toaster oven|toaster oven
1930415,193041,What flavor is this donut?," sprinkle
Context: A man in a paper hat eating a doughnut.
 Question: What type of donut is this brand known for?
 ",vanilla,vanilla|vanilla|vanilla|vanilla|glazed|glazed|sprinkled|sprinkled|glaze|glaze
4499905,449990,What time period might this be from?," 20's
Context: Women at work making dough product in factory. 
 Question: During what decade was this photo likely taken?
 ",1950's,1940's|1940's|1920s|1920s|1920's|1920's|1940s|1940s|depression|depression
3099355,309935,What kind of plant is this?," lilac
Context: A train going by on the train tracks near a field with flowers.
 Question: What kinds of flowers are those?
 ",lavender,lavender|lavender|lavender|lavender|lavender|lavender|flower|flower|flower|flower
4541545,454154,What is the pattern on the fabric called?," floral
Context: A bowl of fettuccine and vegetables with chopsticks and a cup of tea
 Question: What pattern is on the small bowl?
 ",floral,floral|floral|floral|floral|floral|floral|floral|floral|floral|floral
857505,85750,How many numbers are on this item?," time
Context: a clock built into part of a pole and some lights next to it 
 Question: What kind of numbers are on the clock face?
 ",12,12|12|12|12|12|12|12|12|12|12
4582235,458223,What is the red building called?," lighthouse
Context: Dock area with urban area on cloudy day.
 Question: What is the tall tower like structure in the photo called?
 ",lighthouse,lighthouse|lighthouse|lighthouse|lighthouse|lighthouse|lighthouse|lighthouse|lighthouse|light house|light house
1480675,148067,What could be used to season this meal?," salt
Context: A plate contains a sandwich with a side of potatoes.
 Question: What type of seasoning?
 ",salt,salt|salt|salt|salt|salt|salt|salt|salt|sweet and sour|sweet and sour
1495685,149568,What breed of dog is in the foreground?," poodle
Context: A woman pets a dog on a white bench.
 Question: What type of dog is in the picture?
 ",poodle,poodle|poodle|poodle|poodle|poodle|poodle|poodle|poodle|gray|gray
1546075,154607,What kind of climate do those trees flourish in?," tropical
Context: Many different types of small boats on the water.
 Question: What climate do these environments usually have?
 ",tropical,warm|warm|warm|warm|tropical|tropical|tropical|tropical|temperate|temperate
433055,43305,What did this runner do?," steal base
Context: A baseball player throwing the bat on the field.
 Question: Why would we assume this man just hit the ball?
 ",steal,score|score|score|score|score|score|hit homerun|hit homerun|hit home|hit home
3733415,373341,What will the truck do?," delivery
Context: FedEx trucks parked on the side of the street while cars wait in traffic.
 Question: What type of truck is this?
 ",deliver,deliver|deliver|deliver|deliver|crash|crash|deliver package|deliver package|stop|stop
3465965,346596,How does one operate this particular mode of transportation?," pedal
Context: A man on a motorcycle is with a dog on the beach.
 Question: How is the machine in this photo operated?
 ",pedal,bike|bike|bike|bike|pedal|pedal|leg|leg|pedal|pedal
527465,52746,What type of cheese is on these vegetables?," cheddar
Context: A slice of pizza and salad on a colorful table cloth.
 Question: What type of cheese is used in this dish?
 ",mozzarella,cheddar|cheddar|cheddar|cheddar|cheddar|cheddar|white american|white american|melted|melted
5565975,556597,Would this plane fly international or domestic routes?," domestic
Context: Some guys sitting on a couch with a cute dog.
 Question: Is the canine domestic or wild?
 ",international,international|international|international|international|international|international|international|international|domestic|domestic
224795,22479,What is this move called?," ollie
Context: A boy does a trick on a skateboard between two platforms in a skate park.
 Question: What is the trick being performed called?
 ",kickflip,ollie|ollie|ollie|ollie|ollie|ollie|jump|jump|skate man|skate man
3879165,387916,What are the group of people gathered to do?," ski
Context:  People on skis are gathering in the snow.
 Question: What are these people about to do?
 ",ski,ski|ski|ski|ski|ski|ski|ski|ski|go ski|go ski
928475,92847,What time period is the action pictured here based off of?," medieval
Context: Many old, green motorcycles are parked closely next to each other. 
 Question: What era are the hats from?
 ",medieval,medieval|medieval|medieval|medieval|1400's|1400's|middle age|middle age|king james era|king james era
3750215,375021,Who is the richest athlete of this sport?," serena williams
Context: A tennis player executing a well placed back-hand.
 Question: Who is the all time greatest player of this sport?
 ",serena williams,serena williams|serena williams|serena williams|serena williams|serena williams|serena williams|venus williams|venus williams|roger federer|roger federer
4496615,449661,This photo was taken in which type of facility?," hospital
Context: A hospital bed with a body lift and laptop on it.
 Question: Where is this?
 ",hospital,hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|nursing home|nursing home
5056385,505638,What part of the train is fully pictured here?," back
Context: A train passing by a station in an industrial area.
 Question: First car of this is also called a?
 ",engine,engine|engine|engine|engine|engine|engine|engine|engine|conductor|conductor
4374945,437494,What purpose does the oar serve for this man?," paddle
Context: A man in the ocean on a surfboard with an oar
 Question: Why is this person standing?
 ",paddle,steer|steer|steer|steer|row board|row board|to move|to move|move|move
5667295,566729,What kind of bird is this?," hawk
Context: A bird sits on a surface and looks around.
 Question: What species of bird is this?
 ",hawk,hawk|hawk|hawk|hawk|hawk|hawk|vulture|vulture|vulture|vulture
1345185,134518,What type of phone is the woman looking at?," flip
Context: Two men using a smart phone in a dark room.
 Question: What type of cell phone is that?
 ",flip phone,flip phone|flip phone|flip phone|flip phone|nokia|nokia|flip|flip|cellphone|cellphone
526245,52624,Which yung lean music video features this type of vehicle or a vehicle similar to it?," dirt bike
Context: A person in gear riding a dirt bike in the mud
 Question: What model of bike is in the picture?
 ",drill,hoover|hoover|hoover|hoover|hoover|hoover|hurt|hurt|jay z|jay z
2002525,200252,What can i use these for?," sleep
Context: A bedroom has a poster bed and busy wallpaper.
 Question: What is this room used for?
 ",walk,walk|walk|walk|walk|run|run|run|run|at gym|at gym
4063775,406377,Why does it blow white smoke?," coal
Context: The steam engines are smoking down the tracks.
 Question: What is the main source of energy for the trains?
 ",coal,steam|steam|steam|steam|it is powered by steam|it is powered by steam|engine cool|engine cool|from steam it produce|from steam it produce
1637285,163728,What food does this animal eat?," cat food
Context: A cat that is sitting on something red.
 Question: What food do these animals eat?
 ",cat food,tuna|tuna|tuna|tuna|fish|fish|meat|meat|cat food|cat food
4253715,425371,How do you install this kind of flooring?," gloss
Context: A kitchen filled with black appliances and a table.
 Question: What type of flooring is shown in this photo?
 ",glue,glue|glue|glue|glue|pay someone to do it|pay someone to do it|hammer|hammer|toosl|toosl
1435,143,What kind of birds are those?," finch
Context: A group of birds pecking at a bowl of food.
 Question: What kind of birds are these?
 ",sparrow,cardinal|cardinal|robin|robin|sparrow|sparrow|cedar waxwing|cedar waxwing|robin|robin
4878975,487897,How do i make the kind of cake in this photo?," bake
Context: A muffin opened up with a broccoli piece in them.
 Question: How do you make this dish?
 ",bake,bake|bake|bake|bake|bake and frost|bake and frost|work anniversary|work anniversary|with pan|with pan
1470425,147042,What item shown might be used for pest control?," microwave
Context: An assortment of kitchen utensils are hanging on a wall. 
 Question: What item sometimes made with feathers has the same name as the metal item seen here?
 ",fly swatter,fly swatter|fly swatter|fly swatter|fly swatter|fly swatter|fly swatter|fly swatter|fly swatter|flyswatter|flyswatter
91055,9105,What is the man wearing round his neck?," tie
Context: A man wearing glasses and a shirt and tie poses for a photo outside, in a courtyard
 Question: What does the man wear around his neck?
 ",tie,tie|tie|tie|tie|tie|tie|tie|tie|neck tie|neck tie
2647715,264771,Where did this sport originate?," usa
Context: The couple is posing in the snow with a surfboard, dressed in their bathing suits with Santa hats and weather boots.
 Question: Where did this sport originate?
 ",usa,california|california|california|california|usa|usa|usa|usa|america|america
150745,15074,What connects these to the internet?," bluetooth
Context: A glass desk with a computer and other electronics on it.
 Question: How is the keyboard connected?
 ",wifi,modem|modem|modem|modem|cable or wi fi|cable or wi fi|router|router|ethernet|ethernet
2807665,280766,What sport could he be pretending to play?," golf
Context: A group of people outside looking at something 
 Question: What sport are these people playing a round of?
 ",tennis,golf|golf|golf|golf|golf|golf|golf|golf|tennis|tennis
4494125,449412,What else can go with an umbrella?," helmet
Context: A blue and yellow double decker bus on the street
 Question: What's the bus hiding behind it?
 ",raincoat,boot|boot|boot|boot|galosh|galosh|raincoat|raincoat|hat|hat
